test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.09899127731720607,0.03818065040589621,0.4144381682078044,0.9106811177662212,0.5664435488254708,0.9692307692307692,0.875
