epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.76429,2.4438,1.7601,0.00588088,1.81251,0,0,0,0,0.551616,1.3048,1.39609,0.0001,1e-05
2,7.06228,0.627385,1.14663,0.00539216,1.35779,0,0,0,0,0.254579,0.908204,0.88327,0.0001,1e-05
3,10.086,0.255281,0.815808,0.00507025,0.781396,0,0,0,0,0.24085,0.604607,0.919829,0.0001,1e-05
4,13.1793,0.20193,0.545878,0.00473801,0.673824,0,0,0,0,0.118193,0.447835,0.404732,0.0001,1e-05
5,16.5482,0.154499,0.431962,0.00433912,0.486152,0,0,0,0,0.108818,0.40147,0.384509,0.0001,1e-05
6,19.6973,0.130332,0.402866,0.00404039,0.421256,0,0,0,0,0.148053,0.371894,0.461672,0.0001,1e-05
7,22.985,0.120989,0.364735,0.00371549,0.390684,0,0,0,0,0.14725,0.348815,0.440064,0.0001,1e-05
8,26.2247,0.100352,0.34225,0.00358097,0.333866,0.00261346,0.000499668,0.00261346,0.0375,0.101582,0.333171,0.334261,0.0001,1e-05
9,29.2574,0.125804,0.325805,0.00346744,0.384757,0.00195957,0.000470428,0.00195957,0.03125,0.073767,0.324501,0.286583,0.0001,1e-05
10,32.4967,0.0788007,0.320487,0.00317202,0.298996,0.148416,0.0540674,0.148416,0.233875,0.0579263,0.318053,0.252944,0.0001,1e-05
11,36.0047,0.067188,0.311669,0.00285082,0.245049,0.0634458,0.0359308,0.0634458,0.649125,0.0508763,0.312035,0.197799,0.0001,1e-05
12,39.4756,0.0565214,0.295479,0.00278878,0.213236,0.0827032,0.0462141,0.0827032,0.758125,0.0428061,0.307161,0.166938,0.0001,1e-05
13,42.7553,0.0685484,0.294283,0.00260402,0.26264,0.0350685,0.0134186,0.0350685,0.560875,0.0917903,0.302838,0.363777,0.0001,1e-05
14,46.0428,0.0676626,0.296566,0.00259773,0.267127,0.0519669,0.0227243,0.0519669,0.67525,0.0805658,0.296903,0.27353,0.0001,1e-05
15,49.413,0.0697323,0.286818,0.00258162,0.273049,0.0659567,0.0302635,0.0659567,0.71025,0.0726159,0.288417,0.275009,0.0001,1e-05
16,52.5857,0.0733387,0.284726,0.00251172,0.246254,0.0369882,0.0194531,0.0369882,0.73925,0.0609006,0.283858,0.220994,0.0001,1e-05
17,55.7874,0.0744769,0.276043,0.00247304,0.27513,0.0341328,0.01642,0.0341328,0.608,0.0603796,0.275491,0.25121,0.0001,1e-05
18,59.1639,0.132868,0.269903,0.00233098,0.351357,0.0244872,0.0132503,0.0244872,0.4825,0.0482217,0.271175,0.193924,0.0001,1e-05
19,62.4292,0.05861,0.263535,0.00226805,0.216545,0.026186,0.0158282,0.026186,0.453375,0.0781994,0.263372,0.319006,0.0001,1e-05
20,65.7888,0.0764281,0.263587,0.00217733,0.295928,0.0361146,0.0194175,0.0361146,0.45025,0.0681392,0.257143,0.304955,0.0001,1e-05
21,69.0866,0.0819115,0.257127,0.00218305,0.277093,0.0616897,0.0315067,0.0616897,0.4705,0.087155,0.258457,0.285862,0.0001,1e-05
22,72.3142,0.0583502,0.255491,0.00225336,0.227493,0.0535881,0.0297246,0.0535881,0.563375,0.0667922,0.252815,0.286853,0.0001,1e-05
23,75.6281,0.0593501,0.25493,0.00220644,0.254545,0.0505016,0.0278112,0.0505016,0.63825,0.0701709,0.253462,0.262825,0.0001,1e-05
24,79.0342,0.15368,0.252257,0.001956,0.324538,0.0396091,0.0216709,0.0396091,0.664375,0.068111,0.252867,0.24383,0.0001,1e-05
25,82.4196,0.0610499,0.244812,0.00210144,0.24954,0.044378,0.0262009,0.044378,0.76075,0.0508029,0.247432,0.226437,0.0001,1e-05
26,85.7018,0.0543921,0.243823,0.00210639,0.220496,0.0516481,0.0310714,0.0516481,0.831125,0.0459782,0.244461,0.182618,0.0001,1e-05
27,88.9127,0.0497937,0.244506,0.00198286,0.197486,0.0553128,0.0363467,0.0553128,0.81375,0.050173,0.242708,0.19983,0.0001,1e-05
28,92.3545,0.05448,0.247015,0.00190261,0.206311,0.0647015,0.0402192,0.0647015,0.7725,0.0543141,0.240971,0.217461,0.0001,1e-05
29,95.6005,0.0573905,0.238408,0.00191575,0.21053,0.0559246,0.0366744,0.0559246,0.805125,0.0395058,0.240274,0.157785,0.0001,1e-05
30,98.9622,0.0514554,0.239047,0.00189714,0.19771,0.0562142,0.0350924,0.0562142,0.80025,0.0420869,0.238846,0.163302,0.0001,1e-05
31,102.405,0.0558595,0.239461,0.00193396,0.198058,0.0592403,0.0434586,0.0592403,0.786375,0.0570665,0.236838,0.209372,0.0001,1e-05
32,105.682,0.0573539,0.23444,0.00191983,0.215758,0.0497415,0.0320805,0.0497415,0.764125,0.0548,0.235759,0.227627,0.0001,1e-05
33,109.006,0.0620485,0.235292,0.00185102,0.244287,0.0611126,0.0390426,0.0611126,0.80025,0.0448692,0.234281,0.17728,0.0001,1e-05
34,112.286,0.049555,0.227756,0.00181349,0.184557,0.0750825,0.0490575,0.0750825,0.792,0.0478778,0.230017,0.203056,0.0001,1e-05
35,115.491,0.0567379,0.230625,0.00184232,0.22491,0.0742567,0.0431117,0.0742567,0.75075,0.0671552,0.227991,0.28235,0.0001,1e-05
36,118.791,0.0638318,0.228169,0.00177499,0.253752,0.0704286,0.0470109,0.0704286,0.7995,0.0571549,0.228397,0.223066,0.0001,1e-05
37,122.294,0.0497406,0.230581,0.00164105,0.173678,0.0655162,0.0450429,0.0655162,0.84475,0.0470286,0.227508,0.17652,0.0001,1e-05
38,125.654,0.044898,0.229784,0.00173403,0.17674,0.0638455,0.0419507,0.0638455,0.841375,0.0376955,0.228926,0.159913,0.0001,1e-05
39,128.912,0.0486437,0.233628,0.00173484,0.183177,0.0632527,0.0359303,0.0632527,0.73,0.0652991,0.229077,0.252404,0.0001,1e-05
40,132.112,0.0553156,0.230045,0.00170896,0.213254,0.0648842,0.0495496,0.0648842,0.822125,0.052949,0.224729,0.194814,0.0001,1e-05
41,135.39,0.0623142,0.224345,0.00177145,0.216358,0.0638553,0.0427493,0.0638553,0.738625,0.0748641,0.222891,0.284245,0.0001,1e-05
42,138.738,0.0595868,0.226133,0.00159556,0.218569,0.0601547,0.0392487,0.0601547,0.73325,0.0639351,0.223853,0.269552,0.0001,1e-05
43,141.987,0.0545342,0.224819,0.0016477,0.219559,0.0626827,0.0476973,0.0626827,0.816875,0.0438121,0.224176,0.176826,0.0001,1e-05
44,145.493,0.0453075,0.227071,0.00159565,0.166853,0.0592858,0.0371847,0.0592858,0.79925,0.0398582,0.226296,0.180138,0.0001,1e-05
45,148.733,0.0507328,0.223327,0.00156783,0.190154,0.0620444,0.0346681,0.0620444,0.772625,0.0494507,0.225233,0.208467,0.0001,1e-05
46,152.066,0.0430114,0.225214,0.00160725,0.18073,0.0651182,0.0485082,0.0651182,0.849125,0.0420598,0.224006,0.162813,0.0001,1e-05
47,155.362,0.0510658,0.2231,0.00159584,0.199801,0.0630865,0.0468702,0.0630865,0.853125,0.0393966,0.220947,0.157282,0.0001,1e-05
48,158.743,0.0403759,0.223908,0.00159065,0.157407,0.0628867,0.0419005,0.0628867,0.853375,0.0354047,0.219452,0.156388,0.0001,1e-05
49,162.275,0.0539225,0.223622,0.00163957,0.198084,0.0517088,0.028158,0.0517088,0.693375,0.0559735,0.223471,0.235786,0.0001,1e-05
50,165.767,0.0483665,0.224293,0.00151582,0.196295,0.0520042,0.0298199,0.0520042,0.685875,0.0579582,0.221387,0.280414,0.0001,1e-05
51,169.237,0.0520183,0.223241,0.00148433,0.211037,0.0580767,0.0412861,0.0580767,0.84025,0.0428607,0.21973,0.173713,0.0001,1e-05
52,172.397,0.0570525,0.225021,0.00163056,0.216678,0.0604739,0.0420068,0.0604739,0.853625,0.0397987,0.218864,0.161665,0.0001,1e-05
53,175.681,0.0428157,0.223786,0.00154011,0.162607,0.0603313,0.043001,0.0603313,0.85025,0.0388636,0.218881,0.157194,0.0001,1e-05
54,178.937,0.0396139,0.220733,0.00161214,0.152221,0.0618601,0.0452141,0.0618601,0.820875,0.0486347,0.217104,0.196069,0.0001,1e-05
55,182.18,0.039734,0.220631,0.00150619,0.163274,0.0641492,0.046077,0.0641492,0.816,0.0525333,0.218435,0.212757,0.0001,1e-05
56,185.62,0.0437395,0.220954,0.0014278,0.178099,0.0643059,0.0435787,0.0643059,0.79175,0.0471579,0.219642,0.186384,0.0001,1e-05
57,188.906,0.046153,0.22409,0.00146675,0.17188,0.0634797,0.0449652,0.0634797,0.77725,0.0556314,0.219285,0.216001,0.0001,1e-05
58,192.181,0.0432016,0.218695,0.00142178,0.176334,0.0671942,0.0469777,0.0671942,0.843125,0.0357817,0.217639,0.143409,0.0001,1e-05
59,195.516,0.0387991,0.221474,0.00143575,0.147093,0.0738913,0.052045,0.0738913,0.832375,0.0374557,0.217223,0.160747,0.0001,1e-05
60,198.771,0.0400591,0.217697,0.00150839,0.157237,0.0784977,0.0493167,0.0784977,0.7845,0.0456236,0.218155,0.182351,0.0001,1e-05
61,202.111,0.0508605,0.214579,0.0013973,0.199635,0.0868174,0.0475981,0.0868174,0.799125,0.0406113,0.217079,0.180961,0.0001,1e-05
62,205.377,0.0434995,0.217035,0.00149886,0.178291,0.0976931,0.0566881,0.0976931,0.833125,0.0417887,0.21667,0.165776,0.0001,1e-05
63,208.676,0.0378464,0.212949,0.00143092,0.145702,0.0966476,0.0565689,0.0966476,0.849125,0.037572,0.213972,0.158005,0.0001,1e-05
64,211.898,0.0374827,0.212511,0.00150297,0.1601,0.0950733,0.0487279,0.0950733,0.80625,0.0440575,0.213888,0.18728,0.0001,1e-05
65,215.209,0.0428616,0.211572,0.0013983,0.17039,0.080477,0.0489261,0.080477,0.82625,0.0445103,0.214365,0.181311,0.0001,1e-05
66,218.785,0.0468266,0.210579,0.00131918,0.185565,0.0727602,0.047238,0.0727602,0.8095,0.0443221,0.212468,0.190474,0.0001,1e-05
67,222.077,0.0521347,0.212279,0.00149947,0.208127,0.0865463,0.052234,0.0865463,0.729625,0.0490546,0.213923,0.229022,0.0001,1e-05
68,225.397,0.049927,0.207957,0.0014432,0.206416,0.112585,0.0716612,0.112585,0.786625,0.0564475,0.214129,0.211917,0.0001,1e-05
69,228.765,0.0457362,0.210982,0.00148283,0.17834,0.0950341,0.0620889,0.0950341,0.828125,0.0442424,0.213872,0.165744,0.0001,1e-05
70,231.999,0.0347067,0.209285,0.00151748,0.140165,0.0767152,0.0559456,0.0767152,0.826875,0.0375862,0.210945,0.173316,0.0001,1e-05
71,235.42,0.0432715,0.207709,0.00137509,0.166479,0.0850793,0.0559878,0.0850793,0.80225,0.0577258,0.203142,0.210036,0.0001,1e-05
72,238.784,0.0506285,0.199978,0.00135511,0.194947,0.0994924,0.0597286,0.0994924,0.793375,0.0673506,0.201482,0.240568,0.0001,1e-05
