epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,29.9395,0.231662,0.579099,0.000278569,0.000734573,0.595921,0.00716154,0.00274161,0.0122605,0.213333,0.116675,0.30363,0.397434,0.0001,1e-05
2,59.7307,0.113103,0.281239,0.000403747,0.000982547,0.411109,0.0114274,0.0057283,0.0282392,0.226667,0.124781,0.275703,0.435439,0.0001,1e-05
3,90.5534,0.0889413,0.255631,0.000512169,0.00123227,0.342019,0.0640047,0.0263054,0.538462,0.0933333,0.148764,0.25521,0.457163,0.0001,1e-05
4,120.97,0.092438,0.255239,0.000556762,0.00129266,0.351627,0.0919034,0.0422967,0.227273,0.2,0.0693439,0.247644,0.298281,0.0001,1e-05
5,152.484,0.0802805,0.234624,0.000613019,0.00141421,0.31866,0.121187,0.0540453,0.241935,0.2,0.093813,0.236005,0.330708,0.0001,1e-05
6,184.491,0.0875165,0.230301,0.00054298,0.00123895,0.322182,0.0917542,0.0491988,0.192982,0.146667,0.0855701,0.247578,0.331437,0.0001,1e-05
7,214.994,0.0819482,0.242306,0.000493475,0.00111259,0.315506,0.112054,0.0520934,0.21875,0.186667,0.0812989,0.232623,0.337574,0.0001,1e-05
8,244.565,0.0799992,0.232948,0.000470449,0.001054,0.297442,0.0775129,0.0392038,0.129032,0.16,0.0931779,0.238389,0.401852,0.0001,1e-05
9,275.718,0.0863274,0.231286,0.0004374,0.00097309,0.319511,0.117235,0.0542576,0.231884,0.213333,0.0894341,0.235083,0.372887,0.0001,1e-05
10,308.654,0.0779626,0.218178,0.000406044,0.000898277,0.302743,0.0991245,0.055755,0.16129,0.2,0.0835895,0.236906,0.33141,0.0001,1e-05
11,342.865,0.0937306,0.181788,0.000411999,0.000916862,0.349938,0.240466,0.0983625,0.174157,0.413333,0.0914551,0.193813,0.395658,0.0001,1e-05
12,375.517,0.0909749,0.182923,0.000401399,0.00087723,0.33224,0.249213,0.119454,0.272727,0.28,0.0948006,0.195945,0.361028,0.0001,1e-05
13,409.523,0.0929876,0.192433,0.000369343,0.000793616,0.336995,0.229664,0.126481,0.411765,0.28,0.108399,0.180994,0.373307,0.0001,1e-05
14,443.333,0.0935045,0.155783,0.000352813,0.000754986,0.360413,0.39675,0.163221,0.449275,0.413333,0.124191,0.118097,0.520582,0.0001,1e-05
15,474.096,0.09223,0.140657,0.000361842,0.000776444,0.357892,0.43838,0.224554,0.448276,0.346667,0.0960094,0.147969,0.387692,0.0001,1e-05
16,507.008,0.0933223,0.138546,0.000339404,0.000715679,0.346169,0.603845,0.358987,0.557692,0.386667,0.0885522,0.130162,0.346448,0.0001,1e-05
17,542.203,0.0953501,0.132569,0.000336197,0.000702852,0.352238,0.587122,0.326973,0.52459,0.426667,0.0887826,0.106956,0.398574,0.0001,1e-05
18,575.453,0.101849,0.108702,0.000340393,0.000712734,0.387805,0.712818,0.377947,0.530612,0.693333,0.100525,0.0895139,0.44403,0.0001,1e-05
19,610.466,0.0982622,0.111214,0.00036027,0.000753169,0.377365,0.616284,0.326315,0.585714,0.546667,0.0957027,0.102249,0.372266,0.0001,1e-05
20,642.945,0.0964382,0.101666,0.00033759,0.000700684,0.372691,0.775705,0.393061,0.743243,0.733333,0.100247,0.109613,0.402277,0.0001,1e-05
21,676.443,0.109459,0.0930248,0.000296954,0.00060038,0.407407,0.826257,0.513006,0.7125,0.76,0.0932977,0.0682838,0.3715,0.0001,1e-05
22,708.598,0.102672,0.0734194,0.000286009,0.000570418,0.404612,0.815056,0.386222,0.697674,0.8,0.111988,0.0420582,0.514361,0.0001,1e-05
23,738.32,0.104382,0.06945,0.000280747,0.000554392,0.420052,0.873191,0.512722,0.842857,0.786667,0.098621,0.0535822,0.413736,0.0001,1e-05
24,769.184,0.102454,0.0600537,0.000280722,0.00055378,0.41065,0.928746,0.555645,0.875,0.84,0.104572,0.0543826,0.401136,0.0001,1e-05
25,803.488,0.09983,0.0602293,0.000291648,0.000578308,0.40707,0.910045,0.444542,0.851351,0.84,0.101352,0.0654645,0.45826,0.0001,1e-05
26,835.967,0.10224,0.0474983,0.000287404,0.000567095,0.411606,0.930287,0.528438,0.881579,0.893333,0.0989535,0.0363467,0.417669,0.0001,1e-05
27,868.508,0.107104,0.0504606,0.0002932,0.000578501,0.428243,0.918645,0.571245,0.926471,0.84,0.0939189,0.040343,0.393281,0.0001,1e-05
28,902.316,0.103408,0.0453793,0.000280207,0.000540779,0.413022,0.944695,0.440597,0.893333,0.893333,0.10823,0.0264629,0.523673,0.0001,1e-05
29,933.485,0.106749,0.0415428,0.0002702,0.000521974,0.434498,0.949626,0.527493,0.942029,0.866667,0.107585,0.0270093,0.445164,0.0001,1e-05
30,962.491,0.10164,0.0425402,0.000261643,0.000497701,0.424566,0.94458,0.583209,0.969231,0.84,0.0979995,0.0308046,0.418144,0.0001,1e-05
31,993.898,0.0996745,0.0419585,0.0002974,0.000575495,0.413565,0.932892,0.531835,0.890411,0.866667,0.0949417,0.027152,0.427805,0.0001,1e-05
