epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.9628,2.00058,1.77915,1.58321,0.00782737,0.00309516,0.00782737,0.196,0.304497,1.45732,0.919872,0.0001,1e-05
2,7.34273,0.23221,1.19653,0.797748,0.00401958,0.00161214,0.00401958,0.202,0.165601,1.05784,0.60391,0.0001,1e-05
3,10.6405,0.158568,0.878845,0.491672,0.030244,0.0114017,0.030244,0.23,0.171856,0.540056,0.554946,0.0001,1e-05
4,14.12,0.248595,0.46779,0.675953,0.0304894,0.0180013,0.0304894,0.252,0.182446,0.402496,0.593535,0.0001,1e-05
5,17.798,0.192975,0.402109,0.551225,0.0093084,0.00242655,0.0093084,0.158,0.177417,0.381002,0.586238,0.0001,1e-05
6,21.2238,0.126676,0.370649,0.411509,0.00587787,0.00331042,0.00587787,0.302,0.125731,0.34809,0.398261,0.0001,1e-05
7,24.7953,0.110615,0.340117,0.392256,0.00816988,0.00431071,0.00816988,0.344,0.111606,0.320228,0.433458,0.0001,1e-05
8,28.192,0.140642,0.309145,0.444783,0.0095699,0.00533823,0.0095699,0.362,0.100813,0.308271,0.326879,0.0001,1e-05
9,31.6255,0.0893024,0.306502,0.337748,0.0149597,0.00818424,0.0149597,0.372,0.0859501,0.301244,0.333202,0.0001,1e-05
10,35.1474,0.131485,0.296416,0.399448,0.0315895,0.0160709,0.0315895,0.388,0.0801567,0.2914,0.31144,0.0001,1e-05
11,38.7229,0.0992526,0.288175,0.344939,0.039356,0.0212552,0.039356,0.368,0.111078,0.281515,0.383044,0.0001,1e-05
12,42.1658,0.103853,0.280326,0.35689,0.0355659,0.0172307,0.0355659,0.37,0.0800337,0.281903,0.292489,0.0001,1e-05
13,45.5707,0.0744524,0.280347,0.281167,0.0203632,0.00680625,0.0203632,0.282,0.108707,0.278514,0.415187,0.0001,1e-05
14,48.8893,0.0884603,0.279798,0.359393,0.0328456,0.0140768,0.0328456,0.346,0.0830198,0.272782,0.355933,0.0001,1e-05
15,52.3999,0.0660317,0.275692,0.236996,0.0332799,0.0229729,0.0332799,0.37,0.0756793,0.271105,0.289736,0.0001,1e-05
16,55.7438,0.0750257,0.269293,0.283889,0.0415393,0.0215312,0.0415393,0.366,0.066898,0.267114,0.26924,0.0001,1e-05
17,59.2002,0.0542812,0.268992,0.215877,0.0513863,0.0222491,0.0513863,0.372,0.0607954,0.264045,0.23712,0.0001,1e-05
18,62.9388,0.059627,0.261019,0.201024,0.0395655,0.0115658,0.0395655,0.388,0.0678324,0.260252,0.26013,0.0001,1e-05
19,66.5282,0.163502,0.262143,0.339143,0.0183768,0.00764802,0.0183768,0.364,0.066392,0.256276,0.255342,0.0001,1e-05
20,70.0528,0.0681511,0.259097,0.258652,0.0212731,0.011575,0.0212731,0.37,0.0559454,0.255477,0.2388,0.0001,1e-05
21,73.55,0.0574063,0.251107,0.211065,0.0337566,0.017355,0.0337566,0.389125,0.0525221,0.253874,0.201963,0.0001,1e-05
22,77.0825,0.0585493,0.252026,0.240046,0.0351778,0.0257494,0.0351778,0.36425,0.0766661,0.248253,0.333684,0.0001,1e-05
23,80.7255,0.0588248,0.252193,0.239956,0.0371635,0.0239414,0.0371635,0.5055,0.0426165,0.248037,0.173135,0.0001,1e-05
24,84.3087,0.0538321,0.24374,0.188681,0.0405165,0.0234655,0.0405165,0.56425,0.047985,0.246288,0.186127,0.0001,1e-05
25,87.9244,0.0500391,0.247593,0.185333,0.0425273,0.0219304,0.0425273,0.611375,0.0556707,0.242559,0.24516,0.0001,1e-05
26,91.2934,0.0661562,0.245626,0.232066,0.0560625,0.0346653,0.0560625,0.655125,0.0551343,0.24034,0.214356,0.0001,1e-05
27,94.8197,0.0599201,0.236869,0.226395,0.0632072,0.0371193,0.0632072,0.7055,0.044347,0.238182,0.186761,0.0001,1e-05
28,98.3697,0.055485,0.241526,0.249987,0.0616379,0.0367881,0.0616379,0.732125,0.0569321,0.236649,0.198712,0.0001,1e-05
29,101.792,0.0498306,0.238258,0.192519,0.0523223,0.0250644,0.0523223,0.766,0.0657526,0.234072,0.223826,0.0001,1e-05
30,105.342,0.053734,0.23645,0.197867,0.0513611,0.0282081,0.0513611,0.825125,0.0505643,0.232654,0.184996,0.0001,1e-05
31,108.835,0.0486375,0.237309,0.180579,0.0474512,0.025479,0.0474512,0.814875,0.0444337,0.231571,0.177777,0.0001,1e-05
32,112.278,0.0440427,0.235241,0.189147,0.0523838,0.0355256,0.0523838,0.810875,0.05237,0.228902,0.20564,0.0001,1e-05
33,115.919,0.0444627,0.230242,0.171205,0.0696644,0.0457785,0.0696644,0.83675,0.0428929,0.227846,0.175583,0.0001,1e-05
34,119.383,0.062413,0.225533,0.22712,0.0499224,0.0284779,0.0499224,0.75625,0.0556465,0.226282,0.233586,0.0001,1e-05
35,122.771,0.0497548,0.229344,0.17785,0.0463439,0.0279299,0.0463439,0.81825,0.0520346,0.227324,0.198121,0.0001,1e-05
36,126.34,0.0549224,0.230891,0.191471,0.0451203,0.0312378,0.0451203,0.835875,0.0446625,0.225829,0.16994,0.0001,1e-05
37,129.72,0.0523374,0.226847,0.191734,0.0436921,0.0343689,0.0436921,0.824875,0.0398462,0.227037,0.16955,0.0001,1e-05
38,133.376,0.0440815,0.230211,0.17725,0.0443711,0.025384,0.0443711,0.7775,0.0582103,0.227045,0.226404,0.0001,1e-05
39,136.829,0.0573339,0.229206,0.207395,0.0448141,0.0320524,0.0448141,0.82625,0.0435292,0.226387,0.175466,0.0001,1e-05
40,140.421,0.0501007,0.230108,0.203684,0.0457384,0.0351325,0.0457384,0.8095,0.0395948,0.226085,0.170784,0.0001,1e-05
