test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.1102427567044894,0.19486254453659058,0.3798121213912964,0.10331839710329141,0.05969101112511926,0.23529411764705882,0.1111111111111111
