test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.09167864422003429,0.2343486746152242,0.3863249073425929,0.09115313184184785,0.04849171667274746,0.12844036697247707,0.19444444444444445
