epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.69564,2.3462,2.50117,0.00440748,1.67912,0,0,0,0,0.250074,1.84804,0.765378,0.0001,1e-05
2,6.9164,0.356687,1.83513,0.00424252,1.00743,0,0,0,0,0.322219,1.56427,0.954248,0.0001,1e-05
3,10.1876,0.326568,1.41046,0.00406806,0.781742,0,0,0,0,0.255443,1.03373,0.682104,0.0001,1e-05
4,13.3518,0.335156,0.940412,0.0038235,0.699718,0,0,0,0,0.223605,0.648073,0.608772,0.0001,1e-05
5,16.6721,0.213729,0.624851,0.00356016,0.641001,0,0,0,0,0.191835,0.486899,0.595204,0.0001,1e-05
6,19.7289,0.182299,0.455921,0.00337924,0.529672,0,0,0,0,0.149004,0.398923,0.555966,0.0001,1e-05
7,23.0583,0.12932,0.374663,0.00308413,0.424931,0.00221919,0.000503585,0.00221919,0.015625,0.0874738,0.358618,0.319684,0.0001,1e-05
8,26.1328,0.0999952,0.347812,0.00290726,0.359304,0.00301041,0.00062223,0.00301041,0.028125,0.0925426,0.344934,0.348507,0.0001,1e-05
9,29.4222,0.106115,0.332842,0.00252143,0.360689,0.00624892,0.00274973,0.00624892,0.184125,0.0729394,0.333667,0.272007,0.0001,1e-05
10,32.6815,0.108646,0.319164,0.00233103,0.358114,0.00646451,0.00278209,0.00646451,0.266625,0.0902968,0.323615,0.336002,0.0001,1e-05
11,35.9345,0.0900091,0.315579,0.0021098,0.338645,0.00981336,0.00462888,0.00981336,0.529375,0.0602631,0.31813,0.245134,0.0001,1e-05
12,39.2337,0.0861216,0.311537,0.0019828,0.327057,0.00963474,0.00405696,0.00963474,0.498,0.0886956,0.311368,0.358607,0.0001,1e-05
13,42.4203,0.141613,0.301768,0.00184145,0.334369,0.0184574,0.00910643,0.0184574,0.526625,0.0742839,0.302783,0.275949,0.0001,1e-05
14,45.6347,0.0998054,0.284639,0.0016458,0.321544,0.0233628,0.0163403,0.0233628,0.49125,0.0740065,0.293397,0.282075,0.0001,1e-05
15,48.9146,0.0964881,0.284544,0.00164303,0.343874,0.036192,0.0248036,0.036192,0.526375,0.0673917,0.28512,0.263368,0.0001,1e-05
16,52.1089,0.0786934,0.277456,0.00158771,0.289684,0.0361691,0.0225879,0.0361691,0.552625,0.0572585,0.279029,0.204653,0.0001,1e-05
17,55.4149,0.0612003,0.282217,0.00144273,0.21933,0.0419192,0.0256392,0.0419192,0.53525,0.0567859,0.276777,0.218921,0.0001,1e-05
18,59.0081,0.0680126,0.279691,0.00132526,0.261926,0.0541927,0.0318158,0.0541927,0.56225,0.0480638,0.27016,0.193661,0.0001,1e-05
19,62.2739,0.0575455,0.269012,0.00130967,0.207755,0.0384144,0.0203884,0.0384144,0.56425,0.0547447,0.265933,0.210997,0.0001,1e-05
20,65.4378,0.0629344,0.262703,0.00132339,0.234468,0.0388955,0.0179202,0.0388955,0.5725,0.0526682,0.262149,0.203813,0.0001,1e-05
21,68.7114,0.0603328,0.262233,0.00124293,0.239399,0.0263542,0.0102661,0.0263542,0.502125,0.0749802,0.25979,0.290105,0.0001,1e-05
22,72.0159,0.0658603,0.258875,0.00115713,0.266411,0.0421528,0.0184635,0.0421528,0.6055,0.0536203,0.253378,0.195311,0.0001,1e-05
23,75.3866,0.0506776,0.245306,0.00117123,0.195072,0.0456516,0.0263202,0.0456516,0.647875,0.0532466,0.248984,0.201657,0.0001,1e-05
24,78.628,0.0541682,0.241268,0.00118023,0.195911,0.053807,0.0288199,0.053807,0.702375,0.0557692,0.243112,0.204693,0.0001,1e-05
25,81.9938,0.0478428,0.243463,0.00112046,0.182279,0.049642,0.0320504,0.049642,0.755625,0.0438418,0.240659,0.179492,0.0001,1e-05
26,85.2725,0.0473831,0.241291,0.00112462,0.193891,0.0611281,0.0300264,0.0611281,0.736,0.0447349,0.237947,0.18339,0.0001,1e-05
27,88.511,0.0572621,0.235482,0.00112126,0.201855,0.04797,0.0219861,0.04797,0.65925,0.060174,0.239825,0.240383,0.0001,1e-05
28,91.7931,0.0674107,0.238702,0.0010946,0.259828,0.070957,0.0313585,0.070957,0.6955,0.0480943,0.235015,0.17766,0.0001,1e-05
29,95.0816,0.0519832,0.234181,0.00107923,0.208657,0.0909172,0.0383322,0.0909172,0.660625,0.0580738,0.233477,0.232899,0.0001,1e-05
30,98.4277,0.0572469,0.232165,0.00105872,0.233319,0.0736737,0.0270077,0.0736737,0.623625,0.0694927,0.232136,0.275819,0.0001,1e-05
31,101.704,0.054634,0.235684,0.00103738,0.22796,0.0623027,0.0389482,0.0623027,0.663,0.0432653,0.233962,0.170086,0.0001,1e-05
32,104.966,0.0535015,0.240432,0.000991222,0.193682,0.077327,0.0430586,0.077327,0.649875,0.0468517,0.232223,0.178369,0.0001,1e-05
33,108.248,0.0473757,0.232503,0.00105565,0.185033,0.0786298,0.052048,0.0786298,0.657875,0.0401503,0.232875,0.15237,0.0001,1e-05
