epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.70115,2.0154,1.77664,1.58217,0.0127736,0.00493282,0.0127736,0.19,0.389858,1.33702,1.00275,0.0001,1e-05
2,6.81125,0.274122,1.05764,0.916439,0.037177,0.0130789,0.037177,0.178,0.170286,0.756885,0.594255,0.0001,1e-05
3,9.83482,0.167061,0.634411,0.574838,0.0471672,0.0223914,0.0471672,0.196,0.188535,0.45518,0.605616,0.0001,1e-05
4,13.1316,0.22537,0.401924,0.628898,0.0176572,0.00906665,0.0176572,0.266,0.202975,0.359119,0.592796,0.0001,1e-05
5,16.5173,0.172188,0.35936,0.488041,0.0103925,0.00394357,0.0103925,0.27,0.149835,0.344665,0.531967,0.0001,1e-05
6,19.7352,0.113702,0.339525,0.394847,0.0177636,0.00962763,0.0177636,0.338,0.10067,0.317524,0.362197,0.0001,1e-05
7,23.1753,0.119703,0.307829,0.411217,0.023202,0.0116926,0.023202,0.33,0.139986,0.296475,0.463037,0.0001,1e-05
8,26.3361,0.14491,0.286445,0.459884,0.0247266,0.0103383,0.0247266,0.302,0.135635,0.288436,0.444715,0.0001,1e-05
9,29.5286,0.115566,0.285556,0.391494,0.0127251,0.00634536,0.0127251,0.368,0.0954486,0.284489,0.389232,0.0001,1e-05
10,32.7897,0.145862,0.286363,0.428909,0.00939561,0.00409614,0.00939561,0.32,0.140914,0.293125,0.474863,0.0001,1e-05
11,36.0695,0.108971,0.287652,0.361763,0.0354451,0.00949862,0.0354451,0.37,0.0897608,0.279971,0.328744,0.0001,1e-05
12,39.2331,0.0948976,0.277197,0.338882,0.0487561,0.0177495,0.0487561,0.37,0.0950419,0.270916,0.384816,0.0001,1e-05
13,42.3723,0.0851765,0.257624,0.314022,0.0521369,0.0183164,0.0521369,0.37,0.091932,0.259056,0.354813,0.0001,1e-05
14,45.4954,0.0864472,0.252321,0.313831,0.0561175,0.0271218,0.0561175,0.384,0.0808681,0.254771,0.288919,0.0001,1e-05
15,48.7482,0.07829,0.25667,0.294832,0.0526379,0.0266172,0.0526379,0.378,0.0776074,0.245891,0.282555,0.0001,1e-05
16,51.8815,0.0678599,0.24376,0.252857,0.0622069,0.0256124,0.0622069,0.378,0.0682759,0.24734,0.277372,0.0001,1e-05
17,55.1016,0.0599147,0.24339,0.249205,0.0332358,0.0148107,0.0332358,0.39,0.0658646,0.248031,0.241902,0.0001,1e-05
18,58.437,0.0741311,0.236457,0.247383,0.049403,0.0226132,0.049403,0.414,0.0486773,0.246361,0.201406,0.0001,1e-05
19,61.7562,0.0986256,0.242211,0.25877,0.0467724,0.0233859,0.0467724,0.413125,0.05517,0.243386,0.210076,0.0001,1e-05
20,65.0563,0.060467,0.238915,0.233984,0.0471413,0.0286186,0.0471413,0.444375,0.0657635,0.244373,0.214695,0.0001,1e-05
21,68.2936,0.066807,0.241191,0.234579,0.0670613,0.0340156,0.0670613,0.548375,0.0632888,0.247287,0.269337,0.0001,1e-05
22,71.5675,0.0745874,0.238008,0.287593,0.0845298,0.052128,0.0845298,0.592375,0.0671202,0.244196,0.280372,0.0001,1e-05
23,74.9492,0.0787951,0.241167,0.309568,0.0932968,0.0500348,0.0932968,0.66025,0.065212,0.240078,0.272147,0.0001,1e-05
24,78.2695,0.0765936,0.225553,0.29225,0.100592,0.0437152,0.100592,0.700625,0.0856132,0.235153,0.319108,0.0001,1e-05
25,81.625,0.0788473,0.233846,0.287124,0.0922946,0.0511522,0.0922946,0.758375,0.0478222,0.235537,0.197276,0.0001,1e-05
26,84.7989,0.0587756,0.234964,0.223984,0.0596631,0.0325989,0.0596631,0.618875,0.0590562,0.236326,0.241697,0.0001,1e-05
27,88.0591,0.0575551,0.234369,0.208821,0.0559281,0.0329018,0.0559281,0.695,0.0496193,0.234898,0.198107,0.0001,1e-05
28,91.3793,0.0490703,0.238148,0.201511,0.0537272,0.0315059,0.0537272,0.753,0.047787,0.236299,0.196051,0.0001,1e-05
29,94.5128,0.0535831,0.23337,0.21504,0.0591853,0.0338389,0.0591853,0.7745,0.0577411,0.231624,0.222389,0.0001,1e-05
30,97.805,0.0596652,0.225882,0.220454,0.0712366,0.0362686,0.0712366,0.758875,0.0531713,0.226018,0.23005,0.0001,1e-05
31,101.069,0.0591761,0.225789,0.214069,0.0714831,0.0377872,0.0714831,0.77375,0.0485842,0.222138,0.210691,0.0001,1e-05
32,104.28,0.0617061,0.221197,0.242348,0.0611196,0.0352926,0.0611196,0.772875,0.0536286,0.217856,0.215074,0.0001,1e-05
33,107.623,0.0505803,0.220861,0.20079,0.0980014,0.0468827,0.0980014,0.830625,0.0438701,0.221237,0.178588,0.0001,1e-05
34,110.856,0.0606955,0.229008,0.245159,0.0887293,0.0389064,0.0887293,0.729625,0.064336,0.23133,0.273325,0.0001,1e-05
35,114.033,0.0554016,0.233316,0.207226,0.100454,0.0529683,0.100454,0.820375,0.0451935,0.218832,0.198334,0.0001,1e-05
36,117.479,0.0498613,0.225321,0.187808,0.106994,0.0566852,0.106994,0.85475,0.0461184,0.21897,0.178332,0.0001,1e-05
