test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.07106057119866212,0.21628274520238241,0.3056603819131851,0.15616459837661859,0.08626958913128548,0.2826086956521739,0.18055555555555555
