epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.68457,2.35636,3.16812,0.000833255,0.00147075,1.64398,0,0,0,0,0.449582,2.69539,1.31922,0.0001,1e-05
2,6.82071,0.52175,2.35832,0.000806811,0.00141568,1.27901,0.000110562,1.66204e-05,0.000110562,0.01875,0.295574,1.83222,1.04623,0.0001,1e-05
3,9.99099,0.247109,1.63538,0.000769428,0.00135843,0.862714,0.000974396,0.000433283,0.000974396,0.165625,0.190274,1.152,0.602343,0.0001,1e-05
4,13.1897,0.234875,0.999076,0.000756323,0.00131353,0.685225,0.00158913,0.000406719,0.00158913,0.134375,0.210577,0.640511,0.60775,0.0001,1e-05
5,16.4914,0.235987,0.616689,0.000725619,0.00125213,0.658277,0.00246552,0.000856186,0.00246552,0.19375,0.166314,0.48905,0.564843,0.0001,1e-05
6,19.7804,0.151353,0.44913,0.000706566,0.00120402,0.524395,0.00253859,0.0013221,0.00253859,0.225,0.118376,0.391853,0.386728,0.0001,1e-05
7,23.1152,0.137447,0.360488,0.000680162,0.00114406,0.435226,0.00351246,0.00151776,0.00351246,0.203125,0.119511,0.357046,0.374981,0.0001,1e-05
8,26.3321,0.182448,0.33155,0.000659305,0.0010875,0.538354,0.00249126,0.000992879,0.00249126,0.178125,0.15067,0.347724,0.493255,0.0001,1e-05
9,29.4378,0.127273,0.32654,0.00064397,0.00104893,0.418926,0.00409257,0.000898436,0.00409257,0.136375,0.121006,0.341456,0.438244,0.0001,1e-05
10,32.6691,0.119552,0.316705,0.000626947,0.000997331,0.405572,0.00571298,0.00330969,0.00571298,0.323,0.0838487,0.333587,0.293855,0.0001,1e-05
11,35.8333,0.112464,0.318775,0.000598491,0.000941346,0.391722,0.00590315,0.00273911,0.00590315,0.340625,0.121134,0.326421,0.410179,0.0001,1e-05
12,39.1198,0.0994587,0.30673,0.000586678,0.000900136,0.365821,0.00483336,0.00270713,0.00483336,0.424375,0.068903,0.319246,0.253603,0.0001,1e-05
13,42.4395,0.150205,0.296598,0.000558739,0.000849062,0.42926,0.00452345,0.00230796,0.00452345,0.3605,0.0942929,0.313896,0.353904,0.0001,1e-05
14,45.7026,0.0867567,0.302962,0.000540139,0.000807799,0.342898,0.00514682,0.00332686,0.00514682,0.461,0.0738272,0.306667,0.281497,0.0001,1e-05
15,48.9708,0.0722193,0.295663,0.000541519,0.000789328,0.284052,0.00448426,0.00247914,0.00448426,0.410125,0.0766079,0.299754,0.293599,0.0001,1e-05
16,52.1457,0.0753218,0.292781,0.000513587,0.00073645,0.300686,0.00417039,0.00260211,0.00417039,0.409,0.0763107,0.290814,0.279523,0.0001,1e-05
17,55.47,0.0657217,0.285992,0.000499501,0.000706322,0.251135,0.00405696,0.00246338,0.00405696,0.370125,0.0779569,0.288566,0.332074,0.0001,1e-05
18,58.9789,0.0677378,0.286703,0.00048537,0.00067252,0.263851,0.00414452,0.00277581,0.00414452,0.38975,0.0652948,0.283563,0.255478,0.0001,1e-05
19,62.2208,0.0704666,0.280899,0.000483165,0.000656708,0.264731,0.00473965,0.00297662,0.00473965,0.390125,0.0867223,0.277565,0.32033,0.0001,1e-05
20,65.5111,0.0752821,0.276275,0.000474814,0.000631026,0.284689,0.00532752,0.00307448,0.00532752,0.396625,0.0579798,0.271417,0.23113,0.0001,1e-05
21,68.7057,0.0591694,0.278941,0.000463537,0.000606232,0.227653,0.00490089,0.00283263,0.00490089,0.384875,0.0636656,0.266161,0.271656,0.0001,1e-05
22,71.9289,0.06306,0.264307,0.000441238,0.000568186,0.241162,0.00678117,0.00381288,0.00678117,0.441875,0.0625003,0.262303,0.251447,0.0001,1e-05
23,75.2404,0.0624982,0.269513,0.000446935,0.000565419,0.238224,0.0105023,0.00533099,0.0105023,0.376625,0.0814092,0.256858,0.292799,0.0001,1e-05
24,78.4121,0.070164,0.258932,0.000432458,0.000539254,0.248483,0.0261352,0.0152476,0.0261352,0.498625,0.0534245,0.253459,0.216195,0.0001,1e-05
25,81.7322,0.0681009,0.253909,0.000430557,0.000530015,0.248374,0.0394394,0.0228609,0.0394394,0.517625,0.0604495,0.250145,0.253503,0.0001,1e-05
26,85.0777,0.0723393,0.251699,0.000387669,0.000471887,0.25708,0.0540029,0.0289262,0.0540029,0.503875,0.0621108,0.247121,0.247439,0.0001,1e-05
27,88.3064,0.0637204,0.251494,0.000411943,0.000492471,0.258909,0.063369,0.0437975,0.063369,0.529,0.0572973,0.245524,0.230772,0.0001,1e-05
28,91.5572,0.0633776,0.253492,0.000404025,0.000477795,0.218381,0.0384629,0.0206865,0.0384629,0.506375,0.0504629,0.245094,0.230104,0.0001,1e-05
29,94.7028,0.0709531,0.259851,0.000401757,0.000470051,0.260815,0.030698,0.0172729,0.030698,0.486125,0.0615753,0.243071,0.264634,0.0001,1e-05
30,98.0192,0.0584757,0.243594,0.000426502,0.000497246,0.222577,0.0313639,0.0129468,0.0313639,0.515125,0.0720975,0.242568,0.273179,0.0001,1e-05
31,101.182,0.0630289,0.241513,0.000425474,0.000491747,0.221743,0.0203098,0.0099991,0.0203098,0.494375,0.0574814,0.242528,0.241143,0.0001,1e-05
32,104.43,0.0608403,0.245553,0.000426833,0.000491975,0.238694,0.0245912,0.0110549,0.0245912,0.453875,0.0802301,0.240408,0.30726,0.0001,1e-05
33,107.79,0.116128,0.246422,0.000393956,0.000451291,0.276082,0.0317698,0.0148464,0.0317698,0.508,0.0619521,0.24069,0.242114,0.0001,1e-05
34,111.08,0.0640859,0.24293,0.000399407,0.000458444,0.237789,0.0426409,0.0189099,0.0426409,0.517625,0.0709784,0.239798,0.254028,0.0001,1e-05
35,114.375,0.0534685,0.244102,0.000377865,0.000430296,0.214049,0.0599602,0.0310887,0.0599602,0.601875,0.0473729,0.238401,0.21518,0.0001,1e-05
36,117.862,0.0542154,0.242337,0.00039158,0.000446595,0.204245,0.0625775,0.0382542,0.0625775,0.6445,0.0388744,0.237651,0.176095,0.0001,1e-05
37,121.048,0.102227,0.241002,0.000409318,0.000463522,0.241517,0.0619987,0.0392803,0.0619987,0.685125,0.0387249,0.236705,0.187297,0.0001,1e-05
38,124.361,0.0590704,0.242799,0.000398264,0.000448631,0.234691,0.063802,0.0416966,0.063802,0.67475,0.05545,0.235697,0.243876,0.0001,1e-05
39,127.857,0.0466466,0.237701,0.000369142,0.000414593,0.19889,0.0605374,0.0399782,0.0605374,0.785625,0.0435123,0.234182,0.187574,0.0001,1e-05
40,131.224,0.0542558,0.236797,0.000378272,0.000423489,0.190972,0.062481,0.0324108,0.062481,0.768875,0.0473744,0.234065,0.1921,0.0001,1e-05
41,134.45,0.0419431,0.237439,0.000400162,0.000445287,0.172738,0.0448239,0.0246732,0.0448239,0.769375,0.0477542,0.232425,0.176096,0.0001,1e-05
42,137.804,0.0554417,0.236592,0.000361118,0.000402331,0.228205,0.0505181,0.0285377,0.0505181,0.733,0.0520729,0.230265,0.212701,0.0001,1e-05
43,141.208,0.0599392,0.228212,0.00038455,0.000427551,0.28611,0.0611947,0.0356605,0.0611947,0.785875,0.0470008,0.230524,0.186567,0.0001,1e-05
44,144.398,0.0434131,0.23302,0.000386291,0.00042846,0.163018,0.0532417,0.0350208,0.0532417,0.814375,0.0408789,0.229301,0.171837,0.0001,1e-05
45,147.585,0.0416504,0.231802,0.000387324,0.000429861,0.170043,0.0738704,0.038304,0.0738704,0.785,0.0443816,0.228742,0.185824,0.0001,1e-05
46,150.914,0.0477919,0.234136,0.000361207,0.000399147,0.190124,0.0787606,0.042792,0.0787606,0.80125,0.0450453,0.227881,0.185554,0.0001,1e-05
47,154.161,0.0511217,0.228178,0.000383543,0.000423615,0.195305,0.0849889,0.0454091,0.0849889,0.79925,0.0468698,0.229359,0.181225,0.0001,1e-05
48,157.477,0.0476933,0.232411,0.000370751,0.00040937,0.178443,0.0614397,0.0291529,0.0614397,0.6865,0.0711941,0.227897,0.235739,0.0001,1e-05
49,160.711,0.0599336,0.236165,0.000385353,0.000424154,0.209353,0.0775901,0.0313999,0.0775901,0.709,0.0623924,0.226552,0.224337,0.0001,1e-05
