epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.73929,2.34649,3.16847,0.00492556,0.00291917,1.64192,0,0,0,0,0.455306,2.71598,1.35747,0.0001,1e-05
2,6.9239,0.494319,2.43297,0.00462381,0.0027686,1.21942,0.000198317,3.0945e-05,0.000198317,0.025,0.209109,1.94046,0.751554,0.0001,1e-05
3,10.1329,0.212285,1.68379,0.00428799,0.00262071,0.718674,0.00283379,0.000989735,0.00283379,0.159375,0.156482,1.07352,0.512914,0.0001,1e-05
4,13.3477,0.198615,0.966869,0.00410251,0.00250015,0.618313,0.00426206,0.00139405,0.00426206,0.134375,0.210416,0.58187,0.619868,0.0001,1e-05
5,16.692,0.186959,0.609068,0.0038433,0.0023548,0.574676,0.00779808,0.0025513,0.00779808,0.175,0.136624,0.400826,0.492444,0.0001,1e-05
6,20.0106,0.128675,0.433473,0.00368441,0.00223772,0.460637,0.00716867,0.00241225,0.00716867,0.18125,0.13354,0.349868,0.478849,0.0001,1e-05
7,23.3437,0.142355,0.357847,0.00342658,0.00208451,0.439471,0.00813142,0.00223314,0.00813142,0.146875,0.130056,0.334498,0.475648,0.0001,1e-05
8,26.5612,0.165013,0.329572,0.00322764,0.00194768,0.506982,0.0157492,0.00512554,0.0157492,0.16875,0.145622,0.319832,0.537021,0.0001,1e-05
9,29.7306,0.146846,0.314869,0.00312115,0.00185512,0.459454,0.0128344,0.00423736,0.0128344,0.235,0.103926,0.320375,0.396789,0.0001,1e-05
10,33.0109,0.103857,0.309119,0.00294694,0.00172997,0.366423,0.0147605,0.00397938,0.0147605,0.283875,0.137096,0.315839,0.522921,0.0001,1e-05
11,36.1985,0.110436,0.308592,0.00273928,0.00159845,0.407447,0.0286006,0.0114043,0.0286006,0.485875,0.0956946,0.308956,0.345608,0.0001,1e-05
12,39.4483,0.118796,0.291685,0.00264963,0.00150945,0.409318,0.0143237,0.00776685,0.0143237,0.519125,0.0853935,0.302004,0.335213,0.0001,1e-05
13,42.9064,0.0953231,0.283874,0.00249403,0.00140464,0.360115,0.00817167,0.00359453,0.00817167,0.439,0.0996455,0.297354,0.359685,0.0001,1e-05
14,46.1957,0.0945624,0.290017,0.00241071,0.00132054,0.326884,0.00750261,0.00405268,0.00750261,0.51075,0.0822505,0.292735,0.2994,0.0001,1e-05
15,49.4724,0.0821654,0.279751,0.00246584,0.00129308,0.31247,0.00770863,0.00429345,0.00770863,0.51125,0.0702721,0.286735,0.266658,0.0001,1e-05
16,52.6903,0.0802368,0.27895,0.00230558,0.00119866,0.291067,0.00727501,0.00376097,0.00727501,0.503,0.0818332,0.278675,0.310081,0.0001,1e-05
17,56.0148,0.0753653,0.272391,0.00222566,0.0011419,0.292186,0.0077797,0.00374441,0.0077797,0.4995,0.0803406,0.27397,0.315391,0.0001,1e-05
18,59.4684,0.0688119,0.265609,0.00214409,0.00107783,0.283849,0.00848814,0.00442107,0.00848814,0.52875,0.0769587,0.269835,0.291868,0.0001,1e-05
19,62.7614,0.0580426,0.26347,0.00212855,0.00105388,0.23838,0.0120902,0.00594204,0.0120902,0.5155,0.0763056,0.259239,0.319541,0.0001,1e-05
20,66.0796,0.0833659,0.256077,0.00209139,0.00101271,0.33847,0.0130131,0.00706964,0.0130131,0.61825,0.0585952,0.261107,0.24774,0.0001,1e-05
21,69.3543,0.0645158,0.263081,0.00203506,0.000973109,0.245974,0.01023,0.00613797,0.01023,0.643125,0.0696409,0.266418,0.243237,0.0001,1e-05
22,72.6134,0.062532,0.271286,0.00189696,0.000903163,0.243594,0.0103482,0.00609619,0.0103482,0.553875,0.070197,0.258514,0.307381,0.0001,1e-05
23,75.9202,0.0726003,0.268535,0.00191906,0.000905115,0.253604,0.0385992,0.0245068,0.0385992,0.626375,0.0568581,0.261389,0.238903,0.0001,1e-05
24,79.1057,0.0634963,0.262355,0.00184624,0.000869357,0.233436,0.0388812,0.0206948,0.0388812,0.635875,0.0828604,0.258664,0.309422,0.0001,1e-05
25,82.4804,0.0656764,0.260115,0.0018272,0.000863446,0.253154,0.0357472,0.0221365,0.0357472,0.708875,0.0602228,0.260477,0.21892,0.0001,1e-05
26,85.889,0.0595527,0.268738,0.00163019,0.000769811,0.231866,0.0363215,0.0139382,0.0363215,0.594,0.0914802,0.265941,0.353825,0.0001,1e-05
27,89.2184,0.0718558,0.265998,0.00174149,0.000808828,0.288046,0.0253628,0.00813565,0.0253628,0.5765,0.0943271,0.26537,0.376704,0.0001,1e-05
28,92.5542,0.0973567,0.260446,0.00170766,0.000788746,0.349387,0.0157477,0.00753363,0.0157477,0.583125,0.0860554,0.266343,0.353091,0.0001,1e-05
29,95.7543,0.0828708,0.267346,0.0016873,0.000777623,0.317659,0.0175489,0.0088963,0.0175489,0.737,0.0779725,0.262296,0.262138,0.0001,1e-05
30,99.029,0.06829,0.25103,0.00176187,0.000812742,0.251588,0.0144818,0.00794485,0.0144818,0.709375,0.082802,0.260852,0.329212,0.0001,1e-05
31,102.349,0.0614689,0.249744,0.001723,0.000796127,0.227838,0.0115002,0.00722208,0.0115002,0.701375,0.051734,0.25385,0.196955,0.0001,1e-05
32,105.638,0.0449763,0.251929,0.00171129,0.000793702,0.179185,0.0112109,0.0070988,0.0112109,0.68075,0.0470383,0.247909,0.200757,0.0001,1e-05
33,109.084,0.107756,0.246542,0.0015767,0.000730482,0.289977,0.0111607,0.00659103,0.0111607,0.631,0.0490872,0.247969,0.200914,0.0001,1e-05
34,112.443,0.0626002,0.246157,0.00160747,0.000749693,0.22816,0.0137741,0.00836696,0.0137741,0.60475,0.0579733,0.240978,0.219218,0.0001,1e-05
35,115.733,0.0653523,0.239629,0.0015193,0.000705155,0.254249,0.0189015,0.0131372,0.0189015,0.681375,0.0387368,0.236649,0.155774,0.0001,1e-05
36,119.159,0.0682823,0.231686,0.00159894,0.000737979,0.250682,0.0285543,0.0158355,0.0285543,0.551625,0.0617194,0.229965,0.243138,0.0001,1e-05
37,122.358,0.072289,0.225711,0.00167364,0.000768938,0.286195,0.0627574,0.0242352,0.0627574,0.520125,0.0640558,0.228383,0.304058,0.0001,1e-05
38,125.69,0.0710048,0.223874,0.00160801,0.000737376,0.272816,0.0978546,0.0419558,0.0978546,0.56025,0.0561171,0.227,0.249841,0.0001,1e-05
39,129.244,0.0598698,0.22193,0.00145694,0.000671658,0.239686,0.087649,0.0553676,0.087649,0.562875,0.0603745,0.220887,0.247328,0.0001,1e-05
40,132.638,0.0670477,0.221998,0.00150514,0.000691642,0.260478,0.102199,0.0724568,0.102199,0.63175,0.0441032,0.215509,0.195204,0.0001,1e-05
41,135.898,0.044295,0.21996,0.00162502,0.000740269,0.176265,0.0786602,0.0540158,0.0786602,0.595875,0.0504735,0.216675,0.208767,0.0001,1e-05
42,139.287,0.0582631,0.214097,0.00146375,0.000670404,0.227732,0.0888807,0.0577695,0.0888807,0.587375,0.0517653,0.210828,0.215934,0.0001,1e-05
43,142.679,0.0538222,0.207616,0.00159571,0.000725447,0.230279,0.121758,0.0533461,0.121758,0.53125,0.0663686,0.206285,0.267008,0.0001,1e-05
44,145.903,0.0724511,0.211836,0.00162481,0.00073451,0.28963,0.103666,0.0406778,0.103666,0.577125,0.0788793,0.207525,0.299947,0.0001,1e-05
45,149.135,0.0596858,0.216302,0.00161593,0.000731328,0.23375,0.0821582,0.0465754,0.0821582,0.779375,0.0565962,0.208561,0.220965,0.0001,1e-05
46,152.491,0.0627288,0.216322,0.00149987,0.000679205,0.229838,0.0542126,0.0342932,0.0542126,0.764,0.0637566,0.212956,0.23826,0.0001,1e-05
47,155.728,0.0480413,0.225238,0.00157703,0.000718248,0.205083,0.045494,0.0224039,0.045494,0.779375,0.0458801,0.221128,0.193425,0.0001,1e-05
48,158.982,0.0421492,0.225275,0.00151442,0.00069117,0.167025,0.0463141,0.0252319,0.0463141,0.795625,0.0416026,0.223871,0.188893,0.0001,1e-05
49,162.311,0.047724,0.232984,0.00156216,0.000709223,0.186071,0.0473521,0.0234385,0.0473521,0.810625,0.0449905,0.224017,0.19074,0.0001,1e-05
50,165.555,0.0475882,0.228267,0.00150635,0.000688954,0.195978,0.0458806,0.0201866,0.0458806,0.804,0.0528875,0.229083,0.19419,0.0001,1e-05
51,169.011,0.0508616,0.233083,0.00132385,0.000608574,0.187853,0.0333839,0.0165398,0.0333839,0.7895,0.0507969,0.22634,0.204151,0.0001,1e-05
52,172.355,0.0561868,0.230251,0.00139339,0.000638201,0.208073,0.0325494,0.0157415,0.0325494,0.74675,0.078699,0.228386,0.285244,0.0001,1e-05
53,175.668,0.0593876,0.225067,0.00142267,0.000653677,0.227924,0.035039,0.0197585,0.035039,0.764,0.0522667,0.222699,0.214526,0.0001,1e-05
54,179.092,0.0625655,0.2279,0.0014326,0.000655099,0.255365,0.0508151,0.022799,0.0508151,0.696125,0.0504336,0.22098,0.255026,0.0001,1e-05
55,182.344,0.0563165,0.224557,0.00143616,0.000655083,0.204306,0.0583624,0.0286217,0.0583624,0.85325,0.0401164,0.218673,0.165445,0.0001,1e-05
56,185.684,0.0490683,0.220343,0.0014321,0.000654203,0.192348,0.0648635,0.0359664,0.0648635,0.84475,0.0383069,0.216467,0.160346,0.0001,1e-05
57,188.955,0.0378931,0.217845,0.0014375,0.000653756,0.160369,0.0758387,0.0464345,0.0758387,0.83225,0.0429818,0.21336,0.161755,0.0001,1e-05
58,192.268,0.0471792,0.221713,0.0014353,0.000651511,0.185347,0.0806295,0.0494411,0.0806295,0.845875,0.041234,0.212873,0.157627,0.0001,1e-05
