epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.5949,2.15448,1.77334,1.6719,0.0355796,0.0184864,0.0355796,0.12,0.654374,1.33597,1.32338,0.0001,1e-05
2,6.71058,0.549261,1.02362,1.10492,0.00416675,0.000789387,0.00416675,0.126,0.239009,0.791754,0.873697,0.0001,1e-05
3,9.70916,0.228681,0.65624,0.775444,0.0109748,0.0037363,0.0109748,0.24,0.16763,0.518097,0.54828,0.0001,1e-05
4,12.9323,0.180943,0.468307,0.578258,0.0050239,0.0023847,0.0050239,0.3,0.1392,0.447376,0.508707,0.0001,1e-05
5,16.308,0.144974,0.437848,0.491249,0.00656007,0.00221851,0.00656007,0.244,0.139196,0.425652,0.489126,0.0001,1e-05
6,19.4119,0.136539,0.409022,0.447515,0.00965052,0.00285512,0.00965052,0.282,0.13686,0.387467,0.427477,0.0001,1e-05
7,22.6926,0.117983,0.35973,0.405786,0.00694588,0.0029716,0.00694588,0.29,0.143136,0.337,0.397254,0.0001,1e-05
8,25.769,0.138311,0.32183,0.437168,0.00529526,0.00234129,0.00529526,0.29,0.126991,0.322169,0.427598,0.0001,1e-05
9,28.9617,0.121774,0.313212,0.410607,0.0151044,0.0063515,0.0151044,0.246,0.10397,0.31649,0.378916,0.0001,1e-05
10,32.1416,0.144222,0.307995,0.440674,0.0203424,0.00996539,0.0203424,0.318,0.0839929,0.301354,0.330504,0.0001,1e-05
11,35.4088,0.113413,0.297106,0.397919,0.0178894,0.0102428,0.0178894,0.364,0.0743207,0.293578,0.300577,0.0001,1e-05
12,38.5733,0.076436,0.29583,0.265773,0.033198,0.0101567,0.033198,0.33,0.0783821,0.287701,0.264074,0.0001,1e-05
13,41.6884,0.0758733,0.283947,0.281642,0.0110821,0.00485368,0.0110821,0.322,0.0904233,0.280723,0.300852,0.0001,1e-05
14,44.7448,0.0959773,0.276417,0.342482,0.0097051,0.00450622,0.0097051,0.314,0.102521,0.27563,0.396672,0.0001,1e-05
15,47.961,0.0761152,0.27671,0.291282,0.0312699,0.00925331,0.0312699,0.296,0.0882618,0.272037,0.401093,0.0001,1e-05
16,51.0135,0.0647377,0.270481,0.258139,0.0330534,0.0201749,0.0330534,0.382,0.0523442,0.267737,0.225444,0.0001,1e-05
17,54.1766,0.0552867,0.26943,0.228421,0.0327974,0.0170691,0.0327974,0.382,0.0500993,0.265507,0.213173,0.0001,1e-05
18,57.4739,0.0644839,0.26329,0.231276,0.039482,0.0261186,0.039482,0.388,0.0555736,0.261349,0.233488,0.0001,1e-05
19,60.7803,0.121164,0.261541,0.340899,0.0390608,0.0227717,0.0390608,0.38,0.0648872,0.258522,0.251047,0.0001,1e-05
20,64.0493,0.0722495,0.260263,0.261686,0.0128295,0.0050261,0.0128295,0.23025,0.120759,0.262831,0.436479,0.0001,1e-05
21,67.2532,0.0837692,0.248433,0.315986,0.020983,0.0126575,0.020983,0.394,0.0648459,0.249192,0.235482,0.0001,1e-05
22,70.4922,0.0958637,0.241725,0.338143,0.03338,0.013331,0.03338,0.4,0.0638059,0.243526,0.271439,0.0001,1e-05
23,73.8199,0.0781981,0.244554,0.298594,0.0112513,0.0066291,0.0112513,0.34,0.0778439,0.239799,0.310762,0.0001,1e-05
24,77.0758,0.0804856,0.229431,0.287707,0.0208493,0.00967706,0.0208493,0.378,0.067096,0.237078,0.267938,0.0001,1e-05
25,80.3871,0.0782321,0.232571,0.302313,0.0344972,0.0136118,0.0344972,0.387875,0.0817835,0.235621,0.291626,0.0001,1e-05
26,83.4952,0.072516,0.235948,0.263821,0.0432591,0.0232297,0.0432591,0.535125,0.0613229,0.244736,0.248957,0.0001,1e-05
27,86.7374,0.0526698,0.241506,0.20536,0.0438981,0.027566,0.0438981,0.6205,0.0665556,0.245627,0.257414,0.0001,1e-05
28,89.9897,0.0598142,0.243958,0.241994,0.0423768,0.0280827,0.0423768,0.752,0.0758094,0.242231,0.26583,0.0001,1e-05
29,93.077,0.0572358,0.244149,0.212352,0.0412372,0.0291702,0.0412372,0.77625,0.0578835,0.243918,0.215161,0.0001,1e-05
30,96.3262,0.0525988,0.246879,0.186403,0.0450802,0.023874,0.0450802,0.71725,0.0673525,0.24464,0.255933,0.0001,1e-05
31,99.5242,0.0567221,0.247257,0.198614,0.044818,0.0214163,0.044818,0.748375,0.058852,0.242255,0.23691,0.0001,1e-05
32,102.662,0.0573377,0.24516,0.22389,0.0448644,0.0241087,0.0448644,0.654375,0.0781321,0.242899,0.298662,0.0001,1e-05
33,105.931,0.0750317,0.243229,0.243628,0.0506724,0.0316709,0.0506724,0.796875,0.0488053,0.238214,0.1919,0.0001,1e-05
34,109.102,0.0874971,0.233738,0.273136,0.0700516,0.0426199,0.0700516,0.770625,0.0550544,0.236813,0.21291,0.0001,1e-05
35,112.21,0.0468827,0.243015,0.210614,0.0581401,0.0345639,0.0581401,0.7485,0.0482316,0.233004,0.212974,0.0001,1e-05
36,115.486,0.0562962,0.239135,0.202627,0.0882778,0.0464783,0.0882778,0.821375,0.0555215,0.232633,0.198435,0.0001,1e-05
37,118.592,0.0514604,0.235751,0.201154,0.0718962,0.0346317,0.0718962,0.69025,0.0667166,0.231124,0.289108,0.0001,1e-05
38,121.871,0.0586697,0.233699,0.22052,0.0812335,0.0464666,0.0812335,0.825125,0.0431963,0.230307,0.175869,0.0001,1e-05
39,125.01,0.0508129,0.231785,0.200731,0.0766041,0.0431945,0.0766041,0.84225,0.0364673,0.227652,0.161396,0.0001,1e-05
40,128.346,0.057051,0.229849,0.208632,0.0678377,0.0369763,0.0678377,0.729125,0.0825811,0.227778,0.291738,0.0001,1e-05
41,131.599,0.0822679,0.233062,0.284993,0.0733325,0.0368094,0.0733325,0.78275,0.0508806,0.226224,0.207853,0.0001,1e-05
42,134.834,0.070673,0.225136,0.234518,0.0680672,0.0374048,0.0680672,0.844125,0.0425881,0.224355,0.17535,0.0001,1e-05
43,137.964,0.0469068,0.227914,0.163833,0.0995744,0.0528385,0.0995744,0.827875,0.0470049,0.223772,0.183045,0.0001,1e-05
44,141.198,0.0395585,0.22792,0.154903,0.093187,0.0517598,0.093187,0.84475,0.0427882,0.222291,0.182574,0.0001,1e-05
45,144.432,0.0448491,0.226419,0.171317,0.0623478,0.0360772,0.0623478,0.7625,0.0511443,0.223344,0.221822,0.0001,1e-05
46,147.904,0.0455769,0.221051,0.174283,0.0746386,0.0390366,0.0746386,0.828,0.0439831,0.222503,0.183495,0.0001,1e-05
47,151.027,0.0527258,0.227467,0.190733,0.0654482,0.0349488,0.0654482,0.794125,0.0450999,0.222499,0.196015,0.0001,1e-05
48,154.164,0.0525279,0.227788,0.196096,0.065516,0.0352989,0.065516,0.75575,0.0482841,0.2216,0.221684,0.0001,1e-05
49,157.468,0.0448753,0.223568,0.197948,0.0693072,0.0362,0.0693072,0.841,0.0371016,0.219983,0.156812,0.0001,1e-05
50,160.68,0.0485404,0.219845,0.177875,0.060533,0.0289841,0.060533,0.785,0.0425775,0.219581,0.179688,0.0001,1e-05
51,163.901,0.0495211,0.22347,0.189409,0.0582724,0.0344726,0.0582724,0.76375,0.0424544,0.21987,0.187692,0.0001,1e-05
52,167.154,0.0488188,0.220101,0.174343,0.101528,0.0485489,0.101528,0.81225,0.0462909,0.219886,0.173422,0.0001,1e-05
53,170.327,0.0464342,0.219891,0.198202,0.115748,0.042741,0.115748,0.79375,0.0442742,0.218335,0.185051,0.0001,1e-05
54,173.597,0.0500954,0.220008,0.214171,0.116508,0.0623417,0.116508,0.8095,0.0369077,0.219645,0.164274,0.0001,1e-05
55,176.96,0.0385654,0.213878,0.159667,0.0710035,0.0497593,0.0710035,0.806625,0.0497036,0.218188,0.196529,0.0001,1e-05
56,180.256,0.0420885,0.218637,0.163058,0.079713,0.0471813,0.079713,0.816125,0.0427439,0.2185,0.186065,0.0001,1e-05
57,183.546,0.0450379,0.21668,0.172123,0.117011,0.0613478,0.117011,0.79475,0.0500541,0.222302,0.193735,0.0001,1e-05
58,186.655,0.0465081,0.20921,0.201936,0.101604,0.0539553,0.101604,0.74625,0.0594592,0.221054,0.248026,0.0001,1e-05
59,189.845,0.0555943,0.219839,0.222112,0.0875835,0.0435351,0.0875835,0.731125,0.0613196,0.216811,0.26486,0.0001,1e-05
60,193.031,0.062121,0.214765,0.237024,0.0846907,0.0516728,0.0846907,0.7655,0.0590495,0.215197,0.248679,0.0001,1e-05
61,196.158,0.04873,0.217368,0.178553,0.094761,0.0446067,0.094761,0.79775,0.05968,0.216015,0.215967,0.0001,1e-05
62,199.398,0.0498668,0.222953,0.182452,0.0841623,0.0446664,0.0841623,0.8335,0.0411979,0.21648,0.170851,0.0001,1e-05
63,202.601,0.0398255,0.216447,0.151854,0.131161,0.0584162,0.131161,0.832,0.0543877,0.213262,0.207121,0.0001,1e-05
64,206.027,0.0404738,0.218213,0.159403,0.107147,0.0480304,0.107147,0.750625,0.0533879,0.212924,0.230844,0.0001,1e-05
65,209.096,0.0389198,0.220621,0.155546,0.111931,0.0431079,0.111931,0.7665,0.0557489,0.215159,0.22343,0.0001,1e-05
66,212.282,0.0495503,0.211194,0.169019,0.0909224,0.0406994,0.0909224,0.769625,0.0595841,0.213007,0.234893,0.0001,1e-05
67,215.598,0.0960163,0.214316,0.219103,0.109276,0.0529438,0.109276,0.830125,0.0427175,0.213988,0.181453,0.0001,1e-05
68,218.774,0.0419475,0.213612,0.160638,0.107573,0.0652815,0.107573,0.804125,0.0414825,0.212643,0.180837,0.0001,1e-05
69,222.034,0.0446044,0.214722,0.174485,0.110107,0.0652639,0.110107,0.80075,0.0475338,0.212192,0.192547,0.0001,1e-05
70,225.189,0.0455017,0.210198,0.174845,0.129522,0.0816983,0.129522,0.867625,0.0354966,0.21156,0.150319,0.0001,1e-05
71,228.512,0.0402525,0.214852,0.156366,0.114345,0.070393,0.114345,0.828125,0.0372223,0.211896,0.17131,0.0001,1e-05
72,231.817,0.0409293,0.216273,0.161194,0.110849,0.060674,0.110849,0.861,0.0451254,0.211551,0.167191,0.0001,1e-05
73,235,0.0489026,0.214037,0.183163,0.0930221,0.0476083,0.0930221,0.793125,0.0611467,0.209969,0.228653,0.0001,1e-05
74,238.313,0.0482733,0.214669,0.190276,0.082745,0.0459294,0.082745,0.77975,0.0408757,0.212007,0.181643,0.0001,1e-05
75,241.548,0.0525606,0.216424,0.208651,0.0759747,0.0453476,0.0759747,0.82075,0.0361782,0.210102,0.169986,0.0001,1e-05
76,244.716,0.0524191,0.209574,0.17773,0.0692701,0.0427561,0.0692701,0.834875,0.0361408,0.210167,0.151764,0.0001,1e-05
77,248.04,0.0407642,0.214125,0.172837,0.0975822,0.0547411,0.0975822,0.76925,0.0455965,0.21166,0.218613,0.0001,1e-05
78,251.229,0.050713,0.210962,0.193766,0.0796935,0.0455884,0.0796935,0.82525,0.0456576,0.210557,0.187037,0.0001,1e-05
79,254.432,0.101405,0.211991,0.246086,0.076119,0.0523867,0.076119,0.87025,0.038803,0.208207,0.159554,0.0001,1e-05
80,257.619,0.0389894,0.210798,0.164999,0.0746428,0.0471878,0.0746428,0.802,0.0405317,0.210812,0.189412,0.0001,1e-05
81,260.866,0.0735538,0.207164,0.257013,0.0723737,0.0464242,0.0723737,0.873375,0.0395002,0.206874,0.164635,0.0001,1e-05
82,264.26,0.0426967,0.210864,0.160798,0.0697528,0.0347645,0.0697528,0.803875,0.0532441,0.206537,0.203685,0.0001,1e-05
83,267.387,0.0903297,0.212042,0.293312,0.0749549,0.0455981,0.0749549,0.85575,0.0349924,0.20669,0.14911,0.0001,1e-05
84,270.571,0.0423654,0.211611,0.156521,0.0779274,0.0485769,0.0779274,0.847125,0.0443562,0.208701,0.169578,0.0001,1e-05
85,273.847,0.0372422,0.211771,0.151271,0.103018,0.0524957,0.103018,0.8685,0.0327752,0.20872,0.14486,0.0001,1e-05
86,277.21,0.0469661,0.207438,0.171255,0.0915469,0.0494415,0.0915469,0.863625,0.0461621,0.207787,0.168923,0.0001,1e-05
87,280.596,0.0346202,0.211456,0.14669,0.091876,0.0529322,0.091876,0.8085,0.0447143,0.21007,0.199152,0.0001,1e-05
88,283.744,0.0419782,0.213868,0.177301,0.0813388,0.0511043,0.0813388,0.774625,0.0523435,0.206281,0.23132,0.0001,1e-05
89,286.963,0.0422629,0.209213,0.165987,0.0678891,0.0431234,0.0678891,0.694625,0.0675022,0.208215,0.283121,0.0001,1e-05
90,290.301,0.054863,0.210026,0.201767,0.115701,0.059885,0.115701,0.85375,0.0367865,0.208868,0.157394,0.0001,1e-05
91,293.612,0.0456574,0.208933,0.164536,0.136811,0.0733002,0.136811,0.862,0.0375057,0.208367,0.155989,0.0001,1e-05
92,296.776,0.0384621,0.211986,0.157284,0.0758313,0.0481573,0.0758313,0.8105,0.0432555,0.207397,0.195111,0.0001,1e-05
93,300.036,0.0448714,0.211186,0.177877,0.06703,0.046633,0.06703,0.829,0.0415646,0.209604,0.181108,0.0001,1e-05
94,303.252,0.0438352,0.20672,0.189536,0.0658175,0.0458544,0.0658175,0.847,0.0329578,0.208871,0.158286,0.0001,1e-05
95,306.562,0.0450513,0.211779,0.203064,0.0601094,0.0374963,0.0601094,0.790125,0.0437748,0.205229,0.204279,0.0001,1e-05
96,309.757,0.0444024,0.210154,0.187494,0.0615241,0.0360145,0.0615241,0.826125,0.0425615,0.205031,0.186277,0.0001,1e-05
97,312.945,0.0466226,0.206773,0.19753,0.103119,0.0508825,0.103119,0.867125,0.036816,0.205679,0.158852,0.0001,1e-05
98,316.224,0.0440988,0.21038,0.183448,0.0569192,0.0395281,0.0569192,0.790875,0.043284,0.208452,0.191848,0.0001,1e-05
99,319.457,0.0400771,0.208888,0.155736,0.047681,0.0308686,0.047681,0.6605,0.0463752,0.209768,0.223614,0.0001,1e-05
100,322.614,0.0516962,0.210165,0.222521,0.0488955,0.0313296,0.0488955,0.65425,0.051735,0.212094,0.254268,0.0001,1e-05
101,326.128,0.0383533,0.209574,0.159444,0.0718555,0.0431642,0.0718555,0.761,0.0523539,0.205846,0.258261,0.0001,1e-05
102,329.357,0.0392319,0.210292,0.167198,0.142579,0.0617917,0.142579,0.785125,0.0503669,0.207835,0.224581,0.0001,1e-05
103,332.752,0.0454271,0.208584,0.169881,0.181978,0.0812304,0.181978,0.869125,0.0356516,0.204535,0.154944,0.0001,1e-05
104,335.927,0.0308853,0.20433,0.126339,0.207684,0.0944472,0.207684,0.8565,0.034605,0.205137,0.152683,0.0001,1e-05
105,339.105,0.0365484,0.20309,0.141042,0.136058,0.0687339,0.136058,0.8275,0.0378429,0.208063,0.166383,0.0001,1e-05
106,342.299,0.0391639,0.207185,0.154568,0.15802,0.0894331,0.15802,0.844625,0.0336146,0.205558,0.15167,0.0001,1e-05
107,345.543,0.0437667,0.208015,0.167494,0.126539,0.078304,0.126539,0.822625,0.043532,0.205303,0.179379,0.0001,1e-05
108,348.79,0.0444784,0.205611,0.161367,0.131069,0.0852273,0.131069,0.86075,0.0312455,0.206124,0.140343,0.0001,1e-05
109,352,0.0318668,0.206509,0.133197,0.186558,0.113522,0.186558,0.853375,0.0438984,0.208103,0.160349,0.0001,1e-05
110,355.168,0.0445513,0.202718,0.158149,0.164025,0.0832039,0.164025,0.817625,0.0479014,0.20486,0.199072,0.0001,1e-05
111,358.455,0.0402225,0.208823,0.163238,0.119419,0.0743241,0.119419,0.883,0.0342245,0.203335,0.136831,0.0001,1e-05
112,361.59,0.0453805,0.206552,0.16026,0.0906677,0.0563036,0.0906677,0.896125,0.0289257,0.203024,0.132074,0.0001,1e-05
113,364.768,0.0313439,0.199111,0.131146,0.0686779,0.045175,0.0686779,0.84575,0.0355625,0.203269,0.149041,0.0001,1e-05
114,368.113,0.0385303,0.204976,0.150018,0.0698055,0.0469743,0.0698055,0.885,0.0296217,0.202782,0.139408,0.0001,1e-05
115,371.313,0.0349309,0.205174,0.13044,0.0935286,0.0505219,0.0935286,0.859,0.050136,0.203717,0.169838,0.0001,1e-05
116,374.694,0.0594522,0.205202,0.236001,0.0938829,0.045206,0.0938829,0.8075,0.0518712,0.202867,0.1988,0.0001,1e-05
117,377.895,0.0437142,0.203878,0.181982,0.0660404,0.0412157,0.0660404,0.86775,0.0319471,0.203581,0.148763,0.0001,1e-05
118,381.032,0.0391092,0.204021,0.165787,0.0567663,0.0398331,0.0567663,0.859125,0.0403679,0.20503,0.159281,0.0001,1e-05
119,384.375,0.0403635,0.205058,0.157245,0.0568938,0.0358494,0.0568938,0.86425,0.0359253,0.205578,0.14842,0.0001,1e-05
120,387.56,0.0406353,0.199865,0.156917,0.0629599,0.0365269,0.0629599,0.88475,0.0295288,0.205768,0.13339,0.0001,1e-05
121,390.846,0.0348793,0.207834,0.147699,0.0616924,0.0414048,0.0616924,0.84225,0.0432893,0.206212,0.162513,0.0001,1e-05
122,394.189,0.0382974,0.203539,0.143807,0.104052,0.0561513,0.104052,0.849375,0.0436505,0.204725,0.16533,0.0001,1e-05
123,397.31,0.0362758,0.202335,0.149243,0.122131,0.0659234,0.122131,0.86,0.0337604,0.202249,0.149188,0.0001,1e-05
124,400.495,0.0383008,0.205358,0.143472,0.118441,0.0638557,0.118441,0.83725,0.0364807,0.204773,0.159844,0.0001,1e-05
125,403.688,0.0348967,0.201216,0.144247,0.113551,0.0616321,0.113551,0.803625,0.0411052,0.204838,0.201706,0.0001,1e-05
126,406.815,0.0451288,0.203368,0.183493,0.108813,0.0610006,0.108813,0.837,0.0364678,0.202477,0.161938,0.0001,1e-05
127,410.133,0.0419631,0.203329,0.157142,0.111754,0.0654117,0.111754,0.87875,0.0328924,0.20288,0.138226,0.0001,1e-05
128,413.32,0.0360563,0.199245,0.144314,0.0844878,0.0439885,0.0844878,0.8415,0.0338907,0.200192,0.153187,0.0001,1e-05
129,416.541,0.0339338,0.203563,0.140368,0.117208,0.0514379,0.117208,0.846625,0.0346248,0.204408,0.143364,0.0001,1e-05
130,419.714,0.0352447,0.206864,0.13987,0.133302,0.0579673,0.133302,0.8455,0.0359031,0.204433,0.161807,0.0001,1e-05
131,422.862,0.0364425,0.204929,0.140505,0.157866,0.09681,0.157866,0.900125,0.0329522,0.196749,0.134177,0.0001,1e-05
132,426.132,0.0331907,0.19173,0.132617,0.157717,0.111717,0.157717,0.8645,0.0383693,0.199098,0.146252,0.0001,1e-05
133,429.52,0.0423987,0.205182,0.171611,0.151384,0.081876,0.151384,0.833875,0.0348769,0.202815,0.169089,0.0001,1e-05
134,432.829,0.0386601,0.203049,0.156584,0.109684,0.0855343,0.109684,0.889625,0.0291516,0.197626,0.135788,0.0001,1e-05
135,436.101,0.0371286,0.203159,0.143265,0.111079,0.0774484,0.111079,0.879375,0.0277413,0.204435,0.127394,0.0001,1e-05
136,439.207,0.0376984,0.203289,0.150503,0.147538,0.0914156,0.147538,0.866875,0.0340107,0.197213,0.151703,0.0001,1e-05
137,442.567,0.0343041,0.192007,0.133746,0.136745,0.09278,0.136745,0.887875,0.0285274,0.196726,0.129375,0.0001,1e-05
138,445.725,0.0346961,0.196475,0.134108,0.132305,0.0877765,0.132305,0.891875,0.0300689,0.195886,0.122672,0.0001,1e-05
139,448.952,0.101938,0.196378,0.240816,0.0833529,0.0554813,0.0833529,0.781125,0.0529023,0.19614,0.18798,0.0001,1e-05
140,452.485,0.0471978,0.2004,0.170533,0.0841239,0.057142,0.0841239,0.83725,0.0365941,0.197943,0.1544,0.0001,1e-05
141,455.642,0.0383581,0.195057,0.14099,0.100899,0.0648235,0.100899,0.856625,0.0341123,0.192201,0.160397,0.0001,1e-05
142,458.977,0.042903,0.187467,0.166664,0.155801,0.0756395,0.155801,0.8605,0.0434155,0.18837,0.185184,0.0001,1e-05
143,462.143,0.0359788,0.195833,0.145734,0.120268,0.0779652,0.120268,0.8855,0.0393361,0.190156,0.154834,0.0001,1e-05
144,465.286,0.03268,0.191596,0.135012,0.131716,0.0915307,0.131716,0.89525,0.0331383,0.189214,0.143288,0.0001,1e-05
145,468.581,0.0349777,0.194451,0.133671,0.148822,0.106222,0.148822,0.90175,0.038121,0.185523,0.145547,0.0001,1e-05
146,471.829,0.0336265,0.194496,0.137445,0.156173,0.107949,0.156173,0.861125,0.037075,0.187184,0.164329,0.0001,1e-05
147,475.134,0.0381811,0.195861,0.14514,0.169267,0.118776,0.169267,0.871625,0.0369647,0.189238,0.157839,0.0001,1e-05
148,478.536,0.0387576,0.196107,0.147476,0.174895,0.124695,0.174895,0.88475,0.0292638,0.193504,0.141655,0.0001,1e-05
149,481.739,0.0344798,0.194184,0.131865,0.192017,0.104637,0.192017,0.836125,0.0395925,0.189398,0.178497,0.0001,1e-05
150,485.059,0.0350322,0.205231,0.133631,0.130117,0.0836908,0.130117,0.84075,0.0342771,0.198538,0.157642,0.0001,1e-05
151,488.382,0.0403599,0.197154,0.160647,0.168233,0.0959821,0.168233,0.853125,0.0425052,0.191582,0.162297,0.0001,1e-05
152,491.527,0.064555,0.199214,0.207078,0.211582,0.115448,0.211582,0.851375,0.0470276,0.189949,0.180799,0.0001,1e-05
153,494.803,0.0409077,0.193089,0.147491,0.2393,0.149704,0.2393,0.863625,0.0470707,0.188263,0.180324,0.0001,1e-05
154,498.214,0.0431533,0.197236,0.165,0.225371,0.150401,0.225371,0.87225,0.0376799,0.19003,0.15106,0.0001,1e-05
155,501.628,0.039703,0.191284,0.148045,0.226357,0.129787,0.226357,0.8115,0.0469974,0.19732,0.186789,0.0001,1e-05
156,505.015,0.0459334,0.191655,0.168323,0.228933,0.143073,0.228933,0.84175,0.0417565,0.189951,0.169918,0.0001,1e-05
