epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.75034,2.02931,1.77692,1.63778,0.00928301,0.00304421,0.00928301,0.128,0.409058,1.44153,1.15276,0.0001,1e-05
2,6.90205,0.322157,1.13505,0.999605,0.0354962,0.00834067,0.0354962,0.254,0.19343,0.846478,0.693264,0.0001,1e-05
3,9.96556,0.179139,0.716557,0.582207,0.0368253,0.0195436,0.0368253,0.286,0.170582,0.539337,0.540519,0.0001,1e-05
4,13.2179,0.186927,0.477623,0.540407,0.0356062,0.0228214,0.0356062,0.314,0.132114,0.416007,0.483282,0.0001,1e-05
5,16.6429,0.154286,0.415163,0.467797,0.0325785,0.0187576,0.0325785,0.33,0.116485,0.372501,0.439997,0.0001,1e-05
6,19.8615,0.138858,0.362641,0.41524,0.0301201,0.00785723,0.0301201,0.324,0.112834,0.345118,0.387893,0.0001,1e-05
7,23.2008,0.104302,0.337493,0.358528,0.0311011,0.013064,0.0311011,0.306,0.113455,0.328471,0.404924,0.0001,1e-05
8,26.363,0.103866,0.313679,0.327196,0.0329297,0.0203313,0.0329297,0.356,0.0885176,0.311943,0.310406,0.0001,1e-05
9,29.5658,0.113998,0.306333,0.401957,0.0264701,0.0109567,0.0264701,0.316,0.124848,0.30733,0.433067,0.0001,1e-05
10,32.8204,0.115882,0.305323,0.416388,0.0371646,0.0148254,0.0371646,0.336,0.108558,0.301454,0.353548,0.0001,1e-05
11,36.1484,0.087919,0.297941,0.303264,0.0324088,0.0179486,0.0324088,0.374,0.0815046,0.292657,0.287359,0.0001,1e-05
12,39.2425,0.0893118,0.292182,0.311727,0.0246032,0.0136503,0.0246032,0.376,0.0761025,0.288496,0.290881,0.0001,1e-05
13,42.6244,0.0856989,0.283611,0.302,0.0367941,0.0231235,0.0367941,0.386,0.0647935,0.28369,0.224559,0.0001,1e-05
14,45.7349,0.0766479,0.280503,0.288928,0.0273899,0.0146722,0.0273899,0.374,0.0726402,0.277655,0.275209,0.0001,1e-05
15,49.0015,0.0708648,0.274801,0.253263,0.0538518,0.0298949,0.0538518,0.396,0.0672443,0.269011,0.242634,0.0001,1e-05
16,52.113,0.0552244,0.263303,0.225126,0.0415185,0.0215336,0.0415185,0.394,0.0592636,0.262942,0.242454,0.0001,1e-05
17,55.3236,0.0688524,0.260884,0.27874,0.0408749,0.0111578,0.0408749,0.35,0.0934464,0.25607,0.367695,0.0001,1e-05
18,58.6856,0.128176,0.256203,0.388314,0.0417151,0.0142107,0.0417151,0.348,0.0963683,0.252519,0.392118,0.0001,1e-05
19,62.0404,0.17821,0.254909,0.410739,0.0473056,0.0165758,0.0473056,0.382,0.0690839,0.250242,0.277598,0.0001,1e-05
20,65.341,0.0988072,0.253116,0.273404,0.0611746,0.0334354,0.0611746,0.378,0.0646133,0.249663,0.254311,0.0001,1e-05
21,68.6357,0.0966145,0.244992,0.270924,0.0585518,0.0335839,0.0585518,0.372,0.0826696,0.248139,0.299982,0.0001,1e-05
22,71.9342,0.0916026,0.248973,0.263389,0.0661937,0.0395271,0.0661937,0.39,0.0699631,0.246055,0.263118,0.0001,1e-05
23,75.3246,0.0676845,0.24952,0.250304,0.0534829,0.0366061,0.0534829,0.41,0.0578288,0.245186,0.238134,0.0001,1e-05
24,78.6265,0.0566969,0.238183,0.212437,0.0475835,0.0275748,0.0475835,0.426,0.0500175,0.243597,0.200691,0.0001,1e-05
25,81.9673,0.0513721,0.241565,0.206522,0.0447281,0.0244204,0.0447281,0.384,0.0579376,0.243448,0.252335,0.0001,1e-05
26,85.1329,0.0651625,0.244926,0.243463,0.0599138,0.0263995,0.0599138,0.32425,0.0982639,0.245429,0.375051,0.0001,1e-05
27,88.4085,0.081315,0.243727,0.2901,0.0726952,0.0400255,0.0726952,0.371125,0.0742643,0.2441,0.292124,0.0001,1e-05
28,91.7035,0.0515218,0.24044,0.194928,0.0848806,0.0516024,0.0848806,0.47825,0.0510216,0.235963,0.198672,0.0001,1e-05
29,94.826,0.0504068,0.237044,0.198046,0.0739612,0.0524521,0.0739612,0.541,0.0538885,0.234131,0.208388,0.0001,1e-05
30,98.0242,0.05068,0.234665,0.207925,0.0741034,0.0501412,0.0741034,0.71225,0.0559839,0.232301,0.207408,0.0001,1e-05
31,101.42,0.0623181,0.231154,0.226133,0.0667147,0.0493037,0.0667147,0.754125,0.0620374,0.223399,0.235979,0.0001,1e-05
32,104.638,0.0668373,0.230025,0.250022,0.0892891,0.0557865,0.0892891,0.75075,0.047703,0.225032,0.214528,0.0001,1e-05
33,107.98,0.0548024,0.225768,0.214812,0.08462,0.0535343,0.08462,0.788625,0.0400978,0.229436,0.202802,0.0001,1e-05
34,111.207,0.0752672,0.223893,0.251488,0.0798734,0.0465309,0.0798734,0.71175,0.0615031,0.23437,0.274363,0.0001,1e-05
35,114.413,0.0606796,0.227786,0.228411,0.0987039,0.0555199,0.0987039,0.873625,0.0388076,0.22338,0.167371,0.0001,1e-05
36,117.739,0.0545563,0.227448,0.193685,0.104792,0.0630113,0.104792,0.799,0.0500815,0.224205,0.204698,0.0001,1e-05
37,120.897,0.0645917,0.224755,0.231141,0.0999703,0.0541896,0.0999703,0.773375,0.0570303,0.22201,0.230077,0.0001,1e-05
38,124.279,0.0520129,0.225177,0.227391,0.112283,0.0582807,0.112283,0.781,0.062564,0.22328,0.240016,0.0001,1e-05
39,127.467,0.0506234,0.221292,0.202724,0.157601,0.0888978,0.157601,0.851,0.0454438,0.218152,0.182884,0.0001,1e-05
40,130.874,0.0665803,0.217276,0.224263,0.116197,0.069411,0.116197,0.75,0.0553468,0.218366,0.23412,0.0001,1e-05
41,134.187,0.0609409,0.222456,0.254248,0.113722,0.0644915,0.113722,0.806875,0.0583894,0.216389,0.21226,0.0001,1e-05
42,137.484,0.0610568,0.216795,0.21075,0.112097,0.0594331,0.112097,0.844,0.0461696,0.216391,0.178315,0.0001,1e-05
43,140.649,0.0555605,0.214413,0.20205,0.109111,0.0607868,0.109111,0.820875,0.0418806,0.214874,0.173508,0.0001,1e-05
44,143.925,0.0436871,0.216142,0.177136,0.111185,0.0606033,0.111185,0.8345,0.0403383,0.214943,0.170934,0.0001,1e-05
45,147.196,0.0501678,0.209637,0.205927,0.124746,0.0682855,0.124746,0.81375,0.0505578,0.208517,0.212841,0.0001,1e-05
46,150.689,0.0505149,0.203144,0.19675,0.127985,0.0717643,0.127985,0.803,0.0460784,0.209646,0.209498,0.0001,1e-05
47,153.83,0.0410004,0.208039,0.181167,0.164759,0.0898285,0.164759,0.843375,0.0416483,0.199738,0.18142,0.0001,1e-05
48,156.992,0.0417004,0.202245,0.176833,0.189841,0.119857,0.189841,0.842875,0.0438993,0.193296,0.186321,0.0001,1e-05
49,160.337,0.0433715,0.198116,0.170145,0.242465,0.139462,0.242465,0.836625,0.0461851,0.183463,0.197938,0.0001,1e-05
50,163.605,0.0513889,0.19906,0.186367,0.21238,0.128524,0.21238,0.773125,0.0632026,0.175087,0.254705,0.0001,1e-05
51,166.9,0.0616667,0.1882,0.277694,0.190807,0.109176,0.190807,0.73025,0.0637134,0.168401,0.271268,0.0001,1e-05
52,170.179,0.0722875,0.190275,0.291266,0.157821,0.0775153,0.157821,0.69275,0.0622631,0.169762,0.309087,0.0001,1e-05
53,173.393,0.0449255,0.185278,0.209435,0.174164,0.119185,0.174164,0.834375,0.0446422,0.161327,0.192011,0.0001,1e-05
54,176.718,0.0497695,0.189556,0.193716,0.17644,0.106528,0.17644,0.822625,0.0483007,0.162156,0.218357,0.0001,1e-05
55,180.122,0.0466442,0.18269,0.191372,0.134813,0.0783858,0.134813,0.799625,0.0502371,0.172214,0.210139,0.0001,1e-05
56,183.453,0.052206,0.184616,0.218272,0.155795,0.0950431,0.155795,0.784,0.0450689,0.17501,0.215557,0.0001,1e-05
