epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,30.6635,0.250789,0.568661,0.000287602,0.00119182,0.661889,0.00363027,0.00179323,0.00573356,0.453333,0.108405,0.31241,0.45924,0.0001,1e-05
2,61.5775,0.128897,0.286348,0.000414222,0.0015249,0.466222,0.0404523,0.0140218,0.062201,0.173333,0.141646,0.27803,0.582717,0.0001,1e-05
3,93.5218,0.100062,0.266289,0.00048365,0.0017254,0.376782,0.0303538,0.0174924,0.0528846,0.146667,0.103207,0.26833,0.371189,0.0001,1e-05
4,125.07,0.0953583,0.253536,0.000578272,0.00201048,0.355961,0.13613,0.0645879,0.269231,0.186667,0.0755913,0.244941,0.307436,0.0001,1e-05
5,156.549,0.0909894,0.247103,0.000639298,0.0021828,0.320356,0.113693,0.0379543,0.196078,0.266667,0.109228,0.24914,0.418577,0.0001,1e-05
6,187.137,0.0848726,0.245187,0.000556376,0.00186845,0.316914,0.0945906,0.0501641,0.135922,0.186667,0.0682387,0.240806,0.290285,0.0001,1e-05
7,216.635,0.0852782,0.245329,0.000535283,0.00179764,0.328293,0.0840737,0.0478236,0.190476,0.16,0.0903084,0.232064,0.356163,0.0001,1e-05
8,245.781,0.09959,0.219313,0.00052088,0.0017399,0.360244,0.147006,0.0755827,0.160584,0.293333,0.11413,0.190233,0.441812,0.0001,1e-05
9,277.053,0.0830613,0.22319,0.000547545,0.00182276,0.308021,0.116497,0.062144,0.171717,0.226667,0.0863326,0.234997,0.365795,0.0001,1e-05
10,306.002,0.0809216,0.224607,0.000481797,0.00155354,0.303605,0.116778,0.0466808,0.131579,0.133333,0.099811,0.217543,0.424515,0.0001,1e-05
11,336.232,0.0774122,0.212857,0.000462119,0.00147905,0.304827,0.197372,0.0979195,0.245283,0.173333,0.103286,0.194125,0.409637,0.0001,1e-05
12,367.464,0.0824427,0.214196,0.000420426,0.0013038,0.317701,0.159852,0.091108,0.222222,0.32,0.0636335,0.194848,0.282409,0.0001,1e-05
13,397.474,0.080071,0.200885,0.000404967,0.00123502,0.308068,0.165937,0.0939483,0.204545,0.24,0.0858355,0.193298,0.338005,0.0001,1e-05
14,427.216,0.0894995,0.189259,0.000381359,0.00112583,0.327497,0.236335,0.135266,0.305263,0.386667,0.121167,0.155577,0.398459,0.0001,1e-05
15,459.16,0.0899088,0.160697,0.000361116,0.00104631,0.337285,0.272385,0.154778,0.240506,0.506667,0.0797622,0.141082,0.335273,0.0001,1e-05
16,491.9,0.0923189,0.166145,0.000344847,0.00100404,0.337795,0.272045,0.161787,0.328571,0.306667,0.104617,0.142199,0.400885,0.0001,1e-05
17,525.265,0.0845043,0.179011,0.000326114,0.000930544,0.310816,0.354617,0.191795,0.588235,0.4,0.0965158,0.197053,0.344525,0.0001,1e-05
18,558.481,0.0859885,0.191727,0.000292953,0.000800003,0.318411,0.376746,0.246021,0.547619,0.306667,0.0836797,0.160012,0.331842,0.0001,1e-05
19,591.888,0.0938427,0.166621,0.000300278,0.000821095,0.335288,0.49876,0.248567,0.551724,0.426667,0.101743,0.144555,0.404707,0.0001,1e-05
20,624.615,0.0949172,0.157797,0.000315925,0.000867421,0.346543,0.645044,0.34165,0.68,0.453333,0.0918618,0.126678,0.363022,0.0001,1e-05
21,656.786,0.0965176,0.148201,0.000296446,0.000798425,0.351508,0.650949,0.319328,0.745455,0.546667,0.0997648,0.129841,0.371376,0.0001,1e-05
22,687.509,0.0994566,0.126871,0.000307968,0.000823782,0.373095,0.821329,0.460475,0.848485,0.746667,0.108466,0.0730333,0.427015,0.0001,1e-05
23,719.328,0.10969,0.100268,0.000282476,0.000741401,0.408106,0.848969,0.395672,0.847222,0.813333,0.118469,0.087628,0.489222,0.0001,1e-05
24,749.41,0.104382,0.109907,0.000270058,0.000702921,0.394803,0.881446,0.485166,0.835616,0.813333,0.111777,0.0714946,0.451454,0.0001,1e-05
25,781.478,0.108066,0.0887628,0.000300543,0.000793744,0.409747,0.850303,0.451214,0.815789,0.826667,0.107728,0.0574161,0.48643,0.0001,1e-05
26,811.866,0.101289,0.0699977,0.000296099,0.000764345,0.41051,0.919777,0.468717,0.887324,0.84,0.110881,0.047273,0.479066,0.0001,1e-05
27,842.36,0.108624,0.0681742,0.000277579,0.000710398,0.423367,0.589431,0.268246,0.787879,0.693333,0.130372,0.076689,0.591843,0.0001,1e-05
