test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.11021406824390094,0.024028691890028615,0.4039272616306941,0.922376028043981,0.5968773753567813,0.9178082191780822,0.9305555555555556
