test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.0996656467517217,0.018477117031579837,0.4023419717947642,0.946831431683189,0.6404478645174745,0.9444444444444444,0.9444444444444444
