epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,4.2268,2.03309,1.78071,1.58907,0.00892439,0.00356925,0.00892439,0.19,0.314918,1.43316,0.956274,0.0001,1e-05
2,8.09196,0.262608,1.23071,0.853463,0.00887562,0.00152018,0.00887562,0.142,0.19437,1.12207,0.7267,0.0001,1e-05
3,11.8136,0.17358,0.885744,0.549699,0.0329296,0.0188082,0.0329296,0.27,0.184522,0.520617,0.549455,0.0001,1e-05
4,15.9128,0.258334,0.451372,0.709004,0.0132839,0.00559137,0.0132839,0.268,0.156324,0.394582,0.530707,0.0001,1e-05
5,19.8969,0.209891,0.383339,0.608784,0.00770936,0.00168076,0.00770936,0.152,0.226242,0.363669,0.685447,0.0001,1e-05
6,23.8856,0.165337,0.353849,0.514997,0.00734944,0.00262915,0.00734944,0.23,0.148796,0.343584,0.500995,0.0001,1e-05
7,27.796,0.111357,0.338131,0.380833,0.0308936,0.0190837,0.0308936,0.368,0.0820993,0.32739,0.301859,0.0001,1e-05
8,31.5873,0.112653,0.315965,0.377624,0.0309924,0.0193228,0.0309924,0.358,0.0913396,0.318711,0.338912,0.0001,1e-05
9,35.6211,0.0926499,0.318602,0.331568,0.0153441,0.00973651,0.0153441,0.35,0.0745369,0.3174,0.281587,0.0001,1e-05
10,39.4606,0.153078,0.315855,0.380253,0.0247048,0.0113757,0.0247048,0.294,0.0788706,0.307337,0.294149,0.0001,1e-05
11,43.4961,0.0949273,0.302708,0.305084,0.0498646,0.0178399,0.0498646,0.344,0.0723221,0.291147,0.293107,0.0001,1e-05
12,47.2946,0.0851644,0.293063,0.300799,0.0287625,0.0153523,0.0287625,0.356,0.0866033,0.285178,0.329135,0.0001,1e-05
13,51.1445,0.0643349,0.280885,0.256502,0.0388279,0.0168152,0.0388279,0.382,0.0688924,0.277572,0.246181,0.0001,1e-05
14,54.9666,0.069426,0.274404,0.252173,0.0552195,0.0222141,0.0552195,0.374,0.0893911,0.270801,0.318331,0.0001,1e-05
15,58.8199,0.0931082,0.271936,0.336047,0.0306947,0.0165746,0.0306947,0.402,0.0779382,0.266586,0.311764,0.0001,1e-05
16,62.8149,0.0789638,0.264816,0.290061,0.026387,0.0177724,0.026387,0.404,0.065953,0.262567,0.256174,0.0001,1e-05
17,66.6735,0.0633178,0.263364,0.239333,0.0376099,0.0116161,0.0376099,0.344,0.0713582,0.26212,0.277948,0.0001,1e-05
18,70.7377,0.0835587,0.263586,0.312753,0.0369611,0.00796112,0.0369611,0.331375,0.0892467,0.259442,0.333138,0.0001,1e-05
19,74.7198,0.122315,0.263692,0.292946,0.0386395,0.0155023,0.0386395,0.372,0.0543159,0.254484,0.220733,0.0001,1e-05
20,78.611,0.0637335,0.255665,0.226609,0.0328941,0.00989338,0.0328941,0.394,0.0637403,0.252415,0.246081,0.0001,1e-05
21,82.5979,0.0619003,0.250234,0.227627,0.033559,0.00996832,0.033559,0.364,0.0816908,0.25117,0.341109,0.0001,1e-05
22,86.5964,0.0685699,0.249172,0.253652,0.0334761,0.0156063,0.0334761,0.404,0.059912,0.248367,0.239778,0.0001,1e-05
23,90.6225,0.0583235,0.253189,0.226429,0.0326959,0.017257,0.0326959,0.366,0.0678546,0.249767,0.250506,0.0001,1e-05
24,94.5597,0.0754017,0.241257,0.267847,0.0331216,0.0253462,0.0331216,0.4,0.0523118,0.246041,0.209775,0.0001,1e-05
25,98.6645,0.0860676,0.247309,0.312046,0.0445413,0.0256604,0.0445413,0.442375,0.0513028,0.244944,0.197533,0.0001,1e-05
26,102.454,0.0612878,0.246069,0.217978,0.0459403,0.0222192,0.0459403,0.6455,0.0534366,0.247866,0.223828,0.0001,1e-05
27,106.355,0.0488808,0.23876,0.181014,0.0418909,0.0154796,0.0418909,0.75225,0.0557493,0.244752,0.209194,0.0001,1e-05
28,110.371,0.0503009,0.245458,0.206788,0.0422719,0.0170015,0.0422719,0.747375,0.0568848,0.245016,0.218934,0.0001,1e-05
29,114.131,0.0851123,0.246493,0.244018,0.0445786,0.0207319,0.0445786,0.722875,0.0677001,0.244784,0.243725,0.0001,1e-05
30,118.126,0.0609347,0.244518,0.238856,0.0447222,0.0225114,0.0447222,0.77075,0.0622093,0.242525,0.226915,0.0001,1e-05
31,122.174,0.063614,0.2407,0.237328,0.039559,0.0218837,0.039559,0.777,0.0653432,0.240006,0.233158,0.0001,1e-05
32,126.179,0.0545273,0.24307,0.198095,0.0412469,0.0209499,0.0412469,0.80225,0.0559875,0.23869,0.207986,0.0001,1e-05
33,130.034,0.0701845,0.239593,0.225117,0.0434788,0.0264015,0.0434788,0.82575,0.0419957,0.236852,0.186266,0.0001,1e-05
34,133.911,0.0572984,0.234771,0.221047,0.0430816,0.0261268,0.0430816,0.711125,0.0653671,0.234806,0.279198,0.0001,1e-05
35,137.913,0.057892,0.234092,0.231385,0.0422456,0.0255411,0.0422456,0.827125,0.0521289,0.231225,0.202606,0.0001,1e-05
36,141.842,0.0703548,0.235506,0.279024,0.039576,0.0274061,0.039576,0.747,0.0526213,0.231631,0.25087,0.0001,1e-05
37,145.807,0.0684651,0.232676,0.319074,0.0406673,0.023924,0.0406673,0.60525,0.0780003,0.235112,0.364653,0.0001,1e-05
38,149.694,0.0720715,0.234203,0.269629,0.0472492,0.0358608,0.0472492,0.801,0.0441269,0.234056,0.196843,0.0001,1e-05
39,153.65,0.0730348,0.225272,0.276907,0.0492269,0.0301386,0.0492269,0.8055,0.0503764,0.230864,0.198526,0.0001,1e-05
40,157.695,0.0758862,0.22355,0.306769,0.0521126,0.0329126,0.0521126,0.831375,0.0469611,0.226155,0.185738,0.0001,1e-05
41,161.603,0.0695751,0.221961,0.262647,0.0572493,0.034548,0.0572493,0.787625,0.0512403,0.225671,0.213247,0.0001,1e-05
42,165.488,0.0592494,0.214095,0.227607,0.0630376,0.0310664,0.0630376,0.7435,0.0613913,0.223422,0.247402,0.0001,1e-05
43,169.259,0.0734133,0.217718,0.293704,0.0513031,0.039415,0.0513031,0.8305,0.0483793,0.223109,0.182317,0.0001,1e-05
44,173.412,0.0645205,0.207776,0.248588,0.0565621,0.0395652,0.0565621,0.819875,0.0475304,0.222549,0.204916,0.0001,1e-05
45,177.424,0.0598742,0.204257,0.226649,0.08126,0.0459917,0.08126,0.762375,0.0637742,0.218428,0.267395,0.0001,1e-05
46,181.565,0.068018,0.200314,0.257576,0.0784047,0.0456748,0.0784047,0.61375,0.0639193,0.209407,0.273945,0.0001,1e-05
47,185.323,0.0697704,0.203659,0.286995,0.0855002,0.0401515,0.0855002,0.63125,0.0872134,0.209862,0.370446,0.0001,1e-05
48,189.211,0.0760518,0.202218,0.326529,0.0934313,0.0620355,0.0934313,0.739375,0.0658008,0.203519,0.284487,0.0001,1e-05
49,193.126,0.0747972,0.196648,0.271774,0.115625,0.0558841,0.115625,0.745375,0.0905162,0.195882,0.308342,0.0001,1e-05
50,197.081,0.075479,0.192612,0.284838,0.116075,0.0661968,0.116075,0.787625,0.053157,0.196548,0.222438,0.0001,1e-05
