test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.09646174063285191,0.06334131211042404,0.3901197711626689,0.8709108360801266,0.5590332243438056,0.9298245614035088,0.7361111111111112
