epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.842,2.03754,1.77636,1.59407,0.0108889,0.00395742,0.0108889,0.17,0.348463,1.39638,1.02883,0.0001,1e-05
2,7.03031,0.263587,1.15306,0.91142,0.00466298,0.00189566,0.00466298,0.242,0.164036,1.09441,0.637858,0.0001,1e-05
3,10.1526,0.147091,0.884078,0.513391,0.0076767,0.00358135,0.0076767,0.23,0.136035,0.586138,0.491424,0.0001,1e-05
4,13.4903,0.248814,0.513034,0.628126,0.00880858,0.00457456,0.00880858,0.294,0.110729,0.432773,0.39162,0.0001,1e-05
5,16.9544,0.146142,0.417198,0.472972,0.0139845,0.00468085,0.0139845,0.276,0.132916,0.369681,0.497493,0.0001,1e-05
6,20.1803,0.136667,0.351589,0.452178,0.0173371,0.0069504,0.0173371,0.322,0.106094,0.331175,0.422088,0.0001,1e-05
7,23.5671,0.131822,0.322724,0.465011,0.00980585,0.00468689,0.00980585,0.344,0.0889139,0.317895,0.374235,0.0001,1e-05
8,26.7504,0.116558,0.305478,0.383335,0.00736584,0.00459724,0.00736584,0.366,0.0895197,0.305716,0.341125,0.0001,1e-05
9,29.9678,0.0978236,0.296143,0.356375,0.00924937,0.00495375,0.00924937,0.334,0.119464,0.297728,0.398254,0.0001,1e-05
10,33.2827,0.147384,0.292197,0.495318,0.00735303,0.00418386,0.00735303,0.338,0.0984655,0.294716,0.374208,0.0001,1e-05
11,36.6778,0.0920406,0.287713,0.299681,0.00672596,0.00445654,0.00672596,0.398,0.0783011,0.290625,0.284335,0.0001,1e-05
12,39.9434,0.112526,0.279826,0.381856,0.00946071,0.00563516,0.00946071,0.376,0.0982875,0.282579,0.364619,0.0001,1e-05
13,43.1224,0.100657,0.264222,0.356585,0.0196689,0.00987459,0.0196689,0.37,0.076204,0.283194,0.262222,0.0001,1e-05
14,46.2697,0.0869956,0.267787,0.290629,0.0372678,0.017552,0.0372678,0.33,0.091584,0.275736,0.315946,0.0001,1e-05
15,49.5859,0.0735823,0.267075,0.288821,0.0361356,0.023625,0.0361356,0.382,0.068962,0.267825,0.261045,0.0001,1e-05
16,52.8119,0.0786471,0.257315,0.277556,0.0413648,0.0172116,0.0413648,0.342,0.0926777,0.26092,0.345622,0.0001,1e-05
17,56.1047,0.0742883,0.255342,0.286296,0.0713488,0.0369824,0.0713488,0.362,0.0775305,0.256805,0.292968,0.0001,1e-05
18,59.5198,0.0654559,0.254057,0.251538,0.109736,0.0540545,0.109736,0.4,0.0675856,0.253326,0.264054,0.0001,1e-05
19,62.9641,0.13031,0.249279,0.388601,0.118718,0.0718361,0.118718,0.394,0.0935271,0.249065,0.375651,0.0001,1e-05
20,66.3278,0.0898284,0.242212,0.305131,0.11856,0.0681326,0.11856,0.372,0.0824722,0.242743,0.319195,0.0001,1e-05
21,69.6587,0.0728193,0.241648,0.281802,0.0865353,0.0466134,0.0865353,0.332,0.0983323,0.248086,0.390971,0.0001,1e-05
22,73.0036,0.069747,0.25313,0.273085,0.0801263,0.0456369,0.0801263,0.414,0.0567048,0.246416,0.22813,0.0001,1e-05
23,76.4541,0.0647964,0.250389,0.254336,0.047343,0.0216042,0.047343,0.374,0.0681419,0.248367,0.26801,0.0001,1e-05
24,79.8428,0.0702928,0.234574,0.259947,0.0878458,0.0313961,0.0878458,0.386,0.0680098,0.234246,0.292755,0.0001,1e-05
25,83.2412,0.0631813,0.232826,0.257118,0.121389,0.0621946,0.121389,0.386,0.0776967,0.224976,0.318765,0.0001,1e-05
26,86.4302,0.0783684,0.231551,0.29745,0.0986503,0.0660424,0.0986503,0.404,0.0672156,0.23112,0.268114,0.0001,1e-05
27,89.759,0.0702708,0.222055,0.244199,0.0736701,0.0487846,0.0736701,0.412,0.0624629,0.231073,0.229073,0.0001,1e-05
28,93.1088,0.0620016,0.235935,0.234874,0.0418132,0.024697,0.0418132,0.401625,0.0655756,0.241603,0.27262,0.0001,1e-05
