epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.72102,2.42757,1.75859,0.00421448,1.82652,0,0,0,0,0.515717,1.3116,1.29242,0.0001,1e-05
2,6.97147,0.54649,1.20216,0.00389273,1.20846,0,0,0,0,0.270588,0.976604,0.90199,0.0001,1e-05
3,10.0069,0.258751,0.847147,0.00369317,0.77683,0,0,0,0,0.237293,0.606526,0.819608,0.0001,1e-05
4,13.068,0.222442,0.547011,0.00342235,0.641315,0,0,0,0,0.141599,0.481198,0.464949,0.0001,1e-05
5,16.3946,0.169223,0.46737,0.00310788,0.492742,0,0,0,0,0.121156,0.415941,0.403157,0.0001,1e-05
6,19.5136,0.123096,0.412469,0.00291923,0.421207,0,0,0,0,0.145766,0.367796,0.492023,0.0001,1e-05
7,22.815,0.151962,0.374161,0.002708,0.439234,0,0,0,0,0.138205,0.351171,0.415736,0.0001,1e-05
8,25.9238,0.103646,0.349837,0.00261433,0.368168,0,0,0,0,0.0943671,0.337242,0.341388,0.0001,1e-05
9,28.9291,0.120528,0.332644,0.00255901,0.376122,0.000127873,2.55745e-05,0.000127873,0.00625,0.0767271,0.331143,0.27899,0.0001,1e-05
10,32.1669,0.0867583,0.324329,0.00237175,0.321864,0.0276541,0.00575267,0.0276541,0.079,0.0919728,0.325301,0.340701,0.0001,1e-05
11,35.5687,0.101623,0.316281,0.0021448,0.333444,0.0232405,0.00762415,0.0232405,0.218375,0.10528,0.316736,0.37902,0.0001,1e-05
12,38.9742,0.084414,0.299987,0.00210446,0.292947,0.0187496,0.0100663,0.0187496,0.382,0.0630542,0.309135,0.242684,0.0001,1e-05
13,42.2654,0.0977343,0.300237,0.00197564,0.352929,0.00726458,0.00378573,0.00726458,0.379,0.0707905,0.302751,0.25534,0.0001,1e-05
14,45.5369,0.109476,0.299933,0.00196809,0.37174,0.00884283,0.00479124,0.00884283,0.426125,0.0677519,0.296995,0.249684,0.0001,1e-05
15,48.8447,0.0842367,0.293169,0.00194399,0.287803,0.00983844,0.0052928,0.00983844,0.387875,0.0966182,0.291939,0.334447,0.0001,1e-05
16,51.9683,0.0700586,0.288564,0.00189661,0.279844,0.018999,0.0111107,0.018999,0.458,0.0656688,0.284564,0.293251,0.0001,1e-05
17,55.1226,0.0694335,0.284147,0.00186657,0.288333,0.030615,0.01575,0.030615,0.655125,0.0551339,0.283522,0.20907,0.0001,1e-05
18,58.4505,0.179678,0.279735,0.00175407,0.374787,0.0250766,0.0117306,0.0250766,0.5545,0.0442828,0.276926,0.187678,0.0001,1e-05
19,61.6724,0.0576454,0.275772,0.00168733,0.214031,0.0209054,0.011197,0.0209054,0.494375,0.0565376,0.269992,0.230962,0.0001,1e-05
20,65.0191,0.0566438,0.270691,0.00161315,0.215725,0.0368151,0.0117684,0.0368151,0.516875,0.0732521,0.265111,0.297296,0.0001,1e-05
21,68.2356,0.0642297,0.266552,0.00160945,0.240884,0.0353177,0.0118873,0.0353177,0.52375,0.104787,0.260654,0.407757,0.0001,1e-05
