epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.80283,2.32469,3.17367,0.00165827,0.00296343,1.65167,0.000108973,3.26919e-05,0.000108973,0.009375,0.365547,2.71327,1.16657,0.0001,1e-05
2,6.9792,0.459395,2.36122,0.0015732,0.00277635,1.11892,0,0,0,0,0.277955,1.87991,0.991863,0.0001,1e-05
3,10.2032,0.242825,1.70463,0.00147793,0.0025801,0.780241,0.000970092,0.00020285,0.000970092,0.06875,0.181637,1.1875,0.553147,0.0001,1e-05
4,13.4223,0.220876,0.999991,0.00144199,0.00246931,0.661009,0.000857125,0.000260098,0.000857125,0.09375,0.233482,0.711208,0.632343,0.0001,1e-05
5,16.7644,0.227757,0.679041,0.00136808,0.00230872,0.658896,0.00174365,0.000667774,0.00174365,0.175,0.11438,0.464686,0.42939,0.0001,1e-05
6,20.1217,0.127623,0.460036,0.0013161,0.00218696,0.456796,0.00222087,0.0010863,0.00222087,0.240625,0.141747,0.396135,0.430693,0.0001,1e-05
7,23.5,0.13737,0.37081,0.00124869,0.00203285,0.419319,0.00301017,0.00122472,0.00301017,0.203125,0.117475,0.352184,0.404813,0.0001,1e-05
8,26.7496,0.176159,0.353067,0.00120314,0.00191702,0.459238,0.000951086,0.000234721,0.000951086,0.06875,0.150071,0.337147,0.497678,0.0001,1e-05
9,29.9342,0.155786,0.337621,0.00118138,0.00185648,0.466384,0.00819007,0.00222047,0.00819007,0.187375,0.140671,0.332899,0.510421,0.0001,1e-05
10,33.2249,0.121274,0.322876,0.00115493,0.00178449,0.433465,0.00321547,0.000965467,0.00321547,0.180125,0.115776,0.329808,0.475118,0.0001,1e-05
11,36.4045,0.118097,0.318691,0.0011102,0.00169187,0.415503,0.00843686,0.00335511,0.00843686,0.383875,0.0901945,0.322189,0.33458,0.0001,1e-05
12,39.7371,0.114267,0.305211,0.00109222,0.00165268,0.412041,0.0114759,0.005268,0.0114759,0.456375,0.0931297,0.31534,0.351524,0.0001,1e-05
13,43.0588,0.118722,0.295214,0.00104926,0.00157541,0.440514,0.0085338,0.00514566,0.0085338,0.482125,0.0799583,0.311358,0.323884,0.0001,1e-05
14,46.367,0.115643,0.293737,0.00102059,0.00152453,0.419968,0.00750423,0.00424862,0.00750423,0.46875,0.100879,0.302319,0.361346,0.0001,1e-05
15,49.6977,0.101634,0.286075,0.00103863,0.00155281,0.38565,0.00795431,0.00443713,0.00795431,0.44075,0.0951582,0.293205,0.347358,0.0001,1e-05
16,52.9502,0.0958942,0.280176,0.000986653,0.00146572,0.342814,0.00657941,0.00377035,0.00657941,0.46225,0.0844787,0.285882,0.326265,0.0001,1e-05
17,56.3069,0.0822776,0.27457,0.000963331,0.00142837,0.309523,0.00582183,0.00357153,0.00582183,0.47,0.0699095,0.279099,0.284189,0.0001,1e-05
18,59.762,0.0888809,0.270944,0.000932827,0.00137863,0.308473,0.0063643,0.00414904,0.0063643,0.4925,0.0616698,0.276431,0.242004,0.0001,1e-05
19,63.053,0.0696334,0.265793,0.000931198,0.00137703,0.267196,0.00620095,0.004042,0.00620095,0.5015,0.0654982,0.2733,0.250266,0.0001,1e-05
