epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,5.893,0.856099,1.45961,1.00054,0.0138409,0.00631623,0.0138409,0.26,0.185882,0.559267,0.582773,0.0001,1e-05
2,11.1109,0.210641,0.429191,0.620033,0.0140183,0.00678943,0.0140183,0.342,0.0978155,0.345171,0.358379,0.0001,1e-05
3,16.5945,0.143719,0.333972,0.447606,0.0118489,0.00453314,0.0118489,0.35,0.0717738,0.32825,0.294046,0.0001,1e-05
4,22.1418,0.0958676,0.296871,0.319759,0.0325109,0.0121785,0.0325109,0.328,0.0969187,0.286713,0.421907,0.0001,1e-05
5,27.7685,0.101612,0.273153,0.372669,0.0338082,0.0168257,0.0338082,0.372,0.0601881,0.273067,0.259096,0.0001,1e-05
6,33.5101,0.074476,0.268401,0.272771,0.0323229,0.0223509,0.0323229,0.364,0.0905108,0.261709,0.400506,0.0001,1e-05
7,39.2047,0.0733507,0.258328,0.267957,0.0346423,0.0168868,0.0346423,0.382,0.0535083,0.254475,0.214,0.0001,1e-05
8,44.7726,0.0645202,0.25122,0.23826,0.0444054,0.0228052,0.0444054,0.37725,0.0853654,0.249563,0.297487,0.0001,1e-05
9,50.2108,0.0556939,0.246996,0.208951,0.0429349,0.0231668,0.0429349,0.554,0.0418873,0.244077,0.169272,0.0001,1e-05
10,55.7732,0.0570246,0.238726,0.220611,0.0499177,0.0301054,0.0499177,0.7,0.0443552,0.240759,0.180949,0.0001,1e-05
11,61.428,0.0563926,0.239057,0.210965,0.061484,0.0370086,0.061484,0.7705,0.0499529,0.233855,0.195459,0.0001,1e-05
12,66.9308,0.0740576,0.230886,0.26602,0.0674399,0.0398146,0.0674399,0.784,0.0438401,0.229559,0.215477,0.0001,1e-05
13,72.6463,0.0614014,0.226788,0.219993,0.108288,0.0578955,0.108288,0.816125,0.0434717,0.227471,0.181913,0.0001,1e-05
14,78.1804,0.0538836,0.224855,0.213359,0.0978607,0.0523739,0.0978607,0.862625,0.0322586,0.227957,0.136435,0.0001,1e-05
15,83.7932,0.0610618,0.222686,0.229706,0.11998,0.0608984,0.11998,0.837125,0.0482993,0.222534,0.194003,0.0001,1e-05
16,89.2473,0.0609675,0.22241,0.212424,0.0550984,0.0303859,0.0550984,0.814625,0.0428995,0.224357,0.18797,0.0001,1e-05
17,94.9079,0.0504414,0.226574,0.212414,0.0526608,0.0296359,0.0526608,0.683,0.0508846,0.225173,0.218279,0.0001,1e-05
18,100.61,0.0487506,0.225937,0.202208,0.0780681,0.0415965,0.0780681,0.77125,0.0443832,0.220694,0.189489,0.0001,1e-05
19,106.316,0.0508,0.221692,0.208143,0.0722371,0.0394754,0.0722371,0.701375,0.052349,0.219134,0.24876,0.0001,1e-05
