source,test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
_2d000_1d000_nm00_a03_b10/_2d000_1d000_nm00_a03_b10.csv,0.10356395070751508,0.03627869058012342,0.4195704261461894,0.9053632231450108,0.5734178103277167,0.9838709677419355,0.8472222222222222
_2d2_1d6_nm20_a10_b50/_2d2_1d6_nm20_a10_b50.csv,0.09899127731720607,0.03818065040589621,0.4144381682078044,0.9106811177662212,0.5664435488254708,0.9692307692307692,0.875
_2d2_1d6_nm20_a50_b100/_2d2_1d6_nm20_a50_b100.csv,0.0991753414273262,0.0356097163942953,0.42255497475465137,0.8797123097104071,0.5546585034133685,0.9384615384615385,0.8472222222222222
_2d2_1d6_nm20_a50_b50/_2d2_1d6_nm20_a50_b50.csv,0.09404232601324718,0.022277741246701527,0.3803110271692276,0.9053326577805731,0.5741337730359996,0.9402985074626866,0.875
