epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.71719,2.35848,2.49865,0.000997368,1.68778,0,0,0,0,0.304486,1.79448,0.802038,0.0001,1e-05
2,6.9768,0.303254,1.61502,0.000979066,0.877156,0,0,0,0,0.157095,1.18331,0.611724,0.0001,1e-05
3,10.2635,0.202394,0.992149,0.000967041,0.640669,0,0,0,0,0.144671,0.657514,0.501367,0.0001,1e-05
4,13.4527,0.180221,0.593167,0.00092732,0.584015,0,0,0,0,0.0999575,0.452812,0.362123,0.0001,1e-05
5,16.815,0.151542,0.445779,0.00088408,0.461817,0,0,0,0,0.091705,0.392759,0.310763,0.0001,1e-05
6,19.9138,0.125661,0.374592,0.000843997,0.387067,0,0,0,0,0.0878765,0.354144,0.326487,0.0001,1e-05
7,23.2544,0.11011,0.342459,0.00078932,0.416991,0.0111915,0.00381523,0.0111915,0.078125,0.0896902,0.345552,0.316577,0.0001,1e-05
8,26.3681,0.113323,0.338,0.000758746,0.389217,0.00999429,0.0036926,0.00999429,0.221875,0.0836995,0.334495,0.319471,0.0001,1e-05
9,29.6771,0.108424,0.333413,0.000703153,0.344823,0.0343136,0.0124682,0.0343136,0.407875,0.0675416,0.323922,0.247157,0.0001,1e-05
10,32.9768,0.0782074,0.318712,0.000678033,0.261827,0.0276826,0.0146031,0.0276826,0.535375,0.0955548,0.31651,0.336834,0.0001,1e-05
11,36.2985,0.0897712,0.310345,0.000641152,0.325087,0.0298899,0.0108968,0.0298899,0.594875,0.0845274,0.308068,0.333649,0.0001,1e-05
12,39.5898,0.0893491,0.30301,0.000618853,0.278077,0.032336,0.0183333,0.032336,0.722,0.0601035,0.299753,0.223861,0.0001,1e-05
13,42.8389,0.110806,0.296205,0.00059316,0.304685,0.0593512,0.0246332,0.0593512,0.711875,0.0724364,0.29171,0.249142,0.0001,1e-05
14,46.1023,0.0773237,0.277006,0.000548061,0.290878,0.0853814,0.0373649,0.0853814,0.731625,0.0761456,0.284164,0.26383,0.0001,1e-05
15,49.4226,0.0765313,0.277963,0.000547836,0.280122,0.0651038,0.040011,0.0651038,0.718125,0.0585354,0.275194,0.236248,0.0001,1e-05
16,52.6593,0.0661101,0.267596,0.000531559,0.259124,0.0629791,0.0373127,0.0629791,0.688875,0.0631384,0.271403,0.276159,0.0001,1e-05
17,55.9784,0.0993582,0.269274,0.00049247,0.337645,0.0546426,0.025955,0.0546426,0.548625,0.0906493,0.267418,0.351865,0.0001,1e-05
