epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.68492,2.30687,2.49416,0.00494208,1.6763,0,0,0,0,0.242012,1.79806,0.77963,0.0001,1e-05
2,6.9021,0.289947,1.65147,0.0047208,0.846038,0,0,0,0,0.180283,1.32913,0.641254,0.0001,1e-05
3,10.1496,0.150981,1.14811,0.00450726,0.531457,0,0,0,0,0.113304,0.746521,0.374641,0.0001,1e-05
4,13.3199,0.148283,0.65976,0.00415396,0.495758,0,0,0,0,0.123132,0.459756,0.409521,0.0001,1e-05
5,16.5911,0.138545,0.443217,0.00371544,0.444804,0,0,0,0,0.0955927,0.383736,0.337682,0.0001,1e-05
6,19.636,0.110938,0.368655,0.00343292,0.308812,0,0,0,0,0.0998355,0.349421,0.333232,0.0001,1e-05
7,22.9117,0.102565,0.341713,0.00305067,0.354094,0.00247525,0.000915449,0.00247525,0.028125,0.121609,0.331929,0.395828,0.0001,1e-05
8,25.9753,0.0826449,0.328949,0.00289913,0.302186,0.0133785,0.00516758,0.0133785,0.226375,0.0658802,0.323893,0.244688,0.0001,1e-05
9,29.2206,0.080057,0.317068,0.00249861,0.282066,0.0185613,0.00993362,0.0185613,0.535875,0.0610235,0.318082,0.238144,0.0001,1e-05
10,32.5434,0.0785313,0.308428,0.00237684,0.259351,0.0214199,0.0093053,0.0214199,0.479375,0.115649,0.311673,0.388517,0.0001,1e-05
11,35.8139,0.0860947,0.300556,0.0021985,0.29877,0.0126627,0.0052934,0.0126627,0.499875,0.099038,0.302787,0.354866,0.0001,1e-05
12,39.1108,0.080128,0.297914,0.00213785,0.303768,0.0129697,0.00818701,0.0129697,0.589625,0.0633003,0.295465,0.258422,0.0001,1e-05
13,42.3362,0.0736871,0.288864,0.00203722,0.303974,0.0161257,0.00999421,0.0161257,0.5815,0.0655931,0.29101,0.261137,0.0001,1e-05
14,45.5663,0.0717352,0.27706,0.00186134,0.256819,0.0295692,0.0136552,0.0295692,0.610875,0.0741054,0.281519,0.292758,0.0001,1e-05
15,48.8652,0.0774148,0.278111,0.00196356,0.274403,0.0625378,0.0402866,0.0625378,0.718125,0.0531546,0.274816,0.196143,0.0001,1e-05
16,52.0187,0.0606488,0.268093,0.00195778,0.244987,0.0867513,0.0518944,0.0867513,0.650875,0.0655219,0.269387,0.27206,0.0001,1e-05
17,55.317,0.0770088,0.271694,0.00182116,0.307156,0.0897466,0.0484008,0.0897466,0.704875,0.071051,0.267725,0.243016,0.0001,1e-05
18,58.7712,0.0618437,0.266817,0.00171208,0.246714,0.0712464,0.0304428,0.0712464,0.6355,0.0752354,0.26107,0.295603,0.0001,1e-05
19,61.9852,0.0609074,0.262613,0.00172775,0.24469,0.0742791,0.0473586,0.0742791,0.752875,0.0646886,0.255987,0.23323,0.0001,1e-05
20,65.1349,0.0512139,0.254575,0.0017674,0.199687,0.0756955,0.0455232,0.0756955,0.66625,0.105954,0.253148,0.334954,0.0001,1e-05
21,68.3788,0.0633212,0.258207,0.00166094,0.248264,0.0898299,0.0474691,0.0898299,0.75775,0.0622977,0.251815,0.231177,0.0001,1e-05
22,71.6469,0.0622694,0.258573,0.00154177,0.23911,0.0644112,0.0501672,0.0644112,0.743125,0.0515958,0.249402,0.212361,0.0001,1e-05
23,75.0292,0.0577192,0.247266,0.00157392,0.210761,0.0573484,0.0412535,0.0573484,0.69,0.0625106,0.247168,0.257452,0.0001,1e-05
24,78.2783,0.0525591,0.246616,0.00160064,0.193518,0.0594728,0.0382614,0.0594728,0.644,0.0507323,0.247196,0.222964,0.0001,1e-05
25,81.6288,0.0533682,0.248136,0.00152971,0.215788,0.0520054,0.0391638,0.0520054,0.71625,0.0396263,0.243377,0.186416,0.0001,1e-05
26,84.8449,0.0484197,0.246596,0.00154617,0.199204,0.049153,0.0350437,0.049153,0.739,0.0437262,0.242601,0.192492,0.0001,1e-05
27,88.067,0.0513574,0.243477,0.00155542,0.200701,0.0452067,0.0315382,0.0452067,0.766875,0.0419336,0.241483,0.17328,0.0001,1e-05
28,91.3245,0.0522936,0.242621,0.00153386,0.189088,0.0618292,0.0369147,0.0618292,0.715875,0.0593715,0.237688,0.240554,0.0001,1e-05
29,94.5479,0.0587475,0.240371,0.00149945,0.257369,0.0790974,0.0426459,0.0790974,0.73925,0.048319,0.235985,0.216306,0.0001,1e-05
30,97.7239,0.0500745,0.236903,0.00146914,0.19672,0.0801309,0.0420162,0.0801309,0.68325,0.0509066,0.236107,0.198038,0.0001,1e-05
31,101.092,0.0529257,0.23959,0.00142701,0.202216,0.0939841,0.0533735,0.0939841,0.66475,0.0505398,0.234661,0.201258,0.0001,1e-05
32,104.322,0.0596409,0.24152,0.00135138,0.21605,0.088947,0.0436842,0.088947,0.589625,0.0815186,0.234378,0.325521,0.0001,1e-05
33,107.606,0.0545256,0.238626,0.00143523,0.23013,0.109259,0.0517859,0.109259,0.77175,0.0445842,0.233801,0.186572,0.0001,1e-05
34,110.843,0.0525944,0.235488,0.00134833,0.21286,0.103487,0.0499781,0.103487,0.7495,0.0504141,0.232021,0.200068,0.0001,1e-05
35,114.102,0.0511329,0.233968,0.00134425,0.192798,0.0546112,0.0362276,0.0546112,0.684875,0.0552354,0.230091,0.256022,0.0001,1e-05
36,117.39,0.0438812,0.233918,0.00130479,0.167973,0.0812607,0.0534817,0.0812607,0.832875,0.0385317,0.227726,0.176389,0.0001,1e-05
37,120.669,0.0440191,0.233325,0.00131662,0.177438,0.0834475,0.0481293,0.0834475,0.80125,0.0487454,0.230772,0.193949,0.0001,1e-05
38,123.924,0.100515,0.225072,0.00129584,0.288183,0.0771166,0.0427808,0.0771166,0.763,0.0661031,0.228169,0.253254,0.0001,1e-05
39,127.166,0.064397,0.230327,0.00130131,0.254043,0.0767346,0.0479068,0.0767346,0.8295,0.0424427,0.226419,0.181413,0.0001,1e-05
40,130.393,0.0475628,0.230106,0.00125228,0.202055,0.0595182,0.0317698,0.0595182,0.7965,0.0485093,0.226595,0.211847,0.0001,1e-05
41,133.727,0.0530285,0.234071,0.00126682,0.21004,0.0534998,0.0308967,0.0534998,0.771125,0.0628916,0.225347,0.240113,0.0001,1e-05
42,137.01,0.0643132,0.232544,0.00124737,0.208607,0.0544523,0.0328256,0.0544523,0.80925,0.0456291,0.224547,0.190758,0.0001,1e-05
43,140.135,0.0934046,0.227144,0.00126799,0.29072,0.0492051,0.0182224,0.0492051,0.662875,0.0838675,0.228613,0.348121,0.0001,1e-05
44,143.527,0.0721444,0.236423,0.0011704,0.272717,0.0489384,0.0183657,0.0489384,0.664,0.0823595,0.233505,0.302921,0.0001,1e-05
45,146.795,0.0693549,0.236548,0.0012119,0.249181,0.0498807,0.0277625,0.0498807,0.777375,0.048157,0.226178,0.190417,0.0001,1e-05
46,150.148,0.0471974,0.232207,0.00124266,0.186859,0.0496726,0.0345812,0.0496726,0.786875,0.0491797,0.222354,0.208434,0.0001,1e-05
47,153.34,0.0482098,0.226813,0.0011779,0.202401,0.0510265,0.0336721,0.0510265,0.82375,0.0364318,0.227164,0.156512,0.0001,1e-05
48,156.555,0.0446068,0.227817,0.00118353,0.176721,0.052011,0.0352379,0.052011,0.826625,0.0408973,0.227231,0.167607,0.0001,1e-05
49,159.818,0.0479364,0.226192,0.00116864,0.17904,0.0643277,0.0471185,0.0643277,0.817625,0.0416172,0.221067,0.191477,0.0001,1e-05
50,163.024,0.0455025,0.223076,0.00119554,0.182362,0.0746948,0.0513344,0.0746948,0.837125,0.0436212,0.220926,0.184977,0.0001,1e-05
51,166.343,0.0571941,0.224106,0.00111178,0.219264,0.0667183,0.0431017,0.0667183,0.831125,0.0499303,0.22027,0.204657,0.0001,1e-05
52,169.517,0.0443818,0.218821,0.00121251,0.174725,0.0656639,0.0427937,0.0656639,0.813,0.040341,0.220413,0.179984,0.0001,1e-05
53,172.734,0.0440465,0.220627,0.00113325,0.186269,0.0614458,0.0415997,0.0614458,0.834375,0.0412121,0.217478,0.178281,0.0001,1e-05
54,175.991,0.1053,0.22297,0.00111825,0.244171,0.0510605,0.03639,0.0510605,0.841,0.044723,0.218653,0.173884,0.0001,1e-05
55,179.368,0.0643831,0.223094,0.00102711,0.224464,0.0477884,0.0326931,0.0477884,0.797125,0.0491081,0.217467,0.190592,0.0001,1e-05
56,182.591,0.0463425,0.223316,0.00112081,0.171783,0.0487526,0.0322748,0.0487526,0.78225,0.0465089,0.217634,0.205787,0.0001,1e-05
57,185.962,0.0396733,0.220031,0.00107319,0.153913,0.0478411,0.0277738,0.0478411,0.7875,0.0416496,0.219976,0.167002,0.0001,1e-05
58,189.27,0.0453282,0.219528,0.00106208,0.172832,0.048355,0.0254269,0.048355,0.733,0.0423275,0.217804,0.206178,0.0001,1e-05
59,192.576,0.0581367,0.222867,0.00111913,0.22898,0.06251,0.0349906,0.06251,0.7825,0.0406158,0.218189,0.187857,0.0001,1e-05
60,195.738,0.0527861,0.220043,0.00111428,0.203175,0.0899057,0.0543946,0.0899057,0.851125,0.0383382,0.217384,0.156947,0.0001,1e-05
61,198.947,0.0848332,0.220211,0.00104918,0.268563,0.107261,0.0753677,0.107261,0.74025,0.0504266,0.213547,0.248968,0.0001,1e-05
62,202.338,0.104196,0.219858,0.000998491,0.270292,0.0980399,0.0602541,0.0980399,0.832,0.0464372,0.213842,0.182987,0.0001,1e-05
63,205.582,0.0454938,0.215939,0.00108389,0.169894,0.0816181,0.0490074,0.0816181,0.816,0.0485921,0.21157,0.205015,0.0001,1e-05
