test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.09932329629858334,0.03670719093255078,0.37089841564496356,0.932955271414382,0.6093038786505567,0.9264705882352942,0.875
