epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,7.90824,0.882635,1.24947,1.15185,0.0191904,0.00652374,0.0566502,0.306667,0.225125,0.553922,0.775396,0.0001,1e-05
2,15.847,0.30403,0.441426,0.770852,0.0063537,0.00232237,0.0149254,0.106667,0.226213,0.384892,0.802181,0.0001,1e-05
3,22.801,0.166493,0.365901,0.572367,0.0155362,0.00664213,0.157895,0.04,0.185821,0.334459,0.728804,0.0001,1e-05
4,31.8839,0.176486,0.334545,0.549689,0.00484218,0.00249625,0.00816327,0.0266667,0.149174,0.355484,0.496855,0.0001,1e-05
5,39.8636,0.125925,0.335761,0.466256,0.00879346,0.00375337,0.0487805,0.0266667,0.234337,0.327096,0.727324,0.0001,1e-05
6,47.1784,0.126538,0.315576,0.521548,0.0215308,0.00572613,0.0552764,0.146667,0.16894,0.309515,0.580692,0.0001,1e-05
7,54.9092,0.0937435,0.309872,0.372707,0.019297,0.00809543,0.0446429,0.133333,0.142861,0.303439,0.481603,0.0001,1e-05
8,64.2839,0.101915,0.28367,0.388884,0.0239191,0.00972259,0.047619,0.16,0.144637,0.30243,0.568358,0.0001,1e-05
9,73.4656,0.100038,0.277959,0.400913,0.0355028,0.0143503,0.103175,0.173333,0.152441,0.265885,0.561707,0.0001,1e-05
10,82.7135,0.103225,0.26328,0.418767,0.0376303,0.0188229,0.181818,0.106667,0.142859,0.264463,0.5206,0.0001,1e-05
11,92.2493,0.0786671,0.279635,0.289621,0.0262753,0.0135797,0.0542169,0.12,0.115758,0.274139,0.409476,0.0001,1e-05
12,99.6441,0.0898344,0.270755,0.347771,0.0235569,0.0118121,0.375,0.04,0.118075,0.275871,0.417429,0.0001,1e-05
13,107.61,0.0681977,0.266783,0.274056,0.0217452,0.012671,0.0357143,0.146667,0.167281,0.272489,0.556096,0.0001,1e-05
14,114.919,0.0780789,0.276741,0.310688,0.0322994,0.0161705,0.0561798,0.0666667,0.111624,0.275926,0.388447,0.0001,1e-05
15,122.647,0.0720351,0.274106,0.301551,0.039436,0.017995,0.16,0.0533333,0.113913,0.270363,0.395642,0.0001,1e-05
16,129.869,0.0812122,0.274815,0.297645,0.0325119,0.0158465,0.09375,0.08,0.116983,0.27434,0.428625,0.0001,1e-05
17,137.193,0.0661826,0.267015,0.293644,0.0581822,0.0258519,0.0759494,0.08,0.109966,0.267626,0.367682,0.0001,1e-05
18,146.624,0.0701913,0.267981,0.277667,0.062387,0.0238171,0.09375,0.08,0.127421,0.270431,0.381392,0.0001,1e-05
19,153.898,0.067413,0.275358,0.282509,0.0303209,0.0140976,0.129032,0.0533333,0.124623,0.274242,0.436545,0.0001,1e-05
20,161.399,0.0737334,0.272512,0.303157,0.0605059,0.0271792,0.0606061,0.133333,0.124865,0.269826,0.466046,0.0001,1e-05
21,170.754,0.0654943,0.269629,0.247929,0.066331,0.0309289,0.266667,0.0533333,0.13162,0.268223,0.448314,0.0001,1e-05
22,179.702,0.112562,0.273854,0.297826,0.0776058,0.0279036,0.0614035,0.0933333,0.151302,0.266577,0.464038,0.0001,1e-05
