epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.64572,2.31438,2.49677,0.00586098,1.67867,0,0,0,0,0.290932,1.78475,0.770613,0.0001,1e-05
2,6.89864,0.347527,1.68618,0.00556848,0.914563,0,0,0,0,0.228843,1.36592,0.788886,0.0001,1e-05
3,10.1721,0.170622,1.206,0.00523931,0.53611,0,0,0,0,0.104209,0.769345,0.36287,0.0001,1e-05
4,13.3343,0.124273,0.687122,0.00482751,0.417137,0,0,0,0,0.161602,0.460017,0.542703,0.0001,1e-05
5,16.636,0.154669,0.451314,0.00432669,0.49132,0,0,0,0,0.0861856,0.381096,0.329594,0.0001,1e-05
6,19.6461,0.10925,0.374429,0.00401628,0.327995,0,0,0,0,0.100337,0.352477,0.346974,0.0001,1e-05
7,22.8979,0.0918924,0.352059,0.00359983,0.318881,0.0544554,0.0252475,0.0544554,0.028125,0.0786488,0.339004,0.31156,0.0001,1e-05
8,25.9666,0.0814038,0.339139,0.00339126,0.299373,0.0401552,0.0183698,0.0401552,0.141,0.0601177,0.330658,0.242258,0.0001,1e-05
9,29.2379,0.0769539,0.325877,0.00292528,0.28743,0.00952785,0.00371041,0.00952785,0.242375,0.0872982,0.32182,0.367999,0.0001,1e-05
10,32.5054,0.0827501,0.318142,0.00273059,0.326866,0.0052602,0.00212693,0.0052602,0.2795,0.136803,0.312107,0.55539,0.0001,1e-05
11,35.7788,0.0802321,0.306925,0.00246437,0.324438,0.00997015,0.00459144,0.00997015,0.494625,0.0529864,0.305295,0.238925,0.0001,1e-05
12,39.0687,0.0654829,0.306389,0.0023063,0.253411,0.00684346,0.00371795,0.00684346,0.417875,0.0716214,0.300637,0.267425,0.0001,1e-05
13,42.2494,0.116893,0.296871,0.00211851,0.33985,0.00642483,0.00396452,0.00642483,0.39875,0.0644763,0.291316,0.248537,0.0001,1e-05
14,45.4428,0.0861403,0.279843,0.00187327,0.333396,0.00639212,0.00453743,0.00639212,0.414,0.0492292,0.283716,0.200214,0.0001,1e-05
15,48.69,0.0552887,0.28598,0.0018832,0.207539,0.0243367,0.0117152,0.0243367,0.4,0.0708883,0.279124,0.26792,0.0001,1e-05
