test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.1092383141318957,0.03437002198188566,0.4416852692763011,0.8925527544536758,0.5606826206021641,0.9142857142857143,0.8888888888888888
