epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,5.796,0.87084,1.40876,1.0763,0.0107333,0.00419845,0.0107333,0.252,0.156127,0.59838,0.542806,0.0001,1e-05
2,11.1219,0.187745,0.453301,0.590798,0.013279,0.00626196,0.013279,0.198,0.141628,0.344903,0.514674,0.0001,1e-05
3,16.631,0.184889,0.32241,0.548712,0.00616228,0.0038517,0.00616228,0.356,0.0901594,0.298124,0.324782,0.0001,1e-05
4,22.244,0.11517,0.280503,0.384504,0.0240168,0.0125923,0.0240168,0.394,0.0902524,0.273817,0.352064,0.0001,1e-05
5,27.8611,0.106181,0.263575,0.358741,0.0165705,0.00849148,0.0165705,0.36,0.0944205,0.27684,0.317635,0.0001,1e-05
6,33.6279,0.0907159,0.260684,0.302268,0.0297189,0.00603183,0.0297189,0.322,0.0860543,0.273391,0.356265,0.0001,1e-05
7,39.3162,0.0832353,0.256724,0.288918,0.0341911,0.0130149,0.0341911,0.408,0.0702335,0.257894,0.261734,0.0001,1e-05
8,44.884,0.064969,0.24952,0.236711,0.0324648,0.0108294,0.0324648,0.396,0.0671363,0.251605,0.254796,0.0001,1e-05
9,50.4183,0.0718675,0.243212,0.264076,0.0335337,0.0163367,0.0335337,0.394,0.0605907,0.243034,0.230871,0.0001,1e-05
10,56.0037,0.060978,0.228937,0.228589,0.0235973,0.0173834,0.0235973,0.42,0.064179,0.231776,0.246253,0.0001,1e-05
11,61.6614,0.0626583,0.226195,0.227161,0.0396035,0.0213994,0.0396035,0.49575,0.0349648,0.227616,0.152202,0.0001,1e-05
12,67.248,0.0612223,0.231117,0.217865,0.0392269,0.0206166,0.0392269,0.6865,0.0490529,0.232862,0.215206,0.0001,1e-05
13,72.7465,0.0596131,0.229574,0.232369,0.0806264,0.0455018,0.0806264,0.81025,0.0539209,0.23538,0.216539,0.0001,1e-05
14,78.299,0.0516226,0.230104,0.203583,0.0769576,0.0371794,0.0769576,0.73175,0.0671988,0.230631,0.233939,0.0001,1e-05
15,83.8892,0.0504313,0.229653,0.190811,0.070695,0.0433677,0.070695,0.826625,0.0450046,0.224681,0.193366,0.0001,1e-05
16,89.3864,0.0539626,0.223151,0.198776,0.0711809,0.03791,0.0711809,0.777625,0.042628,0.224396,0.209072,0.0001,1e-05
17,95.0119,0.0608736,0.211732,0.236536,0.0707789,0.0411564,0.0707789,0.807875,0.0496326,0.209415,0.207609,0.0001,1e-05
18,100.679,0.0564025,0.199932,0.229362,0.0757909,0.0497297,0.0757909,0.7505,0.0575136,0.204837,0.255023,0.0001,1e-05
19,106.436,0.0717772,0.198623,0.219273,0.0937242,0.062525,0.0937242,0.826375,0.0453568,0.20113,0.187549,0.0001,1e-05
20,111.942,0.0529948,0.19605,0.215012,0.136967,0.0829775,0.136967,0.835875,0.0517714,0.200769,0.191413,0.0001,1e-05
21,117.61,0.0495295,0.196631,0.187359,0.121858,0.0713783,0.121858,0.88075,0.0342171,0.196542,0.155208,0.0001,1e-05
22,123.562,0.0490514,0.194544,0.188085,0.104244,0.066373,0.104244,0.865125,0.037455,0.198368,0.157044,0.0001,1e-05
23,129.286,0.0466916,0.187716,0.190942,0.0998155,0.0775695,0.0998155,0.84925,0.0461516,0.19419,0.178422,0.0001,1e-05
24,135.166,0.0706248,0.18766,0.219021,0.133866,0.0873838,0.133866,0.812,0.0534035,0.200771,0.20077,0.0001,1e-05
25,140.716,0.0470543,0.194709,0.180289,0.15472,0.0835123,0.15472,0.869,0.0406284,0.202382,0.156972,0.0001,1e-05
26,146.279,0.0552914,0.202047,0.226669,0.190043,0.108237,0.190043,0.8545,0.0319409,0.205201,0.141327,0.0001,1e-05
27,151.895,0.0569981,0.205573,0.188117,0.16178,0.108889,0.16178,0.878125,0.0323767,0.207487,0.140409,0.0001,1e-05
28,157.544,0.0447718,0.202265,0.170201,0.124213,0.0846645,0.124213,0.81275,0.0374877,0.207497,0.172977,0.0001,1e-05
