epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.66287,2.31125,2.49714,0.0116316,1.68526,0,0,0,0,0.276165,1.7749,0.764424,0.0001,1e-05
2,6.83422,0.311492,1.59564,0.0108089,0.913282,0,0,0,0,0.185224,1.24318,0.687784,0.0001,1e-05
3,10.0422,0.181805,0.998225,0.00990856,0.581359,0.00150667,0.000301334,0.00150667,0.00625,0.16274,0.708415,0.581896,0.0001,1e-05
4,13.1876,0.214517,0.610158,0.00893173,0.686894,0.000481298,0.000144389,0.000481298,0.009375,0.170922,0.477477,0.600161,0.0001,1e-05
5,16.4578,0.183641,0.432301,0.00783859,0.575638,0.00336634,0.000579758,0.00336634,0.01875,0.120875,0.392303,0.468559,0.0001,1e-05
6,19.4936,0.140695,0.361184,0.00719889,0.454679,0.00190827,0.000723062,0.00190827,0.034375,0.0990622,0.352479,0.420395,0.0001,1e-05
7,22.7954,0.11536,0.33072,0.00630779,0.426246,0.0048056,0.00195623,0.0048056,0.065625,0.0973129,0.335011,0.361723,0.0001,1e-05
8,25.8558,0.10522,0.328035,0.00594289,0.374866,0.00678878,0.00306306,0.00678878,0.140625,0.0622625,0.330155,0.237175,0.0001,1e-05
9,29.0746,0.0830416,0.320338,0.00495601,0.301005,0.0315733,0.0131828,0.0315733,0.32825,0.0658084,0.31947,0.26045,0.0001,1e-05
10,32.3339,0.072522,0.30421,0.00471885,0.273313,0.0370022,0.0116779,0.0370022,0.430125,0.0806683,0.312425,0.324249,0.0001,1e-05
11,35.5859,0.0883959,0.298328,0.0043291,0.332103,0.0394005,0.0155137,0.0394005,0.61175,0.0745053,0.30388,0.282873,0.0001,1e-05
12,38.8692,0.0696406,0.291653,0.00416964,0.2575,0.0371857,0.015444,0.0371857,0.657,0.0558569,0.300201,0.222911,0.0001,1e-05
13,42.102,0.0764226,0.290853,0.00393648,0.287303,0.0379435,0.022416,0.0379435,0.62875,0.0681848,0.294346,0.25591,0.0001,1e-05
14,45.2996,0.072534,0.27373,0.00356096,0.248306,0.0362568,0.0253153,0.0362568,0.60575,0.0670279,0.290514,0.249483,0.0001,1e-05
15,48.5451,0.0583287,0.282144,0.00363652,0.215788,0.0390899,0.017426,0.0390899,0.65225,0.0637004,0.282642,0.260371,0.0001,1e-05
16,51.7228,0.0590392,0.270974,0.00356086,0.216426,0.0224784,0.0130775,0.0224784,0.691125,0.0640572,0.278959,0.250024,0.0001,1e-05
17,55.0057,0.0591867,0.271485,0.00326028,0.226323,0.017023,0.00905586,0.017023,0.627125,0.0710754,0.27412,0.309334,0.0001,1e-05
18,58.5719,0.0708889,0.260992,0.00303354,0.268751,0.0337672,0.0203642,0.0337672,0.744125,0.0756786,0.262586,0.237787,0.0001,1e-05
19,61.8208,0.0585696,0.250155,0.0030449,0.240135,0.0680097,0.044144,0.0680097,0.712125,0.0610907,0.256833,0.237943,0.0001,1e-05
20,65.0105,0.0778735,0.239044,0.0031126,0.277635,0.0513816,0.0344595,0.0513816,0.78925,0.0423287,0.252569,0.172556,0.0001,1e-05
21,68.266,0.0703052,0.245478,0.00293598,0.282323,0.0508818,0.0265493,0.0508818,0.717875,0.0437054,0.252906,0.177967,0.0001,1e-05
22,71.5799,0.0677233,0.24414,0.00272778,0.281123,0.0432676,0.0281229,0.0432676,0.63325,0.0546443,0.251257,0.213972,0.0001,1e-05
23,74.9491,0.0470002,0.238252,0.00277905,0.183977,0.0591423,0.0263138,0.0591423,0.6335,0.0650622,0.25378,0.22231,0.0001,1e-05
24,78.1521,0.0579428,0.243406,0.00279396,0.206762,0.0577803,0.0240573,0.0577803,0.63175,0.0661846,0.246947,0.220131,0.0001,1e-05
25,81.5037,0.0550257,0.245931,0.00263573,0.213618,0.0457118,0.0253028,0.0457118,0.652375,0.0414644,0.247437,0.188133,0.0001,1e-05
26,84.7035,0.0584293,0.241994,0.00263577,0.238521,0.0516445,0.0332367,0.0516445,0.646625,0.0459159,0.244021,0.176541,0.0001,1e-05
27,87.9254,0.0502276,0.236835,0.00261028,0.184426,0.046256,0.02335,0.046256,0.60025,0.0537276,0.242003,0.213498,0.0001,1e-05
28,91.1486,0.0553762,0.236849,0.0025436,0.220563,0.0404589,0.0238037,0.0404589,0.548,0.0541165,0.240819,0.247108,0.0001,1e-05
29,94.416,0.0539095,0.237879,0.00250672,0.228463,0.0379382,0.0205455,0.0379382,0.526875,0.0562709,0.236675,0.270804,0.0001,1e-05
30,97.6137,0.0614749,0.228181,0.00245234,0.246531,0.0415228,0.022705,0.0415228,0.54875,0.0571071,0.233983,0.228614,0.0001,1e-05
31,100.974,0.0521887,0.229035,0.00238552,0.211124,0.0550775,0.0361744,0.0550775,0.647,0.0405391,0.231852,0.164436,0.0001,1e-05
32,104.181,0.0588535,0.230412,0.00224559,0.198582,0.0371493,0.0209033,0.0371493,0.589,0.0564062,0.233968,0.23191,0.0001,1e-05
33,107.458,0.0606146,0.23102,0.00239566,0.232567,0.0553544,0.0309233,0.0553544,0.5795,0.0627435,0.227436,0.236425,0.0001,1e-05
34,110.687,0.0604919,0.224088,0.00224515,0.23406,0.077742,0.0465314,0.077742,0.639625,0.0521399,0.220731,0.215825,0.0001,1e-05
35,113.917,0.0562096,0.222525,0.00223726,0.222843,0.0760484,0.0542653,0.0760484,0.625875,0.0574102,0.220916,0.228568,0.0001,1e-05
36,117.221,0.0513883,0.2207,0.00217146,0.199372,0.0772229,0.0440884,0.0772229,0.631125,0.0534832,0.224798,0.218444,0.0001,1e-05
37,120.511,0.060413,0.216369,0.0021996,0.206539,0.0696184,0.0474035,0.0696184,0.699875,0.0626141,0.22703,0.234435,0.0001,1e-05
38,123.762,0.0970144,0.219011,0.00216597,0.255194,0.0605742,0.0379099,0.0605742,0.813375,0.0484757,0.230452,0.204639,0.0001,1e-05
39,127.035,0.0594923,0.230016,0.0021698,0.215835,0.0858114,0.0347601,0.0858114,0.77975,0.0667756,0.233921,0.236689,0.0001,1e-05
40,130.246,0.0528032,0.229548,0.00208278,0.201699,0.0637191,0.0357881,0.0637191,0.805125,0.0516884,0.228293,0.202048,0.0001,1e-05
41,133.567,0.0644102,0.225668,0.00210173,0.223194,0.0528278,0.0317096,0.0528278,0.79925,0.0457072,0.224407,0.194879,0.0001,1e-05
42,136.855,0.0498012,0.217185,0.00206635,0.22265,0.0678275,0.0404753,0.0678275,0.81175,0.046088,0.221947,0.19805,0.0001,1e-05
43,140.108,0.0735052,0.210404,0.00213882,0.22355,0.0829532,0.0496181,0.0829532,0.765625,0.0722663,0.219154,0.251865,0.0001,1e-05
44,143.428,0.0763291,0.222251,0.00197117,0.272391,0.0806822,0.0480156,0.0806822,0.800375,0.0526626,0.223437,0.224659,0.0001,1e-05
45,146.688,0.0566603,0.223119,0.00203718,0.194568,0.0775126,0.0508647,0.0775126,0.796875,0.0493044,0.223564,0.200904,0.0001,1e-05
46,150.003,0.0546994,0.218261,0.00207996,0.195091,0.081978,0.0487478,0.081978,0.831375,0.0442969,0.221162,0.164375,0.0001,1e-05
47,153.223,0.0527898,0.220986,0.00197366,0.202094,0.10782,0.0648669,0.10782,0.851875,0.0387188,0.219269,0.161833,0.0001,1e-05
48,156.482,0.0445681,0.212375,0.0019899,0.172713,0.115613,0.0708936,0.115613,0.851875,0.0434649,0.214333,0.171922,0.0001,1e-05
49,159.77,0.044361,0.209274,0.00195174,0.166142,0.0924146,0.0469623,0.0924146,0.812875,0.0502789,0.215469,0.193426,0.0001,1e-05
50,163.007,0.0518953,0.21496,0.00203826,0.19606,0.0806614,0.0377852,0.0806614,0.836,0.0433671,0.211201,0.174937,0.0001,1e-05
51,166.353,0.0588532,0.208966,0.00190037,0.215881,0.0827599,0.047437,0.0827599,0.814875,0.048119,0.208625,0.203015,0.0001,1e-05
52,169.547,0.047192,0.207236,0.00213633,0.201375,0.0975725,0.0733781,0.0975725,0.83375,0.0378345,0.212345,0.1679,0.0001,1e-05
53,172.772,0.048874,0.210706,0.00199144,0.191638,0.104376,0.0758208,0.104376,0.797625,0.0474946,0.214067,0.198747,0.0001,1e-05
54,176.022,0.118348,0.21166,0.00197043,0.279448,0.0945314,0.0620805,0.0945314,0.784125,0.0535412,0.217593,0.217937,0.0001,1e-05
55,179.422,0.0641378,0.212922,0.00181049,0.21893,0.0921082,0.0476847,0.0921082,0.7535,0.0539415,0.21581,0.247847,0.0001,1e-05
56,182.754,0.0557929,0.209723,0.0020495,0.218932,0.0950842,0.0596367,0.0950842,0.838,0.04428,0.20978,0.192336,0.0001,1e-05
57,185.924,0.0457704,0.209192,0.00194445,0.169722,0.10033,0.0631778,0.10033,0.83875,0.0500589,0.207927,0.200677,0.0001,1e-05
58,189.201,0.053882,0.207463,0.00190907,0.193351,0.0712731,0.0544278,0.0712731,0.827125,0.0516266,0.211396,0.197144,0.0001,1e-05
59,192.516,0.0426951,0.211248,0.00199502,0.173457,0.069964,0.0471017,0.069964,0.843125,0.0430305,0.215415,0.181457,0.0001,1e-05
60,195.682,0.0453582,0.212698,0.00200546,0.180705,0.0731883,0.0458989,0.0731883,0.791625,0.0516601,0.214669,0.199862,0.0001,1e-05
61,198.929,0.101206,0.22151,0.00185292,0.265366,0.0767624,0.0527961,0.0767624,0.812125,0.0437364,0.21322,0.18373,0.0001,1e-05
62,202.362,0.0891298,0.217092,0.00174238,0.222663,0.0947637,0.0631149,0.0947637,0.872125,0.0366056,0.211931,0.157606,0.0001,1e-05
63,205.612,0.0489321,0.214036,0.00189175,0.184925,0.061646,0.0438489,0.061646,0.845625,0.0425459,0.214555,0.164274,0.0001,1e-05
64,209.03,0.0761038,0.216351,0.00181444,0.242616,0.0651742,0.0492444,0.0651742,0.859375,0.0405341,0.212795,0.161164,0.0001,1e-05
65,212.255,0.0389345,0.215108,0.00177361,0.165406,0.0669641,0.051396,0.0669641,0.82925,0.0399788,0.215245,0.172384,0.0001,1e-05
66,215.633,0.0388352,0.2079,0.0016906,0.158109,0.0790691,0.0540664,0.0790691,0.821,0.0404244,0.212561,0.178237,0.0001,1e-05
67,218.985,0.0462812,0.204758,0.00179772,0.172351,0.0844368,0.0622935,0.0844368,0.846,0.0415364,0.208735,0.169501,0.0001,1e-05
68,222.199,0.0427607,0.205272,0.00171801,0.170293,0.0748616,0.0536833,0.0748616,0.8585,0.041783,0.208697,0.16193,0.0001,1e-05
