epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.73009,2.35637,2.49929,0.00592066,1.68735,0,0,0,0,0.315122,1.7766,0.847001,0.0001,1e-05
2,7.06498,0.359361,1.56001,0.00561913,0.974511,0,0,0,0,0.184403,1.11681,0.694026,0.0001,1e-05
3,10.3916,0.218419,0.941985,0.0053253,0.690877,0.00266565,0.000266565,0.00266565,0.003125,0.164708,0.64904,0.577565,0.0001,1e-05
4,13.6447,0.242755,0.581886,0.00489009,0.749061,0,0,0,0,0.194529,0.464595,0.67161,0.0001,1e-05
5,17.0311,0.219421,0.428477,0.00442058,0.63041,0.0127143,0.00582183,0.0127143,0.075,0.142493,0.379785,0.471424,0.0001,1e-05
6,20.1478,0.177984,0.360485,0.00412404,0.51898,0.0242673,0.0097952,0.0242673,0.1625,0.115381,0.34616,0.419927,0.0001,1e-05
7,23.5423,0.117159,0.331895,0.00368331,0.452711,0.0273533,0.0104554,0.0273533,0.246875,0.121055,0.337917,0.424388,0.0001,1e-05
8,26.6971,0.132874,0.324427,0.00355098,0.43257,0.0230875,0.0110806,0.0230875,0.340625,0.100714,0.327921,0.371334,0.0001,1e-05
9,30.0511,0.0973903,0.311166,0.00306417,0.338115,0.0148136,0.00783383,0.0148136,0.381,0.0813894,0.318292,0.31531,0.0001,1e-05
10,33.3935,0.087949,0.300031,0.00295062,0.296851,0.0160575,0.00764448,0.0160575,0.444,0.0742819,0.309921,0.281027,0.0001,1e-05
11,36.7436,0.0796663,0.292694,0.0027512,0.292356,0.0401989,0.0205514,0.0401989,0.636,0.0637435,0.301354,0.26946,0.0001,1e-05
12,40.1067,0.0849603,0.283842,0.00268916,0.324206,0.0401345,0.0203068,0.0401345,0.693125,0.062817,0.292232,0.252516,0.0001,1e-05
13,43.4112,0.0796654,0.277161,0.00257277,0.293573,0.0233656,0.0136159,0.0233656,0.683125,0.0578337,0.287297,0.243354,0.0001,1e-05
14,46.7112,0.0585795,0.27343,0.00231783,0.206603,0.0251085,0.0178106,0.0251085,0.71325,0.0491549,0.282248,0.195099,0.0001,1e-05
15,50.0734,0.0576873,0.278206,0.00240121,0.223727,0.0371463,0.0133231,0.0371463,0.68025,0.0589147,0.276932,0.236483,0.0001,1e-05
16,53.3237,0.0704106,0.265089,0.00238186,0.263441,0.0137968,0.00749008,0.0137968,0.612125,0.0788716,0.274019,0.322445,0.0001,1e-05
17,56.7062,0.0625392,0.267597,0.00219887,0.246557,0.0243155,0.0134098,0.0243155,0.6825,0.0716977,0.269111,0.283835,0.0001,1e-05
18,60.4188,0.0614089,0.255601,0.00205934,0.251089,0.0334562,0.0230685,0.0334562,0.728625,0.0555162,0.261728,0.244322,0.0001,1e-05
19,63.8215,0.0590418,0.251475,0.00208523,0.234742,0.0479041,0.0326062,0.0479041,0.6575,0.0528021,0.258435,0.221049,0.0001,1e-05
20,67.2955,0.0634103,0.245112,0.00215671,0.254711,0.0645309,0.0459791,0.0645309,0.618,0.0564438,0.251155,0.236972,0.0001,1e-05
21,70.6713,0.0681814,0.239449,0.00205535,0.254557,0.0276672,0.0183146,0.0276672,0.498625,0.0950124,0.248491,0.355042,0.0001,1e-05
22,74.0696,0.0860911,0.236948,0.00191326,0.329991,0.0724572,0.0383216,0.0724572,0.503875,0.0924956,0.243681,0.337413,0.0001,1e-05
23,77.5103,0.0616702,0.229499,0.00193475,0.257017,0.0496293,0.0371603,0.0496293,0.6405,0.0642429,0.238649,0.263803,0.0001,1e-05
24,80.8127,0.0594577,0.229193,0.00194884,0.220713,0.0353049,0.0254927,0.0353049,0.7015,0.0623185,0.238949,0.257482,0.0001,1e-05
25,84.2057,0.0501201,0.237215,0.00183323,0.201043,0.0328781,0.0227834,0.0328781,0.763625,0.0553155,0.234438,0.231244,0.0001,1e-05
26,87.4887,0.0593352,0.232275,0.00184759,0.246401,0.0278717,0.017951,0.0278717,0.748875,0.0545477,0.232082,0.246653,0.0001,1e-05
27,90.8016,0.0628391,0.227506,0.00184605,0.2697,0.031162,0.0221426,0.031162,0.826625,0.0518869,0.235634,0.193049,0.0001,1e-05
28,94.1107,0.0498491,0.23482,0.00180638,0.200553,0.0323738,0.0176477,0.0323738,0.73125,0.0582796,0.239772,0.23416,0.0001,1e-05
29,97.4115,0.0484955,0.235937,0.00176145,0.202087,0.0243241,0.015394,0.0243241,0.789375,0.0468305,0.235867,0.192968,0.0001,1e-05
30,100.78,0.0512799,0.229294,0.00172816,0.197726,0.0320476,0.022345,0.0320476,0.6895,0.0602212,0.235451,0.255338,0.0001,1e-05
31,104.091,0.0544267,0.230353,0.00167764,0.205098,0.0441184,0.0263214,0.0441184,0.648125,0.0439424,0.233299,0.203488,0.0001,1e-05
32,107.335,0.0589145,0.233336,0.00159403,0.232814,0.0510539,0.025183,0.0510539,0.565625,0.0567691,0.237596,0.273157,0.0001,1e-05
33,110.662,0.0628288,0.23509,0.00171533,0.271283,0.045959,0.021017,0.045959,0.551,0.0709774,0.236328,0.264926,0.0001,1e-05
34,113.977,0.053087,0.231939,0.00161973,0.223071,0.0494601,0.0339246,0.0494601,0.602875,0.0513601,0.232746,0.204816,0.0001,1e-05
35,117.243,0.0507817,0.227594,0.00163299,0.184117,0.0562192,0.0439959,0.0562192,0.626375,0.0403804,0.223098,0.165077,0.0001,1e-05
36,120.613,0.0448945,0.224077,0.00160558,0.178132,0.0596601,0.0447666,0.0596601,0.609,0.0459535,0.220456,0.183736,0.0001,1e-05
37,123.979,0.0528193,0.217759,0.00164227,0.219156,0.0553938,0.0312527,0.0553938,0.51825,0.073519,0.221768,0.348529,0.0001,1e-05
38,127.286,0.0985823,0.213951,0.00162556,0.317545,0.062297,0.0402828,0.062297,0.624,0.0493145,0.221308,0.23111,0.0001,1e-05
39,130.539,0.0515379,0.220465,0.00162529,0.213258,0.0943386,0.056473,0.0943386,0.6525,0.0499793,0.219795,0.200128,0.0001,1e-05
40,133.785,0.0500513,0.216695,0.00157338,0.205998,0.0725735,0.0456296,0.0725735,0.68,0.0464681,0.225186,0.185646,0.0001,1e-05
