test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.08885730057954788,0.043345870120295636,0.37529660761356354,0.9077114147367519,0.6026832064059225,0.9692307692307692,0.875
