epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.6333,2.34996,2.4983,0.0101949,1.6907,0,0,0,0,0.291769,1.77732,0.818953,0.0001,1e-05
2,6.77783,0.301385,1.72125,0.00953324,0.87833,0,0,0,0,0.307037,1.44785,0.892018,0.0001,1e-05
3,9.97507,0.197206,1.25587,0.00882742,0.601655,0,0,0,0,0.199397,0.833412,0.538173,0.0001,1e-05
4,13.1216,0.138767,0.752466,0.00806666,0.458874,0.000346535,6.93069e-05,0.000346535,0.00625,0.191244,0.522567,0.556186,0.0001,1e-05
5,16.3582,0.167324,0.503469,0.00724226,0.544543,0,0,0,0,0.135735,0.41492,0.370985,0.0001,1e-05
6,19.3674,0.12941,0.399923,0.00667507,0.402387,0.000597474,0.000358484,0.000597474,0.01875,0.13159,0.373271,0.39067,0.0001,1e-05
7,22.6157,0.113667,0.35852,0.00589466,0.360343,0.000450045,0.000270027,0.000450045,0.01875,0.115263,0.344825,0.372018,0.0001,1e-05
8,25.6649,0.0948913,0.336602,0.00551801,0.340592,0.00123762,0.000223724,0.00123762,0.015625,0.0669694,0.332511,0.276325,0.0001,1e-05
9,28.8916,0.0942508,0.322609,0.00465147,0.328363,0.00384288,0.00167546,0.00384288,0.1265,0.0852106,0.326008,0.326412,0.0001,1e-05
10,32.1672,0.0796274,0.312574,0.00432219,0.289539,0.00546931,0.00175695,0.00546931,0.305875,0.0953239,0.320217,0.373672,0.0001,1e-05
11,35.3937,0.0883985,0.304098,0.0038943,0.346039,0.0101402,0.00499624,0.0101402,0.560125,0.0730279,0.308583,0.288661,0.0001,1e-05
12,38.6624,0.0680875,0.299051,0.00369789,0.249404,0.0178495,0.0109577,0.0178495,0.5945,0.0703376,0.300125,0.269944,0.0001,1e-05
13,41.8233,0.117946,0.297116,0.00346463,0.333703,0.0416714,0.0212257,0.0416714,0.664625,0.0533972,0.293877,0.226966,0.0001,1e-05
14,44.9864,0.063769,0.280623,0.00308955,0.222672,0.0451671,0.0307169,0.0451671,0.6565,0.0473911,0.289946,0.189698,0.0001,1e-05
15,48.2257,0.063607,0.283586,0.00317777,0.236185,0.0391867,0.0275546,0.0391867,0.62175,0.0675764,0.283743,0.242452,0.0001,1e-05
16,51.3707,0.0620881,0.26955,0.00313698,0.237175,0.0383626,0.0313986,0.0383626,0.590875,0.0600985,0.275088,0.249729,0.0001,1e-05
17,54.6126,0.0772873,0.2698,0.0028629,0.321367,0.0457166,0.0326708,0.0457166,0.597375,0.0610049,0.268131,0.250684,0.0001,1e-05
18,58.0276,0.0704352,0.26632,0.00265179,0.304233,0.0286962,0.0174098,0.0286962,0.591375,0.0513016,0.26497,0.208711,0.0001,1e-05
19,61.2051,0.0534045,0.26115,0.00266006,0.201234,0.030665,0.0191806,0.030665,0.577125,0.0483914,0.260994,0.193772,0.0001,1e-05
20,64.3717,0.0538549,0.255113,0.00271913,0.215228,0.0548858,0.033659,0.0548858,0.563125,0.0601961,0.255826,0.241017,0.0001,1e-05
21,67.59,0.0628763,0.257345,0.00255334,0.223972,0.0667234,0.0364614,0.0667234,0.563375,0.0534213,0.252425,0.196762,0.0001,1e-05
