test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.0991753414273262,0.0356097163942953,0.42255497475465137,0.8797123097104071,0.5546585034133685,0.9384615384615385,0.8472222222222222
