test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.08413187911113103,0.039082206572250776,0.34448501964410144,0.8926326663924019,0.5942232101068173,0.9402985074626866,0.875
