epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,11.8914,0.626676,1.50491,0.00101611,0.000321373,1.13454,0.000211717,7.58587e-05,0.00215054,0.08,0.224878,0.45799,0.785,0.0001,1e-05
2,24.72,0.197137,0.373755,0.00181303,0.000592892,0.614174,0.00410864,0.00172353,0.00477349,0.68,0.129363,0.358265,0.486872,0.0001,1e-05
3,38.1365,0.164617,0.335306,0.00248954,0.000730728,0.54764,0.00347512,0.00168675,0.00672301,0.466667,0.122801,0.307067,0.430997,0.0001,1e-05
4,49.4465,0.136915,0.300264,0.00302185,0.000801976,0.499316,0.00453549,0.00219371,0.00879507,0.133333,0.101687,0.310504,0.39189,0.0001,1e-05
5,63.1082,0.141688,0.303771,0.00345253,0.000889829,0.478512,0.00333848,0.00177473,0.00598802,0.186667,0.149373,0.301648,0.505264,0.0001,1e-05
6,74.8637,0.104437,0.291253,0.00340859,0.000843645,0.380865,0.00448197,0.00210582,0.00976562,0.2,0.116678,0.288846,0.458335,0.0001,1e-05
7,86.7671,0.100871,0.283702,0.00310132,0.000774449,0.372472,0.0109771,0.00532507,0.0157835,0.186667,0.161542,0.270352,0.55237,0.0001,1e-05
8,100.304,0.105271,0.287655,0.00294586,0.000735133,0.382342,0.0487716,0.0317521,0.0268456,0.106667,0.0895647,0.27279,0.328354,0.0001,1e-05
9,113.419,0.106046,0.276351,0.00268654,0.000670035,0.392566,0.0464062,0.0201834,0.171875,0.146667,0.132744,0.255172,0.477787,0.0001,1e-05
10,124.577,0.0941491,0.261879,0.00271889,0.000660679,0.367216,0.0497721,0.0294142,0.0948276,0.146667,0.117325,0.247762,0.44678,0.0001,1e-05
11,136.323,0.0975938,0.24453,0.00239371,0.000592492,0.352277,0.0795174,0.0455139,0.186441,0.146667,0.131958,0.243494,0.434186,0.0001,1e-05
12,149.341,0.0926192,0.263737,0.00244455,0.000599206,0.368581,0.0722504,0.0343394,0.0556622,0.386667,0.128455,0.261108,0.429027,0.0001,1e-05
13,160.909,0.0876667,0.265231,0.00233473,0.000573917,0.3448,0.0986911,0.0399913,0.304348,0.186667,0.0955496,0.263247,0.336864,0.0001,1e-05
14,172.564,0.0859024,0.264965,0.00254563,0.000594517,0.324876,0.0958815,0.0490315,0.22807,0.173333,0.0844654,0.248504,0.306047,0.0001,1e-05
15,185.928,0.0766288,0.257023,0.00255469,0.000586544,0.318691,0.0696186,0.0337033,0.296296,0.106667,0.0884236,0.243143,0.350674,0.0001,1e-05
16,198.009,0.0827376,0.243357,0.00249274,0.000578798,0.340347,0.0744753,0.0340565,0.206897,0.16,0.111034,0.23156,0.445478,0.0001,1e-05
17,209.678,0.0852567,0.248755,0.00238486,0.000553834,0.327316,0.0837754,0.0474724,0.162162,0.16,0.0846309,0.234858,0.325375,0.0001,1e-05
18,222.005,0.0824456,0.246988,0.00221382,0.000518297,0.32076,0.0796829,0.0403844,0.121951,0.266667,0.136478,0.231603,0.409646,0.0001,1e-05
19,233.348,0.118388,0.249438,0.00212306,0.000497388,0.3634,0.0768873,0.037596,0.0552885,0.306667,0.0988413,0.244852,0.358483,0.0001,1e-05
20,244.421,0.0731408,0.246062,0.0021737,0.000499176,0.289375,0.0649317,0.0319651,0.0846561,0.213333,0.109347,0.244977,0.400093,0.0001,1e-05
21,255.676,0.0839667,0.248171,0.00216816,0.000497196,0.321476,0.0688343,0.0371049,0.097561,0.213333,0.103269,0.245063,0.370793,0.0001,1e-05
22,266.652,0.0807127,0.250656,0.00206441,0.00047915,0.311163,0.0661856,0.034462,0.0833333,0.306667,0.125869,0.244654,0.40573,0.0001,1e-05
23,278.479,0.072532,0.256953,0.00196655,0.000461751,0.26749,0.0860805,0.0500776,0.113924,0.24,0.0937079,0.246633,0.307733,0.0001,1e-05
24,291.53,0.0749459,0.254444,0.00204274,0.00047728,0.29265,0.104938,0.0556589,0.2,0.106667,0.102852,0.235851,0.33737,0.0001,1e-05
25,304.703,0.0732903,0.248361,0.00203331,0.000480375,0.296079,0.11157,0.0604471,0.222222,0.133333,0.128976,0.240507,0.418962,0.0001,1e-05
26,318.462,0.0967916,0.248341,0.00186099,0.000451422,0.354072,0.146555,0.0859347,0.692308,0.12,0.103867,0.233737,0.341838,0.0001,1e-05
27,332.05,0.075477,0.244685,0.00185829,0.000454273,0.280768,0.125875,0.0745411,0.243902,0.133333,0.106259,0.242357,0.341901,0.0001,1e-05
28,343.898,0.0646365,0.24957,0.00177496,0.000435255,0.249382,0.087016,0.0462162,0.076087,0.186667,0.105691,0.240205,0.347662,0.0001,1e-05
29,355.579,0.0948286,0.250667,0.00169645,0.000423159,0.298285,0.0512568,0.031279,0.059633,0.173333,0.106335,0.239659,0.36551,0.0001,1e-05
30,367.122,0.0672527,0.249564,0.0016177,0.000417085,0.273857,0.0797595,0.0467555,0.0589569,0.346667,0.0857009,0.242096,0.294743,0.0001,1e-05
31,378.441,0.0821069,0.245961,0.00164641,0.000426261,0.300777,0.0915096,0.049381,0.102941,0.0933333,0.075605,0.238029,0.270406,0.0001,1e-05
32,389.066,0.0630751,0.237605,0.00171698,0.000437901,0.265607,0.122544,0.0581481,0.0682927,0.186667,0.0933831,0.21871,0.335752,0.0001,1e-05
33,400.823,0.0785319,0.243774,0.00163922,0.000415331,0.286427,0.0592998,0.0361373,0.0744681,0.186667,0.0924659,0.245405,0.329467,0.0001,1e-05
34,412.078,0.0666997,0.244273,0.00162264,0.000409543,0.277453,0.106033,0.062054,0.188679,0.133333,0.0951796,0.2275,0.349949,0.0001,1e-05
35,423.807,0.0690989,0.225541,0.00172955,0.000432007,0.28218,0.0838715,0.0481886,0.103704,0.186667,0.0930531,0.221761,0.359132,0.0001,1e-05
36,435.434,0.0601333,0.233442,0.00158257,0.00040887,0.248158,0.0805026,0.0535765,0.148148,0.106667,0.0899231,0.231687,0.331628,0.0001,1e-05
37,447.3,0.0587496,0.230627,0.00152474,0.000393442,0.240094,0.0809564,0.0412492,0.116071,0.173333,0.0919121,0.222575,0.327935,0.0001,1e-05
38,458.429,0.0718883,0.236701,0.00139294,0.000368581,0.26307,0.0632036,0.0312745,0.134021,0.173333,0.0992777,0.2386,0.365995,0.0001,1e-05
39,469.831,0.0726659,0.236478,0.00132292,0.000356356,0.262633,0.0763521,0.0458567,0.0677291,0.226667,0.122057,0.235683,0.371906,0.0001,1e-05
40,481.397,0.0689009,0.240195,0.0012658,0.000347673,0.286877,0.0572065,0.0311956,0.0654762,0.293333,0.110389,0.237088,0.352607,0.0001,1e-05
41,492.543,0.0854056,0.243691,0.00131778,0.00036156,0.289267,0.0919531,0.0422115,0.243243,0.12,0.0764583,0.229908,0.291553,0.0001,1e-05
42,504.378,0.0788326,0.234058,0.00128693,0.000354519,0.30961,0.0656725,0.0381334,0.12381,0.173333,0.0934699,0.229126,0.323714,0.0001,1e-05
43,515.669,0.107247,0.226402,0.00127275,0.000348964,0.322594,0.0785933,0.0482578,0.132867,0.253333,0.084412,0.22873,0.281228,0.0001,1e-05
44,527.68,0.0652801,0.226145,0.00132919,0.00035901,0.261203,0.0917968,0.0590417,0.257143,0.12,0.0750184,0.221937,0.286552,0.0001,1e-05
45,538.937,0.0696188,0.225043,0.00139468,0.000370205,0.274004,0.093418,0.0617997,0.130435,0.12,0.0874814,0.224112,0.322512,0.0001,1e-05
46,550.404,0.0632705,0.223881,0.00138275,0.000369646,0.251768,0.089324,0.0494172,0.152542,0.12,0.100415,0.22709,0.394943,0.0001,1e-05
