test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.10783277948697408,0.17199123402436575,0.385444109638532,0.11979136628488692,0.07115581000405823,0.18309859154929578,0.18055555555555555
