test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.08490726600090663,0.0391096978855785,0.38339461386203766,0.8724607505228472,0.5643151125197904,0.9242424242424242,0.8472222222222222
