test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.10141503314177196,0.032610649204192065,0.4375852545102437,0.8973770940466235,0.5359276262262062,0.8840579710144928,0.8472222222222222
