test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.12913569683829942,0.03696991963079199,0.4478686600923538,0.899555114648164,0.5681798663475173,0.9838709677419355,0.8472222222222222
