epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.63298,2.02496,1.77632,1.58516,0.0103333,0.0040487,0.0103333,0.192,0.316531,1.35601,0.967401,0.0001,1e-05
2,6.71447,0.286231,1.09988,0.895254,0.015471,0.00596229,0.015471,0.202,0.159799,0.808383,0.573575,0.0001,1e-05
3,9.76807,0.161119,0.658545,0.543738,0.0390385,0.023075,0.0390385,0.226,0.181596,0.459895,0.581063,0.0001,1e-05
4,12.996,0.211,0.4175,0.611874,0.0386131,0.0208881,0.0386131,0.3,0.141105,0.397366,0.450343,0.0001,1e-05
5,16.3967,0.176114,0.392993,0.526762,0.0288558,0.00897406,0.0288558,0.232,0.159801,0.39156,0.513947,0.0001,1e-05
6,19.5894,0.112531,0.367153,0.381908,0.0332408,0.0161836,0.0332408,0.348,0.0957815,0.336059,0.363381,0.0001,1e-05
7,22.8828,0.127598,0.321003,0.4203,0.0610361,0.033315,0.0610361,0.354,0.0977462,0.306031,0.411571,0.0001,1e-05
8,25.9939,0.0990354,0.288551,0.387986,0.0546451,0.0222366,0.0546451,0.32,0.124119,0.295573,0.476186,0.0001,1e-05
9,29.1657,0.105669,0.281573,0.42369,0.0866617,0.0390931,0.0866617,0.358,0.105175,0.284951,0.345651,0.0001,1e-05
10,32.4224,0.145303,0.266821,0.452652,0.137344,0.0560777,0.137344,0.308,0.143274,0.270435,0.49779,0.0001,1e-05
11,35.6884,0.109108,0.257356,0.397487,0.11585,0.0465697,0.11585,0.344,0.118746,0.262251,0.406391,0.0001,1e-05
12,38.8941,0.107856,0.253549,0.389957,0.0755738,0.0328674,0.0755738,0.362,0.0968493,0.253609,0.326421,0.0001,1e-05
13,42.0173,0.10403,0.238697,0.408369,0.0647648,0.0307193,0.0647648,0.344,0.145351,0.246167,0.442138,0.0001,1e-05
14,45.0765,0.103453,0.242285,0.401804,0.0591516,0.031345,0.0591516,0.382,0.0748921,0.251964,0.300881,0.0001,1e-05
15,48.3066,0.0690334,0.24543,0.283513,0.0516071,0.039188,0.0516071,0.406,0.0661806,0.250805,0.264363,0.0001,1e-05
16,51.421,0.0737512,0.244658,0.299117,0.044408,0.0339309,0.044408,0.412,0.0508887,0.258749,0.226487,0.0001,1e-05
17,54.6175,0.0680746,0.257955,0.278046,0.0414599,0.0213653,0.0414599,0.402,0.0618679,0.266834,0.257355,0.0001,1e-05
18,57.9333,0.0658728,0.252302,0.238826,0.0435229,0.0322041,0.0435229,0.388,0.0724302,0.260069,0.272369,0.0001,1e-05
19,61.278,0.125005,0.252905,0.344437,0.0609959,0.0291023,0.0609959,0.36,0.0841978,0.262543,0.322431,0.0001,1e-05
20,64.547,0.0843696,0.250901,0.319383,0.0533357,0.0234889,0.0533357,0.366,0.0747698,0.259743,0.319303,0.0001,1e-05
21,67.8028,0.0650686,0.243607,0.240392,0.0633669,0.0367968,0.0633669,0.386,0.0794926,0.252759,0.283813,0.0001,1e-05
22,71.0761,0.0685847,0.237197,0.242569,0.0902627,0.0569805,0.0902627,0.425625,0.0728213,0.24856,0.308478,0.0001,1e-05
23,74.4544,0.0743763,0.238651,0.274544,0.0739563,0.0400522,0.0739563,0.503625,0.0479536,0.246422,0.196921,0.0001,1e-05
24,77.7387,0.056509,0.230253,0.207092,0.0446499,0.0261117,0.0446499,0.502375,0.0566032,0.242747,0.23491,0.0001,1e-05
25,81.0595,0.0705884,0.232143,0.271506,0.0640671,0.0296668,0.0640671,0.662,0.058305,0.246466,0.22791,0.0001,1e-05
26,84.1856,0.062231,0.23667,0.218759,0.0787086,0.0331027,0.0787086,0.688375,0.0592972,0.242096,0.224463,0.0001,1e-05
27,87.4132,0.0653862,0.229952,0.24158,0.066345,0.0305109,0.066345,0.677625,0.0610385,0.239141,0.238134,0.0001,1e-05
28,90.6665,0.0595282,0.226487,0.238576,0.0658761,0.038903,0.0658761,0.568125,0.0760544,0.236815,0.334057,0.0001,1e-05
29,93.7563,0.0616181,0.222971,0.271141,0.0632258,0.0379466,0.0632258,0.567375,0.0630219,0.233388,0.271403,0.0001,1e-05
30,96.9139,0.0450122,0.216854,0.204957,0.0601594,0.0410486,0.0601594,0.637125,0.0541308,0.225611,0.214788,0.0001,1e-05
31,100.248,0.0670806,0.214747,0.234988,0.0715426,0.0462814,0.0715426,0.59925,0.0587592,0.223675,0.237543,0.0001,1e-05
32,103.416,0.0632754,0.212127,0.264993,0.0838018,0.0559429,0.0838018,0.571875,0.0523002,0.212856,0.20673,0.0001,1e-05
33,106.715,0.0518997,0.20271,0.208532,0.0962523,0.0681218,0.0962523,0.489375,0.0569276,0.20783,0.231725,0.0001,1e-05
34,109.904,0.0733846,0.196616,0.283168,0.096899,0.0663592,0.096899,0.44775,0.0750987,0.205952,0.265337,0.0001,1e-05
35,113.048,0.0573116,0.20666,0.218393,0.103603,0.0724033,0.103603,0.518,0.0554272,0.208965,0.205214,0.0001,1e-05
36,116.347,0.0592213,0.21122,0.196432,0.105424,0.0779996,0.105424,0.58575,0.0512627,0.212878,0.209349,0.0001,1e-05
37,119.457,0.0505735,0.201224,0.196802,0.118257,0.0806725,0.118257,0.67625,0.0559125,0.213363,0.214575,0.0001,1e-05
38,122.776,0.055356,0.20439,0.20488,0.123885,0.0898903,0.123885,0.7425,0.0514699,0.207972,0.208289,0.0001,1e-05
39,125.96,0.0507412,0.202171,0.184543,0.120318,0.0867421,0.120318,0.78575,0.0469445,0.209036,0.18632,0.0001,1e-05
40,129.293,0.0597469,0.19281,0.226113,0.130577,0.0976297,0.130577,0.7995,0.04524,0.194042,0.180058,0.0001,1e-05
41,132.501,0.0648293,0.185827,0.246632,0.142856,0.0981005,0.142856,0.768125,0.0607711,0.193043,0.261892,0.0001,1e-05
42,135.766,0.0621714,0.173746,0.231125,0.158221,0.107093,0.158221,0.79025,0.0541534,0.180274,0.230182,0.0001,1e-05
43,138.936,0.0680448,0.175443,0.255121,0.15893,0.11056,0.15893,0.721125,0.0711176,0.177986,0.279285,0.0001,1e-05
44,142.203,0.0651922,0.181198,0.253469,0.155524,0.112692,0.155524,0.793625,0.0602592,0.174096,0.232809,0.0001,1e-05
45,145.448,0.0601392,0.1721,0.221214,0.148042,0.100476,0.148042,0.77,0.0641727,0.166646,0.238445,0.0001,1e-05
46,148.917,0.0629191,0.163293,0.243114,0.15625,0.0988662,0.15625,0.791,0.0666534,0.161741,0.258597,0.0001,1e-05
47,152.006,0.118752,0.166364,0.248856,0.154096,0.103792,0.154096,0.78475,0.0545467,0.164487,0.229113,0.0001,1e-05
48,155.115,0.059248,0.166312,0.224752,0.161848,0.120013,0.161848,0.826,0.0548557,0.160514,0.208966,0.0001,1e-05
49,158.444,0.0637238,0.164966,0.245824,0.176093,0.118696,0.176093,0.789,0.0613212,0.161618,0.23223,0.0001,1e-05
50,161.698,0.0616483,0.16698,0.225538,0.159596,0.110819,0.159596,0.7755,0.0503049,0.167845,0.231574,0.0001,1e-05
51,164.955,0.0587671,0.162925,0.22782,0.142962,0.106493,0.142962,0.82775,0.0488135,0.171459,0.198935,0.0001,1e-05
52,168.256,0.0618997,0.165917,0.23869,0.130153,0.0899947,0.130153,0.79525,0.0514463,0.175967,0.232464,0.0001,1e-05
53,171.471,0.0586906,0.167986,0.216424,0.126728,0.0840241,0.126728,0.789625,0.0524931,0.179471,0.219846,0.0001,1e-05
54,174.769,0.0588222,0.163725,0.216267,0.12695,0.0887075,0.12695,0.822875,0.0454096,0.172195,0.204307,0.0001,1e-05
55,178.13,0.0530787,0.161058,0.208647,0.153552,0.0888823,0.153552,0.771875,0.0566139,0.181643,0.258521,0.0001,1e-05
56,181.381,0.0700235,0.163704,0.281039,0.182889,0.126661,0.182889,0.787625,0.0525778,0.175935,0.232703,0.0001,1e-05
57,184.663,0.054959,0.162114,0.231948,0.180588,0.135985,0.180588,0.826875,0.0456578,0.171333,0.19906,0.0001,1e-05
58,187.813,0.0531391,0.153679,0.222566,0.179807,0.117859,0.179807,0.84875,0.0485921,0.173935,0.188024,0.0001,1e-05
59,191.022,0.0462193,0.167346,0.180812,0.158996,0.112789,0.158996,0.82825,0.0499166,0.179239,0.194895,0.0001,1e-05
60,194.224,0.0531845,0.160083,0.198129,0.163275,0.118663,0.163275,0.82775,0.0443474,0.17245,0.190238,0.0001,1e-05
61,197.431,0.06877,0.165764,0.225738,0.164715,0.123182,0.164715,0.8545,0.0435345,0.167221,0.175594,0.0001,1e-05
62,200.578,0.0531948,0.164696,0.193752,0.159531,0.11188,0.159531,0.814375,0.0513808,0.172494,0.214029,0.0001,1e-05
63,203.826,0.0533305,0.165317,0.201648,0.18417,0.136719,0.18417,0.855875,0.044514,0.164327,0.176684,0.0001,1e-05
