epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,3.83347,2.35201,3.16586,0.00411168,0.000997763,1.64306,0,0,0,0,0.452084,2.63929,1.29151,0.0001,1e-05
2,7.07192,0.459804,2.3139,0.00384466,0.000963877,1.21469,0.000243167,7.37355e-05,0.000243167,0.04375,0.22682,1.7246,0.812074,0.0001,1e-05
3,10.349,0.232185,1.52723,0.00353421,0.000918315,0.780093,0.000977487,0.000297035,0.000977487,0.121875,0.178658,1.01268,0.612013,0.0001,1e-05
4,13.5624,0.192528,0.885307,0.00337077,0.000900024,0.59436,0.00216913,0.000552356,0.00216913,0.109375,0.179414,0.536874,0.598938,0.0001,1e-05
5,16.9658,0.216683,0.520398,0.00311962,0.000862267,0.623991,0.00473863,0.00115814,0.00473863,0.1125,0.170757,0.376513,0.596019,0.0001,1e-05
6,20.3329,0.171946,0.374181,0.00298206,0.000835249,0.588862,0.00463962,0.0013849,0.00463962,0.121875,0.153332,0.337423,0.538958,0.0001,1e-05
7,23.7595,0.151668,0.33426,0.00278429,0.000795869,0.504905,0.00245013,0.000833177,0.00245013,0.1625,0.11474,0.332284,0.412095,0.0001,1e-05
8,27.0488,0.174323,0.32254,0.00265548,0.000768061,0.522897,0.00949308,0.00401719,0.00949308,0.169375,0.143225,0.322592,0.455003,0.0001,1e-05
9,30.2644,0.128708,0.31218,0.00263201,0.000752138,0.412996,0.0119503,0.00674612,0.0119503,0.253,0.10259,0.316305,0.358341,0.0001,1e-05
10,33.5687,0.131732,0.302888,0.00255556,0.000732875,0.423378,0.0198021,0.00645528,0.0198021,0.331875,0.153646,0.310656,0.51008,0.0001,1e-05
11,36.8656,0.125775,0.304031,0.00241466,0.000697524,0.451358,0.0186305,0.00658876,0.0186305,0.36675,0.119944,0.305422,0.465668,0.0001,1e-05
12,40.2306,0.131373,0.286461,0.002345,0.000676714,0.458629,0.0126867,0.00515127,0.0126867,0.429125,0.0855736,0.294789,0.362742,0.0001,1e-05
13,43.6439,0.111621,0.276346,0.00220282,0.000641304,0.398415,0.00973713,0.00388766,0.00973713,0.356625,0.115282,0.286996,0.436442,0.0001,1e-05
14,46.9836,0.0941218,0.274843,0.00212859,0.000616226,0.344909,0.0147225,0.00600959,0.0147225,0.39575,0.120208,0.279277,0.401306,0.0001,1e-05
15,50.3564,0.0968032,0.266627,0.00218147,0.000615677,0.371236,0.0108236,0.00579859,0.0108236,0.39475,0.103413,0.269571,0.368951,0.0001,1e-05
16,53.584,0.10067,0.262402,0.00204063,0.000580461,0.361494,0.0100546,0.00521593,0.0100546,0.39875,0.111121,0.261929,0.413552,0.0001,1e-05
17,57.0002,0.0961699,0.261363,0.00199318,0.000564573,0.380871,0.00662396,0.00317818,0.00662396,0.386,0.117487,0.266079,0.432414,0.0001,1e-05
18,60.5057,0.0803916,0.265052,0.00194949,0.000548494,0.319234,0.00655626,0.00417185,0.00655626,0.509875,0.0726745,0.266129,0.273057,0.0001,1e-05
19,63.8648,0.0635507,0.269473,0.001941,0.000543257,0.233311,0.00636903,0.00374101,0.00636903,0.486,0.0745614,0.267216,0.299518,0.0001,1e-05
20,67.2724,0.0577131,0.258998,0.00190881,0.000531578,0.238865,0.00710686,0.00407969,0.00710686,0.492125,0.0722685,0.261273,0.280337,0.0001,1e-05
21,70.6485,0.0755763,0.257247,0.0018593,0.000515862,0.280365,0.00753783,0.0045858,0.00753783,0.504625,0.0719824,0.25682,0.2662,0.0001,1e-05
22,73.9586,0.0607066,0.248975,0.00175567,0.000488527,0.233569,0.00815549,0.00433203,0.00815549,0.46875,0.0756818,0.257109,0.276776,0.0001,1e-05
23,77.3529,0.070474,0.251602,0.00180456,0.000496332,0.259701,0.00697758,0.00456825,0.00697758,0.491125,0.0668202,0.250858,0.247903,0.0001,1e-05
24,80.5619,0.0705893,0.246218,0.00173984,0.000478804,0.264693,0.00695406,0.00359624,0.00695406,0.426875,0.079916,0.249217,0.357182,0.0001,1e-05
25,84.0438,0.0768704,0.245838,0.00173009,0.000477566,0.315605,0.00955209,0.00569894,0.00955209,0.487375,0.0659334,0.243809,0.258531,0.0001,1e-05
26,87.4756,0.0710785,0.239229,0.00153629,0.000427045,0.263831,0.0136685,0.00751504,0.0136685,0.462375,0.0740702,0.241323,0.299604,0.0001,1e-05
27,90.8771,0.0705316,0.233402,0.00163192,0.000448847,0.250802,0.0261677,0.0163017,0.0261677,0.469875,0.0641567,0.235921,0.252956,0.0001,1e-05
28,94.2594,0.0607977,0.230278,0.00158932,0.000436805,0.239649,0.0285578,0.0184769,0.0285578,0.4825,0.0561324,0.230552,0.223794,0.0001,1e-05
29,97.4965,0.0833395,0.227782,0.0015633,0.000429953,0.292121,0.0387029,0.021516,0.0387029,0.44825,0.0719908,0.230944,0.31067,0.0001,1e-05
30,100.905,0.0605018,0.216515,0.00165916,0.000455325,0.255461,0.0523703,0.025464,0.0523703,0.473,0.0667841,0.227383,0.274763,0.0001,1e-05
31,104.123,0.0701793,0.222735,0.00164183,0.000451256,0.260583,0.0605945,0.0289071,0.0605945,0.51825,0.0688498,0.224229,0.261747,0.0001,1e-05
32,107.473,0.0609185,0.224939,0.00163416,0.000452626,0.247875,0.0582207,0.0294788,0.0582207,0.54975,0.056872,0.232144,0.221715,0.0001,1e-05
33,110.929,0.0655152,0.235377,0.00148027,0.000413381,0.233465,0.0461753,0.0266653,0.0461753,0.569375,0.0552896,0.23717,0.22305,0.0001,1e-05
34,114.367,0.0528324,0.240848,0.00148624,0.000417331,0.193122,0.0413022,0.0199118,0.0413022,0.5985,0.0818131,0.240332,0.327178,0.0001,1e-05
35,117.884,0.0699943,0.236248,0.0013855,0.000390679,0.281324,0.0287586,0.0180935,0.0287586,0.689625,0.0470134,0.239467,0.185072,0.0001,1e-05
36,121.238,0.0671717,0.237485,0.00144546,0.000406281,0.256652,0.0417436,0.0178251,0.0417436,0.59,0.0660104,0.244401,0.246969,0.0001,1e-05
37,124.502,0.122655,0.236608,0.00148885,0.000419236,0.279384,0.0440463,0.0210305,0.0440463,0.632125,0.0612713,0.242181,0.2262,0.0001,1e-05
38,127.885,0.054899,0.237828,0.00141781,0.000401632,0.20282,0.0454213,0.0240747,0.0454213,0.6675,0.0451076,0.235922,0.175806,0.0001,1e-05
39,131.512,0.0526288,0.226621,0.00129465,0.000368778,0.190422,0.0486246,0.0225374,0.0486246,0.602125,0.0483913,0.233821,0.197745,0.0001,1e-05
40,135.005,0.0623419,0.225807,0.0013269,0.000376954,0.232483,0.0500827,0.0259188,0.0500827,0.584,0.0595152,0.22604,0.246105,0.0001,1e-05
41,138.29,0.0535629,0.220457,0.00142442,0.00040171,0.255312,0.0478084,0.0273123,0.0478084,0.538125,0.0654807,0.225204,0.314035,0.0001,1e-05
