epoch,time,train/loss_bbox,train/loss_ce,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,4.69175,1.54166,1.43395,1.40629,0.00661706,0.00207528,0.00661706,0.222,0.210674,0.83091,0.791056,0.0001,1e-05
2,8.65759,0.217114,0.586273,0.696169,0.00884732,0.00488889,0.00884732,0.308,0.130713,0.375108,0.484054,0.0001,1e-05
3,12.5935,0.156086,0.359432,0.474215,0.00482675,0.00308798,0.00482675,0.376,0.0948341,0.327997,0.351434,0.0001,1e-05
4,16.8063,0.120848,0.307824,0.405018,0.00527455,0.00299631,0.00527455,0.356,0.111572,0.30511,0.385949,0.0001,1e-05
5,21.0729,0.114758,0.291289,0.376074,0.00550239,0.00365678,0.00550239,0.4,0.0704014,0.294262,0.274278,0.0001,1e-05
6,25.2633,0.0923901,0.282208,0.322039,0.00802434,0.00510228,0.00802434,0.384,0.0820281,0.2723,0.315981,0.0001,1e-05
7,29.5616,0.101148,0.260338,0.343804,0.0197321,0.011318,0.0197321,0.378,0.0948361,0.254517,0.351927,0.0001,1e-05
8,33.634,0.0906384,0.242884,0.325453,0.0218607,0.0135189,0.0218607,0.412,0.0663655,0.240919,0.27528,0.0001,1e-05
9,37.8727,0.0713706,0.237574,0.2594,0.0608244,0.0421134,0.0608244,0.402,0.076928,0.223649,0.281466,0.0001,1e-05
10,41.967,0.0762619,0.218722,0.285061,0.117938,0.0757951,0.117938,0.378,0.0879405,0.196769,0.346998,0.0001,1e-05
11,46.1506,0.127212,0.19888,0.359861,0.115497,0.0676397,0.115497,0.398,0.0839219,0.180443,0.300108,0.0001,1e-05
12,50.2987,0.0781765,0.215605,0.283444,0.124136,0.0794757,0.124136,0.362,0.10856,0.187457,0.384169,0.0001,1e-05
13,54.3282,0.101308,0.201971,0.355552,0.0683384,0.0458897,0.0683384,0.413625,0.0896153,0.217758,0.321895,0.0001,1e-05
14,58.5394,0.078309,0.223758,0.279125,0.0634193,0.0407572,0.0634193,0.481375,0.0476577,0.253929,0.197203,0.0001,1e-05
15,62.6077,0.0553173,0.239869,0.208771,0.0741976,0.0454633,0.0741976,0.786875,0.0426662,0.24235,0.155271,0.0001,1e-05
16,66.6383,0.0619262,0.237528,0.217274,0.0663585,0.0450996,0.0663585,0.84825,0.0535379,0.241697,0.203771,0.0001,1e-05
17,70.896,0.0602132,0.232774,0.219688,0.0827903,0.0500814,0.0827903,0.802125,0.0580073,0.235701,0.230287,0.0001,1e-05
18,75.1089,0.0661353,0.23118,0.228465,0.0931147,0.064347,0.0931147,0.763125,0.0421253,0.231077,0.176532,0.0001,1e-05
19,79.5213,0.052009,0.234325,0.197198,0.067216,0.0465153,0.067216,0.80225,0.04183,0.233357,0.176977,0.0001,1e-05
20,83.6672,0.0623489,0.231239,0.212755,0.0487661,0.0326687,0.0487661,0.602375,0.0667714,0.232632,0.241787,0.0001,1e-05
21,87.8742,0.0701771,0.231554,0.239986,0.0529177,0.0361861,0.0529177,0.772125,0.0467453,0.228163,0.192274,0.0001,1e-05
22,92.3681,0.0729494,0.227471,0.212129,0.0606402,0.042367,0.0606402,0.69825,0.0416236,0.225025,0.171856,0.0001,1e-05
23,96.6612,0.0619237,0.225878,0.232586,0.101104,0.0578921,0.101104,0.545,0.0759627,0.220284,0.28431,0.0001,1e-05
24,101.051,0.0907035,0.229216,0.261425,0.0617986,0.0411382,0.0617986,0.782375,0.0419822,0.222679,0.196957,0.0001,1e-05
25,105.166,0.0531536,0.224133,0.195752,0.0789541,0.0544089,0.0789541,0.836875,0.0486421,0.219669,0.185382,0.0001,1e-05
26,109.334,0.0546194,0.224578,0.201867,0.0907626,0.0570685,0.0907626,0.805,0.0567532,0.215719,0.21555,0.0001,1e-05
27,113.545,0.0480647,0.215417,0.186385,0.109946,0.0552589,0.109946,0.822375,0.0521119,0.211505,0.203505,0.0001,1e-05
28,117.685,0.0576202,0.21362,0.211297,0.11478,0.076062,0.11478,0.846875,0.0442497,0.210756,0.176176,0.0001,1e-05
29,121.894,0.0540077,0.214715,0.194185,0.0976772,0.0684225,0.0976772,0.778875,0.0519602,0.216383,0.225466,0.0001,1e-05
30,126.041,0.0609501,0.219832,0.230823,0.126158,0.0554949,0.126158,0.71125,0.0584521,0.21286,0.308836,0.0001,1e-05
31,130.331,0.0648193,0.218977,0.237493,0.134219,0.0849133,0.134219,0.839875,0.0416825,0.214014,0.192587,0.0001,1e-05
32,134.52,0.0559818,0.216507,0.210089,0.086146,0.0545987,0.086146,0.844,0.0475608,0.21047,0.180961,0.0001,1e-05
33,138.777,0.0522327,0.214004,0.187901,0.130335,0.0590671,0.130335,0.702625,0.0687269,0.214439,0.270965,0.0001,1e-05
34,143.135,0.0635464,0.214377,0.236767,0.136579,0.0787956,0.136579,0.826375,0.0449309,0.211558,0.190332,0.0001,1e-05
35,147.332,0.0544657,0.214269,0.223961,0.126674,0.0633957,0.126674,0.733375,0.0466779,0.2174,0.198275,0.0001,1e-05
36,151.586,0.0535991,0.20715,0.195804,0.104193,0.065567,0.104193,0.852625,0.0353678,0.213559,0.153619,0.0001,1e-05
37,155.786,0.046467,0.215681,0.170574,0.148056,0.088983,0.148056,0.8685,0.0368354,0.206114,0.157682,0.0001,1e-05
38,160.062,0.0511764,0.211751,0.176852,0.124,0.0601046,0.124,0.817875,0.0573131,0.216938,0.193445,0.0001,1e-05
