test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.12837831055124602,0.03976379378582351,0.4220893532037735,0.892952039482016,0.5846044341125495,0.9130434782608695,0.875
