test/loss_bbox,test/loss_ce,test/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B)
0.09398794857164224,0.029445708457690973,0.36961881816387177,0.9216433044403342,0.60610226641878,0.9178082191780822,0.9305555555555556
