epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,18.7825,0.404407,0.872873,0.00107573,0.000328551,0.845627,0.00658783,0.00317392,0.0071251,0.573333,0.146798,0.337098,0.534398,0.0001,1e-05
2,38.0848,0.167866,0.310993,0.0019259,0.00054934,0.535278,0.0032138,0.00159094,0.00548045,0.6,0.103707,0.299834,0.422597,0.0001,1e-05
3,56.9714,0.132299,0.287987,0.00264345,0.000678923,0.477146,0.0110479,0.00480767,0.00873362,0.16,0.118561,0.288438,0.431857,0.0001,1e-05
4,76.9021,0.125048,0.278178,0.00306564,0.000770482,0.428198,0.0154921,0.00806884,0.0187845,0.226667,0.0995122,0.273994,0.37463,0.0001,1e-05
5,96.5808,0.108257,0.274353,0.00361393,0.000864967,0.394828,0.0313092,0.0131299,0.131579,0.0666667,0.110366,0.255743,0.454506,0.0001,1e-05
6,117.244,0.106493,0.254177,0.00317874,0.000757666,0.37883,0.0476947,0.0239123,0.5,0.04,0.127687,0.250202,0.427396,0.0001,1e-05
7,136.899,0.0922636,0.25977,0.00285806,0.000665171,0.36271,0.0318277,0.0125833,0.08,0.08,0.0869289,0.261549,0.325666,0.0001,1e-05
8,155.69,0.0975387,0.257258,0.00277671,0.000638815,0.366591,0.0542921,0.0281213,0.15,0.16,0.115154,0.245295,0.427385,0.0001,1e-05
9,175.239,0.0809778,0.248787,0.00262456,0.000605269,0.322612,0.0889955,0.0501712,0.109091,0.16,0.097802,0.247168,0.384791,0.0001,1e-05
10,195.322,0.0744536,0.246535,0.00254819,0.000589709,0.28987,0.0806502,0.0566311,0.155172,0.12,0.0871401,0.242663,0.32866,0.0001,1e-05
11,215.677,0.0857454,0.247421,0.00217197,0.000513185,0.31139,0.087068,0.0399824,0.0625,0.24,0.10287,0.248005,0.343969,0.0001,1e-05
12,234.098,0.0764827,0.252442,0.00213883,0.000505451,0.301567,0.0498602,0.0267445,0.0833333,0.0933333,0.169043,0.248102,0.450251,0.0001,1e-05
13,253.786,0.0838552,0.251824,0.002009,0.000483112,0.312127,0.0851495,0.050263,0.275862,0.106667,0.094445,0.250644,0.319349,0.0001,1e-05
14,272.123,0.0730004,0.239648,0.00207444,0.000494291,0.299184,0.131894,0.062787,0.126506,0.28,0.0823208,0.229388,0.33771,0.0001,1e-05
15,291.798,0.0822894,0.228655,0.00234665,0.000550704,0.322763,0.14466,0.0723982,0.366667,0.146667,0.0804398,0.207614,0.353656,0.0001,1e-05
16,311.804,0.0876657,0.238796,0.00201726,0.000496248,0.323137,0.141764,0.0575062,0.277778,0.133333,0.130953,0.235925,0.398016,0.0001,1e-05
17,329.834,0.0730047,0.240338,0.00188455,0.000469472,0.29294,0.10748,0.0554149,0.3,0.08,0.0887877,0.244291,0.356452,0.0001,1e-05
18,348.502,0.0825604,0.246474,0.00180085,0.000454387,0.312871,0.0809747,0.032348,0.111111,0.0666667,0.164542,0.251497,0.424148,0.0001,1e-05
19,366.288,0.0779997,0.244947,0.00172463,0.00043903,0.294975,0.07119,0.0362952,0.0588235,0.2,0.0776201,0.238083,0.320808,0.0001,1e-05
20,384.379,0.0768436,0.239744,0.00172491,0.000426819,0.304566,0.0897949,0.0435826,0.151163,0.173333,0.0957371,0.236057,0.415446,0.0001,1e-05
21,402.534,0.073146,0.236143,0.00158861,0.000410596,0.283862,0.124863,0.057917,0.333333,0.173333,0.0966431,0.230816,0.35001,0.0001,1e-05
22,421.487,0.0719755,0.233086,0.00158564,0.000415517,0.283142,0.0959169,0.0475124,0.170213,0.106667,0.0952641,0.233072,0.392985,0.0001,1e-05
23,440.569,0.0658064,0.239423,0.00158964,0.000415474,0.273282,0.0956184,0.0476245,0.179104,0.16,0.0935254,0.236469,0.353655,0.0001,1e-05
24,458.3,0.0686484,0.237283,0.00165011,0.000426777,0.271376,0.122139,0.0708279,0.15873,0.266667,0.0688181,0.234188,0.274538,0.0001,1e-05
25,476.883,0.0763925,0.232085,0.00156716,0.000408744,0.275177,0.134183,0.0602931,0.146341,0.16,0.0971135,0.224773,0.36536,0.0001,1e-05
26,494.97,0.0722081,0.227726,0.0013702,0.00038107,0.285417,0.125075,0.0588712,0.107527,0.266667,0.102345,0.231411,0.384542,0.0001,1e-05
27,512.569,0.0754838,0.229713,0.00127532,0.000376323,0.261803,0.179301,0.0762452,0.148148,0.266667,0.0944851,0.234739,0.346546,0.0001,1e-05
28,532.89,0.0688369,0.229219,0.00121925,0.000367193,0.272501,0.0601798,0.0363558,0.0776942,0.413333,0.083941,0.227647,0.335761,0.0001,1e-05
29,550.594,0.0704011,0.231817,0.00117294,0.000353793,0.274911,0.101766,0.0547126,0.105263,0.186667,0.0669169,0.240014,0.268172,0.0001,1e-05
30,569.129,0.0941469,0.228257,0.00113377,0.000340812,0.299071,0.114262,0.0515673,0.146067,0.173333,0.121974,0.202615,0.476904,0.0001,1e-05
