epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,32.2013,0.242713,0.570681,0.000713256,0.000500964,0.663577,0.00349281,0.00141332,0.00565348,0.226667,0.165614,0.312617,0.625434,0.0001,1e-05
2,65.0939,0.125928,0.278466,0.00091601,0.000657939,0.448865,0.0090741,0.00505066,0.01849,0.48,0.120486,0.271923,0.448938,0.0001,1e-05
3,98.3107,0.0939934,0.263117,0.00107604,0.000779866,0.366951,0.0358135,0.0158149,0.079646,0.12,0.137365,0.261162,0.492446,0.0001,1e-05
4,130.728,0.0915123,0.252923,0.00120442,0.000874044,0.349997,0.0465417,0.0238049,0.134021,0.173333,0.0849385,0.252152,0.320494,0.0001,1e-05
5,163.269,0.0983768,0.250652,0.00119656,0.000873606,0.3513,0.0839155,0.0423529,0.133758,0.28,0.0928248,0.246424,0.379678,0.0001,1e-05
6,196.4,0.101989,0.230358,0.00116685,0.000852834,0.362133,0.114942,0.0648534,0.222222,0.293333,0.0946082,0.224458,0.375774,0.0001,1e-05
7,229.265,0.085042,0.232954,0.00110404,0.000812672,0.318468,0.161959,0.0771373,0.196721,0.16,0.0779966,0.242334,0.297813,0.0001,1e-05
8,261.659,0.0865246,0.23338,0.00108626,0.000799062,0.326049,0.172989,0.0959706,0.211268,0.2,0.0825961,0.235165,0.305874,0.0001,1e-05
9,293.98,0.0737618,0.233763,0.000930735,0.000691567,0.295357,0.150731,0.0818045,0.27451,0.186667,0.0741092,0.233851,0.273298,0.0001,1e-05
10,324.806,0.08033,0.220926,0.00101782,0.000752886,0.314591,0.170552,0.0859497,0.168675,0.186667,0.0680179,0.222177,0.284869,0.0001,1e-05
11,356.018,0.0725661,0.230383,0.000861316,0.000641841,0.269158,0.17646,0.090496,0.313725,0.213333,0.0807473,0.227239,0.33089,0.0001,1e-05
12,386.475,0.0798178,0.234436,0.000877311,0.000654576,0.298396,0.127597,0.0716631,0.190476,0.213333,0.0762478,0.242461,0.281762,0.0001,1e-05
13,417.537,0.0750965,0.229338,0.000822288,0.000618461,0.289227,0.218967,0.103894,0.247525,0.333333,0.0693698,0.233353,0.278073,0.0001,1e-05
14,450.029,0.073946,0.213403,0.000979736,0.00073085,0.2865,0.223035,0.105078,0.363636,0.213333,0.0878787,0.216754,0.373792,0.0001,1e-05
15,482.471,0.0820116,0.191966,0.00100198,0.000752269,0.319346,0.272227,0.128162,0.489796,0.32,0.1036,0.158263,0.394078,0.0001,1e-05
16,514.986,0.0987236,0.161849,0.000977695,0.000742455,0.347581,0.399078,0.22824,0.568627,0.386667,0.0800426,0.166516,0.305226,0.0001,1e-05
17,547.697,0.0746478,0.18168,0.000807224,0.000620336,0.286677,0.434858,0.228725,0.413333,0.413333,0.084605,0.176855,0.343443,0.0001,1e-05
18,580.105,0.0852623,0.177318,0.000721872,0.000558536,0.310558,0.624509,0.325479,0.634146,0.346667,0.0849062,0.15484,0.334185,0.0001,1e-05
19,613.071,0.0932309,0.149754,0.000652332,0.000508587,0.349663,0.722048,0.374222,0.809524,0.453333,0.122547,0.0988195,0.430874,0.0001,1e-05
20,645.03,0.0972798,0.119099,0.000688492,0.000539048,0.37303,0.665465,0.307326,0.410072,0.76,0.101307,0.119137,0.386562,0.0001,1e-05
21,677.419,0.0978676,0.119802,0.00064648,0.000507586,0.364988,0.562627,0.246525,0.618421,0.626667,0.142197,0.0753754,0.59102,0.0001,1e-05
22,710.014,0.109081,0.0922545,0.000604876,0.000476984,0.419895,0.745682,0.386157,0.68,0.68,0.110471,0.0868481,0.442784,0.0001,1e-05
23,745.168,0.0968998,0.0884792,0.000596576,0.000471657,0.385389,0.779755,0.498926,0.636364,0.746667,0.0926317,0.0645565,0.376005,0.0001,1e-05
24,779.447,0.105812,0.0742905,0.000593516,0.000470104,0.413641,0.833325,0.446509,0.691489,0.866667,0.119509,0.0435922,0.470862,0.0001,1e-05
25,812.102,0.101604,0.063569,0.00061023,0.000483739,0.419667,0.880494,0.431216,0.732558,0.84,0.126481,0.0540683,0.509416,0.0001,1e-05
26,844.113,0.0979717,0.0673693,0.000641971,0.000506434,0.395911,0.884193,0.493318,0.893939,0.786667,0.100348,0.0706447,0.422727,0.0001,1e-05
27,877.694,0.104484,0.0572935,0.000603149,0.000478616,0.420019,0.865232,0.420212,0.815789,0.826667,0.125188,0.0612328,0.497782,0.0001,1e-05
28,909.169,0.104897,0.0545012,0.000578714,0.000459933,0.425194,0.879397,0.552757,0.802632,0.813333,0.104305,0.0451219,0.412292,0.0001,1e-05
29,942.098,0.109887,0.061697,0.000537767,0.000429522,0.427155,0.885828,0.441057,0.7875,0.84,0.119864,0.0500462,0.474725,0.0001,1e-05
30,973.332,0.104683,0.0511644,0.000455638,0.000368572,0.415098,0.93178,0.58125,0.910448,0.813333,0.0906202,0.0359581,0.386086,0.0001,1e-05
31,1006.05,0.103743,0.051949,0.000478309,0.000386852,0.41901,0.817469,0.39328,0.792683,0.866667,0.107759,0.0555693,0.496895,0.0001,1e-05
32,1036.91,0.100366,0.0430868,0.000442875,0.000359761,0.413094,0.821984,0.42483,0.810811,0.8,0.10668,0.0528495,0.463423,0.0001,1e-05
33,1067.96,0.0970151,0.047596,0.000434193,0.000352577,0.414688,0.919237,0.427004,0.941176,0.853333,0.113587,0.049369,0.49593,0.0001,1e-05
34,1099.27,0.102129,0.0438591,0.000416835,0.000337871,0.422671,0.940372,0.52992,0.941176,0.853333,0.103855,0.0338216,0.437673,0.0001,1e-05
35,1130.34,0.100251,0.0394989,0.000401146,0.000328469,0.425109,0.921978,0.486489,0.875,0.84,0.110054,0.0329143,0.485752,0.0001,1e-05
36,1160.97,0.0968521,0.0391804,0.000449643,0.000364287,0.398902,0.942758,0.596595,0.786517,0.933333,0.0925975,0.0230626,0.374707,0.0001,1e-05
37,1193.57,0.0979427,0.0386156,0.000442332,0.000358914,0.401808,0.869788,0.493342,0.8,0.853333,0.0889322,0.0451028,0.438462,0.0001,1e-05
38,1224.73,0.105659,0.0466801,0.000453828,0.000368763,0.440937,0.866234,0.544882,0.758621,0.88,0.0875259,0.038888,0.375901,0.0001,1e-05
39,1255.89,0.0977787,0.0396846,0.000449247,0.000364992,0.394844,0.845355,0.428626,0.851351,0.84,0.105311,0.0496198,0.47884,0.0001,1e-05
40,1287,0.101488,0.0416196,0.000423063,0.000344126,0.408526,0.924377,0.512544,0.846154,0.88,0.109544,0.0407322,0.449294,0.0001,1e-05
41,1317.29,0.0988565,0.0432579,0.000442477,0.000360369,0.406492,0.909317,0.536883,0.888889,0.853333,0.102215,0.0384933,0.441803,0.0001,1e-05
42,1348.24,0.094441,0.0339537,0.000456652,0.000371301,0.399729,0.887241,0.430785,0.846154,0.88,0.109528,0.0509522,0.4989,0.0001,1e-05
43,1379.13,0.0963356,0.0314368,0.00045217,0.000368672,0.412112,0.928759,0.547583,0.926471,0.84,0.0989573,0.0386477,0.418344,0.0001,1e-05
44,1409.66,0.0995404,0.0271379,0.000411923,0.000339185,0.43061,0.958629,0.532057,0.916667,0.88,0.109388,0.0241108,0.463091,0.0001,1e-05
45,1440.67,0.095297,0.032581,0.000404984,0.00033396,0.405131,0.885381,0.467264,0.794872,0.826667,0.108716,0.03533,0.473327,0.0001,1e-05
46,1471.65,0.100958,0.0349,0.000375566,0.00031187,0.409209,0.922381,0.563988,0.913043,0.84,0.0882352,0.0314794,0.373408,0.0001,1e-05
47,1504.08,0.0919376,0.0293552,0.000397106,0.000329707,0.389704,0.928379,0.489664,0.902778,0.866667,0.128159,0.032332,0.527757,0.0001,1e-05
48,1537.2,0.0970926,0.0299364,0.00038404,0.000317329,0.400963,0.914794,0.498774,0.857143,0.88,0.103664,0.0317985,0.459283,0.0001,1e-05
49,1569.9,0.0993601,0.0346253,0.000388801,0.000322444,0.418851,0.927466,0.437547,0.953125,0.813333,0.114217,0.0511597,0.485169,0.0001,1e-05
50,1602.03,0.101011,0.0278309,0.000380947,0.000316189,0.41503,0.913832,0.492717,0.871795,0.906667,0.106087,0.027269,0.459075,0.0001,1e-05
51,1634.76,0.0972265,0.0230468,0.000369988,0.000306901,0.410725,0.926957,0.545996,0.940299,0.84,0.0907076,0.0422414,0.390193,0.0001,1e-05
52,1667.3,0.0971887,0.0340796,0.000351687,0.000295497,0.391616,0.917265,0.557082,0.90411,0.88,0.0862619,0.0474329,0.383536,0.0001,1e-05
53,1699.98,0.0948307,0.0260705,0.000351022,0.000295306,0.405594,0.916262,0.554752,0.952381,0.8,0.110262,0.0438399,0.429295,0.0001,1e-05
54,1731.44,0.0983288,0.0281281,0.000377112,0.000315278,0.419515,0.902215,0.507441,0.90411,0.88,0.125466,0.0249824,0.48921,0.0001,1e-05
55,1762.87,0.0967124,0.0347373,0.000373137,0.000311138,0.413907,0.925206,0.559241,0.929577,0.88,0.112875,0.0308303,0.435847,0.0001,1e-05
56,1793.31,0.0980256,0.0218802,0.000356374,0.000299154,0.40764,0.942997,0.527888,0.928571,0.866667,0.110328,0.0293957,0.447169,0.0001,1e-05
