epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
1,35.5452,0.258848,0.545965,0.000438998,0.000293951,0.674006,0.00443228,0.00192434,0.0143885,0.0533333,0.1618,0.283774,0.571836,0.0001,1e-05
2,71.5903,0.134662,0.277844,0.000730483,0.000396572,0.455237,0.0178344,0.00931524,0.021978,0.106667,0.104919,0.272864,0.373137,0.0001,1e-05
3,107.444,0.109298,0.253977,0.000924465,0.000475844,0.402356,0.0555329,0.0226194,0.0625,0.293333,0.103179,0.247,0.498848,0.0001,1e-05
4,142.546,0.0942427,0.248518,0.00116802,0.000556362,0.349048,0.0658451,0.0256085,0.416667,0.0666667,0.0821356,0.257131,0.326254,0.0001,1e-05
5,179.198,0.0865887,0.247592,0.00131187,0.000614659,0.327823,0.0734987,0.0296533,0.122137,0.213333,0.126534,0.249057,0.448079,0.0001,1e-05
6,215.643,0.0943567,0.24114,0.00112931,0.00052552,0.325808,0.104092,0.0568435,0.169811,0.24,0.0814075,0.234209,0.340715,0.0001,1e-05
7,251.612,0.0870839,0.237431,0.00106887,0.00049009,0.336495,0.117712,0.0575345,0.5,0.0933333,0.163424,0.230479,0.527071,0.0001,1e-05
8,287.052,0.108648,0.214174,0.00121939,0.0005433,0.375839,0.0657806,0.038174,0.162162,0.16,0.0972941,0.218806,0.403664,0.0001,1e-05
9,320.304,0.0782871,0.223818,0.00108228,0.000474408,0.302509,0.0946187,0.05094,0.136364,0.12,0.0752917,0.223971,0.324265,0.0001,1e-05
10,353.361,0.0729297,0.233795,0.00103788,0.00045585,0.275842,0.0856791,0.0491238,0.0939597,0.186667,0.128165,0.235743,0.386562,0.0001,1e-05
11,386.917,0.0831532,0.222195,0.00101012,0.000459978,0.316216,0.0974439,0.0605895,0.0805861,0.293333,0.0701992,0.224844,0.282726,0.0001,1e-05
12,420.924,0.084477,0.227825,0.000910711,0.000404996,0.310451,0.0927399,0.039115,0.185185,0.133333,0.0868052,0.243674,0.350341,0.0001,1e-05
13,454.195,0.0799791,0.223994,0.000843969,0.000389846,0.300954,0.107691,0.049605,0.173913,0.213333,0.0944838,0.215392,0.38279,0.0001,1e-05
14,487.116,0.07445,0.221785,0.000868257,0.000394313,0.296168,0.101242,0.0406855,0.158416,0.213333,0.0955677,0.211597,0.43688,0.0001,1e-05
15,520.702,0.0735156,0.21435,0.000896492,0.000396137,0.282587,0.120309,0.07001,0.139706,0.253333,0.0823186,0.207514,0.331022,0.0001,1e-05
16,556.874,0.0705253,0.215488,0.00082807,0.000371925,0.274287,0.141969,0.0839913,0.254545,0.186667,0.080009,0.204884,0.320645,0.0001,1e-05
17,591.674,0.0711477,0.213784,0.000774911,0.000357257,0.271196,0.151341,0.0803525,0.113553,0.413333,0.082318,0.191765,0.346098,0.0001,1e-05
18,625.847,0.085261,0.175781,0.000837595,0.000385936,0.328121,0.169531,0.092817,0.17931,0.346667,0.0799801,0.173538,0.325881,0.0001,1e-05
19,660.286,0.0797735,0.193372,0.000774025,0.00036212,0.307354,0.260322,0.148141,0.461538,0.24,0.0805521,0.164315,0.322919,0.0001,1e-05
20,694.765,0.0829663,0.172113,0.000787953,0.000361689,0.310588,0.27362,0.116628,0.451613,0.373333,0.116126,0.176541,0.422332,0.0001,1e-05
21,728.318,0.0856749,0.176755,0.000684871,0.000327842,0.310703,0.394548,0.224301,0.390909,0.573333,0.09206,0.158515,0.333051,0.0001,1e-05
22,764.254,0.0841568,0.176301,0.000618912,0.000299599,0.313459,0.467113,0.278126,0.52381,0.44,0.0886273,0.138183,0.349924,0.0001,1e-05
23,799.352,0.102057,0.15037,0.000626262,0.000297466,0.350171,0.645527,0.347808,0.625,0.466667,0.100549,0.115852,0.371956,0.0001,1e-05
24,834.28,0.0965361,0.130291,0.000719961,0.000328445,0.360189,0.762911,0.414974,0.652174,0.8,0.111147,0.0997661,0.407174,0.0001,1e-05
25,870.294,0.0959207,0.109122,0.000603166,0.000288547,0.357909,0.751813,0.364957,0.682927,0.746667,0.112788,0.0968412,0.444003,0.0001,1e-05
26,902.274,0.0938507,0.103259,0.000551472,0.000267011,0.371577,0.785882,0.46276,0.825397,0.693333,0.106532,0.0761389,0.410466,0.0001,1e-05
27,936.834,0.104022,0.0904152,0.000635486,0.000310341,0.394434,0.765807,0.419832,0.702703,0.693333,0.100585,0.0877718,0.436919,0.0001,1e-05
28,970.524,0.0979507,0.0790203,0.000620077,0.000299292,0.391431,0.843369,0.452407,0.90566,0.64,0.104218,0.0709373,0.444862,0.0001,1e-05
29,1003.49,0.100372,0.0733222,0.000604295,0.000291583,0.398015,0.870681,0.501781,0.786667,0.786667,0.107012,0.0546787,0.424331,0.0001,1e-05
30,1038.26,0.102173,0.0674188,0.000543756,0.000272726,0.418962,0.903473,0.566187,0.863014,0.84,0.0930145,0.0468659,0.384604,0.0001,1e-05
31,1073.64,0.103339,0.062401,0.00058039,0.000289192,0.419673,0.897587,0.432044,0.863014,0.84,0.103501,0.0445487,0.471965,0.0001,1e-05
32,1106.3,0.100122,0.0506128,0.000581354,0.000284278,0.418071,0.915546,0.541,0.846154,0.88,0.0922233,0.037565,0.395351,0.0001,1e-05
33,1139.14,0.100808,0.0588567,0.00050697,0.000254395,0.393532,0.903378,0.436055,0.907692,0.786667,0.123478,0.0531321,0.496739,0.0001,1e-05
34,1171.67,0.109941,0.0580169,0.000543613,0.000268997,0.424443,0.89769,0.473919,0.876712,0.853333,0.11621,0.0423606,0.460781,0.0001,1e-05
35,1204.67,0.100709,0.0466199,0.00049082,0.000247973,0.405066,0.874629,0.483438,0.828571,0.773333,0.107482,0.0508766,0.455053,0.0001,1e-05
36,1237.29,0.100856,0.0362322,0.000420351,0.000220602,0.418633,0.91586,0.562675,0.849315,0.826667,0.102336,0.0408155,0.421328,0.0001,1e-05
37,1270.31,0.0973041,0.0413494,0.000406896,0.000214253,0.388909,0.917267,0.480533,0.902778,0.866667,0.119626,0.0293867,0.474481,0.0001,1e-05
38,1303.74,0.103829,0.0478255,0.000459135,0.000238682,0.407196,0.833249,0.501911,0.883333,0.706667,0.0876385,0.0706082,0.383446,0.0001,1e-05
39,1337.17,0.0987671,0.0376882,0.000443029,0.000235423,0.404861,0.920399,0.537897,0.939394,0.826667,0.108276,0.0360161,0.445656,0.0001,1e-05
40,1370.31,0.0990166,0.037149,0.000379493,0.000210641,0.402481,0.88012,0.479335,0.884058,0.813333,0.100476,0.0409334,0.482499,0.0001,1e-05
41,1403.93,0.101953,0.040184,0.000371513,0.000210935,0.420892,0.923862,0.528419,0.913043,0.84,0.121333,0.0263977,0.470329,0.0001,1e-05
42,1437.22,0.098143,0.0387366,0.000401222,0.000218191,0.409174,0.935832,0.600914,0.929577,0.88,0.100106,0.031889,0.402105,0.0001,1e-05
43,1473.34,0.101966,0.0355324,0.00039874,0.000220413,0.41964,0.917903,0.45727,0.9375,0.8,0.124828,0.0428393,0.532909,0.0001,1e-05
44,1506.47,0.0975958,0.0343936,0.000384995,0.000211229,0.395938,0.919855,0.568309,0.923077,0.8,0.0978911,0.0408351,0.40343,0.0001,1e-05
45,1539.32,0.10888,0.0364128,0.000340634,0.000194913,0.43085,0.918863,0.499225,0.885714,0.826667,0.0941189,0.0458495,0.430618,0.0001,1e-05
46,1573.37,0.117944,0.0396777,0.000335529,0.000194472,0.450825,0.902874,0.541702,0.935484,0.773333,0.103102,0.0374582,0.406628,0.0001,1e-05
47,1605.76,0.100022,0.0399096,0.000335574,0.000190205,0.423217,0.910021,0.551841,0.878378,0.866667,0.0989149,0.0321354,0.409828,0.0001,1e-05
48,1639.33,0.0981658,0.0295289,0.000280461,0.000166825,0.402689,0.898752,0.5266,0.910448,0.813333,0.105136,0.0352902,0.45526,0.0001,1e-05
49,1672.69,0.100868,0.0385235,0.000337935,0.000192898,0.432388,0.901888,0.460442,0.909091,0.8,0.116157,0.0435874,0.492589,0.0001,1e-05
50,1706.42,0.0976668,0.0311692,0.000357592,0.000199044,0.400827,0.897886,0.469402,0.887324,0.84,0.115359,0.0316215,0.486151,0.0001,1e-05
51,1739.99,0.0980843,0.032673,0.000351997,0.00019331,0.411461,0.905862,0.506269,0.902778,0.866667,0.104688,0.0314036,0.452211,0.0001,1e-05
52,1772.39,0.0957125,0.026052,0.000326274,0.000184004,0.403397,0.921247,0.494828,0.905405,0.893333,0.112377,0.0291874,0.474667,0.0001,1e-05
53,1806.36,0.0964196,0.0279487,0.00031234,0.000179116,0.398444,0.923681,0.544111,0.939394,0.826667,0.0927537,0.0404927,0.399377,0.0001,1e-05
54,1840.21,0.0941845,0.0277869,0.000305544,0.000183672,0.395228,0.919161,0.592295,0.876712,0.853333,0.0935127,0.0401498,0.387731,0.0001,1e-05
55,1874.83,0.103861,0.0387365,0.000285878,0.000173322,0.415092,0.973697,0.508468,0.971014,0.893333,0.0958742,0.0396538,0.441666,0.0001,1e-05
56,1907.05,0.0939854,0.0261312,0.000310068,0.000180688,0.401149,0.926067,0.577266,0.902778,0.866667,0.0975373,0.0274296,0.407499,0.0001,1e-05
